tipo_teste,metrica,estrategia_a,estrategia_b,n_pares,media_a,media_b,media_diff_a_menos_b,mediana_diff_a_menos_b,bootstrap_ci_low,bootstrap_ci_high,wilcoxon_stat,wilcoxon_pvalue,permutation_pvalue,cohen_dz,vencedor_media,significativo_wilcoxon_5pct,significativo_permutation_5pct
pareado_estrategias,calmar,markowitz_puro__min_vol,markowitz_puro__max_sharpe,17,0.8240050216206732,0.9013818351993961,-0.07737681357872284,-0.08052389398387994,-0.14707328993214644,-0.00676103692249568,29.0,0.04373288761671472,0.05038992201559688,-0.513687660711489,markowitz_puro__max_sharpe,True,False
pareado_estrategias,calmar,equal_weight,hrp,17,0.5711531850945999,0.6046063618446373,-0.03345317675003756,-0.0075647048171926246,-0.06795929614046951,-0.0017311909796250504,40.0,0.088653564453125,0.0615876824635073,-0.4833939505246923,hrp,False,False
pareado_estrategias,calmar,markowitz_puro__min_vol,markowitz_restrito__max_sharpe,17,0.8240050216206732,0.6800894157866693,0.1439156058340039,0.05432798335146688,0.00737089288723888,0.3064074005647204,47.0,0.17425537109375,0.09838032393521295,0.44170836339811065,markowitz_puro__min_vol,False,False
pareado_estrategias,calmar,markowitz_restrito__min_vol,hrp,17,0.6059383030244136,0.6046063618446373,0.0013319411797761416,0.0,-0.016959336061680586,0.02132536958199671,51.0,0.9249783071207602,0.8930213957208558,0.03243823527820395,markowitz_restrito__min_vol,False,False
pareado_estrategias,max_drawdown,equal_weight,markowitz_puro__min_vol,17,-0.2723227230646619,-0.21478066902307563,-0.057542054041586244,-0.056716536291554265,-0.0815645692330407,-0.033274719626704544,8.0,0.0003814697265625,0.0001999600079984003,-1.1413842949460233,markowitz_puro__min_vol,True,True
pareado_estrategias,max_drawdown,markowitz_puro__min_vol,hrp,17,-0.21478066902307563,-0.25107844385405437,0.03629777483097868,0.033467126193394314,0.021737463558841395,0.05092064484450868,7.0,0.0002899169921875,0.0003999200159968006,1.1815653703142963,markowitz_puro__min_vol,True,True
pareado_estrategias,max_drawdown,markowitz_puro__min_vol,markowitz_restrito__max_sharpe,17,-0.21478066902307563,-0.2685884860952343,0.05380781707215871,0.036055657835152743,0.029308146659789914,0.07775311277797906,11.0,0.0008392333984375,0.0003999200159968006,1.0421914865272666,markowitz_puro__min_vol,True,True
pareado_estrategias,max_drawdown,markowitz_puro__min_vol,markowitz_restrito__min_vol,17,-0.21478066902307563,-0.2534134968962948,0.03863282787321913,0.033932582625606944,0.020616112015038997,0.05582807310554258,13.0,0.0013427734375,0.0003999200159968006,1.0334870054472254,markowitz_puro__min_vol,True,True
pareado_estrategias,max_drawdown,equal_weight,hrp,17,-0.2723227230646619,-0.25107844385405437,-0.021244279210607557,-0.023887628587042742,-0.03155339701714799,-0.010707155660129123,17.0,0.0031585693359375,0.0003999200159968006,-0.9675235260325268,hrp,True,True
pareado_estrategias,max_drawdown,equal_weight,markowitz_restrito__min_vol,17,-0.2723227230646619,-0.2534134968962948,-0.018909226168367113,-0.013631727306371744,-0.028879623620655093,-0.009476471170683556,22.0,0.007904052734375,0.0011997600479904018,-0.9037938714413173,markowitz_restrito__min_vol,True,True
pareado_estrategias,max_drawdown,markowitz_puro__min_vol,markowitz_puro__max_sharpe,17,-0.21478066902307563,-0.24649375625890785,0.03171308723583223,0.04259113532372283,0.010435044376789297,0.051760037046874235,21.0,0.015085824244536002,0.010997800439912017,0.7135059963069236,markowitz_puro__min_vol,True,True
pareado_estrategias,max_drawdown,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,17,-0.2534134968962948,-0.2685884860952343,0.015174989198939585,0.0,0.004640803948721353,0.026834009616137407,3.0,0.020879263166351643,0.014597080583883223,0.6362007130748749,markowitz_restrito__min_vol,True,True
pareado_estrategias,max_drawdown,markowitz_restrito__max_sharpe,hrp,17,-0.2685884860952343,-0.25107844385405437,-0.01751004224118003,-0.0028288749975088345,-0.03083221523575988,-0.0048971743141070405,21.0,0.04798974969495946,0.01899620075984803,-0.6312707601429758,hrp,True,True
pareado_estrategias,max_drawdown,equal_weight,markowitz_puro__max_sharpe,17,-0.2723227230646619,-0.24649375625890785,-0.02582896680575401,-0.009272308592125578,-0.04775961407015185,-0.004701516342428131,41.0,0.0983734130859375,0.03739252149570086,-0.5655000679076414,markowitz_puro__max_sharpe,False,True
pareado_estrategias,max_drawdown,markowitz_puro__max_sharpe,markowitz_restrito__max_sharpe,17,-0.24649375625890785,-0.2685884860952343,0.022094729836326484,0.00951119552498747,0.0016405795283870206,0.04297886467916319,40.0,0.088653564453125,0.0627874425114977,0.5010026232997422,markowitz_puro__max_sharpe,False,False
pareado_estrategias,max_drawdown,equal_weight,markowitz_restrito__max_sharpe,17,-0.2723227230646619,-0.2685884860952343,-0.003734236969427527,0.00023888693286189255,-0.010727364831765377,0.002661043160663067,66.0,0.644134521484375,0.29314137172565485,-0.2576913360150191,markowitz_restrito__max_sharpe,False,False
pareado_estrategias,max_drawdown,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,17,-0.24649375625890785,-0.2534134968962948,0.006919740637386899,0.00951119552498747,-0.012604819152763642,0.025421077369583284,62.0,0.51708984375,0.4963007398520296,0.16568298018151176,markowitz_puro__max_sharpe,False,False
pareado_estrategias,max_drawdown,markowitz_restrito__min_vol,hrp,17,-0.2534134968962948,-0.25107844385405437,-0.002335053042240445,0.0,-0.009872568670061126,0.00392698210341888,49.0,0.8260910288588201,0.5494901019796041,-0.1583897927360808,hrp,False,False
pareado_estrategias,max_drawdown,markowitz_puro__max_sharpe,hrp,17,-0.24649375625890785,-0.25107844385405437,0.004584687595146454,0.0019786276990508833,-0.014812664808835125,0.023635385888366153,65.0,0.6112213134765625,0.6522695460907818,0.11019726600941952,markowitz_puro__max_sharpe,False,False
pareado_estrategias,retorno_total,markowitz_puro__max_sharpe,hrp,17,6.967473763884811,3.4035334635286496,3.5639403003561605,2.822828351053947,2.185015048191177,5.058718177430792,0.0,1.52587890625e-05,0.0001999600079984003,1.1200847885203793,markowitz_puro__max_sharpe,True,True
pareado_estrategias,retorno_total,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,17,6.967473763884811,3.4444199162774947,3.523053847607316,2.772848184640667,2.1143015711971365,5.022073603405309,0.0,1.52587890625e-05,0.0001999600079984003,1.0908940775412375,markowitz_puro__max_sharpe,True,True
pareado_estrategias,retorno_total,markowitz_puro__max_sharpe,markowitz_restrito__max_sharpe,17,6.967473763884811,5.279811399179956,1.687662364704854,1.4542634809403223,1.0290652382627714,2.3905470749675337,0.0,1.52587890625e-05,0.0001999600079984003,1.1283518236227421,markowitz_puro__max_sharpe,True,True
pareado_estrategias,retorno_total,equal_weight,markowitz_puro__max_sharpe,17,3.767889481988118,6.967473763884811,-3.1995842818966915,-2.7306034263701733,-4.51847045187869,-1.9664533380881282,0.0,1.52587890625e-05,0.0001999600079984003,-1.1280713107131592,markowitz_puro__max_sharpe,True,True
pareado_estrategias,retorno_total,markowitz_puro__min_vol,markowitz_puro__max_sharpe,17,3.4525747355525414,6.967473763884811,-3.514899028332269,-2.867080692224019,-5.100097617765813,-2.0860871890291985,0.0,0.00043777719457466354,0.0001999600079984003,-1.0539674245956718,markowitz_puro__max_sharpe,True,True
pareado_estrategias,retorno_total,markowitz_restrito__max_sharpe,hrp,17,5.279811399179956,3.4035334635286496,1.8762779356513064,1.1328129510306253,0.8388076620434977,2.9952333030394205,0.0,0.0009815397525216685,0.0001999600079984003,0.798959409647958,markowitz_restrito__max_sharpe,True,True
pareado_estrategias,retorno_total,equal_weight,hrp,17,3.767889481988118,3.4035334635286496,0.3643560184594688,0.24066126240361285,0.1810773782426339,0.5617719570164212,6.0,0.000213623046875,0.0005998800239952009,0.8588555686359224,equal_weight,True,True
pareado_estrategias,retorno_total,markowitz_puro__min_vol,markowitz_restrito__max_sharpe,17,3.4525747355525414,5.279811399179956,-1.827236663627415,-0.6035391747225898,-2.9770684900890583,-0.7411043981407387,11.0,0.0008392333984375,0.0007998400319936012,-0.7488282802673422,markowitz_restrito__max_sharpe,True,True
pareado_estrategias,retorno_total,equal_weight,markowitz_restrito__min_vol,17,3.767889481988118,3.4444199162774947,0.3234695657106244,0.1414795498344832,0.13775259825972946,0.5216581226568324,13.0,0.0013427734375,0.0011997600479904018,0.7664845901488223,equal_weight,True,True
pareado_estrategias,retorno_total,equal_weight,markowitz_restrito__max_sharpe,17,3.767889481988118,5.279811399179956,-1.5119219171918377,-1.1771051538658615,-2.466592685509799,-0.6062140170333647,23.0,0.00933837890625,0.0015996800639872025,-0.7569165324663812,markowitz_restrito__max_sharpe,True,True
pareado_estrategias,retorno_total,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,17,3.4444199162774947,5.279811399179956,-1.8353914829024618,-1.3185847037003446,-2.9877373881801312,-0.7398549549420632,0.0,0.007685794055213263,0.002599480103979204,-0.7616352622977965,markowitz_restrito__max_sharpe,True,True
pareado_estrategias,retorno_total,equal_weight,markowitz_puro__min_vol,17,3.767889481988118,3.4525747355525414,0.31531474643557755,0.25176992286845046,-0.007805677388515546,0.6426891193214587,39.0,0.079681396484375,0.07978404319136173,0.44596723550479916,equal_weight,False,False
pareado_estrategias,retorno_total,markowitz_restrito__min_vol,hrp,17,3.4444199162774947,3.4035334635286496,0.04088645274884435,0.0031054275817776755,-0.061787804724203775,0.16859950746736804,46.0,0.683239071626591,0.5814837032593482,0.16747058273785378,markowitz_restrito__min_vol,False,False
pareado_estrategias,retorno_total,markowitz_puro__min_vol,hrp,17,3.4525747355525414,3.4035334635286496,0.049041272023891275,-0.04255829871785277,-0.14024515213838057,0.2523052900488877,74.0,0.926513671875,0.6272745450909818,0.11829051452607504,markowitz_puro__min_vol,False,False
pareado_estrategias,retorno_total,markowitz_puro__min_vol,markowitz_restrito__min_vol,17,3.4525747355525414,3.4444199162774947,0.008154819275046923,-0.04255829871785277,-0.25814475043462476,0.2788729237821825,73.0,0.8899688720703125,0.9510097980403919,0.014357850088217593,markowitz_puro__min_vol,False,False
pareado_estrategias,sharpe,markowitz_puro__max_sharpe,hrp,17,1.3558768310983367,1.0281957290215655,0.3276811020767711,0.3105556740191129,0.20353041216208492,0.45356872446391344,0.0,1.52587890625e-05,0.0001999600079984003,1.245988932239876,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sharpe,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,17,1.3558768310983367,1.0616161617867697,0.2942606693115668,0.30096915544214764,0.1809536598445411,0.4106091005177362,0.0,1.52587890625e-05,0.0001999600079984003,1.222921374677232,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sharpe,markowitz_puro__max_sharpe,markowitz_restrito__max_sharpe,17,1.3558768310983367,1.1671508235536354,0.18872600754470148,0.17629906498299364,0.11963589580216437,0.2635098972028432,0.0,1.52587890625e-05,0.0001999600079984003,1.239782411541645,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sharpe,equal_weight,markowitz_puro__max_sharpe,17,1.033747445245793,1.3558768310983367,-0.3221293858525436,-0.2792059450864044,-0.46113287499721395,-0.192093928893897,0.0,1.52587890625e-05,0.0001999600079984003,-1.1509538168932816,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sharpe,markowitz_puro__min_vol,markowitz_puro__max_sharpe,17,1.1686242174824757,1.3558768310983367,-0.18725261361586087,-0.18350760204687533,-0.2534167213255113,-0.12177560399066964,0.0,0.00043777719457466354,0.0001999600079984003,-1.3058339977087237,markowitz_puro__max_sharpe,True,True
