cenario_alternativos,metodo,qtd_estrategias,retorno_total_medio,cagr_medio,vol_anual_media,sharpe_medio,max_drawdown_medio,calmar_medio,peso_max_medio,hhi_medio,n_efetivo_medio,score_medio
com_alternativos,markowitz_puro,14,6.804160816265578,0.19280208337399332,0.1171950739526066,1.654129713842588,-0.15907069076762226,1.2958437624094714,0.3709534029896591,0.2724208714958254,3.6953625755445065,78.21428571428571
com_alternativos,markowitz_restrito,14,5.657289920543091,0.17817668636979148,0.13445425058744087,1.368539438154531,-0.21239964171251063,0.8359328970154644,0.09999999999999977,0.06500931695581148,15.40054359791831,144.28571428571428
com_alternativos,hrp,7,3.7665445622586793,0.1498347408108583,0.13454876386204245,1.2040993877669308,-0.19319172738557885,0.7790822602499442,0.11922985651978338,0.051520852223941746,19.754668002012696,170.0
com_alternativos,equal_weight,7,4.345174582130345,0.1611334179987578,0.1449914571916142,1.196271654527568,-0.23464068656593381,0.6860252978271015,,,,208.28571428571428
sem_alternativos,markowitz_puro,20,4.077480292047809,0.15017591844719375,0.17363354496555228,0.9875282520701749,-0.28045005648430166,0.5607492369514955,0.679001409031836,0.6060575051783273,2.052854209272957,322.6
sem_alternativos,markowitz_restrito,20,3.4466929576930907,0.13983881068311718,0.17443935554989148,0.9356303587611257,-0.29494885591458014,0.5076702809043918,0.31999999999999995,0.31409080605598255,5.241957093148093,343.0
sem_alternativos,equal_weight,10,3.3594918141208807,0.13834541692033442,0.175561680473966,0.9194999904589306,-0.29870014161807334,0.4904287368882462,,,,353.1
sem_alternativos,hrp,10,3.1475653602120977,0.13332997103274152,0.17291179661058723,0.9048731949940356,-0.29157906159363217,0.4824316752790028,0.39124720796939877,0.3317387075998717,6.312070324447264,358.6
