data,equal_weight,markowitz_puro__min_vol,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,hrp
2018-05-31,181.64305957750906,151.96337671833948,205.23617291245398,168.59018726299885,239.79081298854243,160.44435653265737
2018-06-30,183.54388860625613,151.52144789422684,204.1267139326002,169.65251791469228,239.38283302894186,161.76951864191943
2018-07-31,184.76157502048582,151.39780802989915,206.057469322529,170.0542532225545,244.44923182033227,161.48190540642693
2018-08-31,198.86252569764048,160.41718903011264,219.4548932722609,181.22420791300752,260.6114516292131,172.85495972722674
2018-09-30,192.94261866553046,159.34005810603568,215.95017348158413,177.49453149177472,253.0169426571148,168.17289799480807
2018-10-31,165.86122697363842,152.76536280604665,207.28591944452103,159.8150206315775,227.547797195217,148.7193229664865
2018-11-30,172.25307874490017,157.2566179306384,206.88307743629483,165.81410763674793,228.78470130906464,155.79193379660276
2018-12-31,165.92845560117556,156.2139098377572,205.26359971015603,161.18389419915053,221.3581986667181,152.61199459830453
2019-01-31,171.40689415111464,162.78865977632253,211.5002894443037,168.2382903787155,227.7501023721755,157.9668904149536
2019-02-28,175.64809570563108,165.24328148091564,216.15146878559867,171.91412608032434,234.3411598451794,160.580674878439
2019-03-31,185.26342048452176,169.24843430119824,223.2754308304147,179.446382086658,246.56168368118995,167.69374062358185
2019-04-30,193.68357083941052,172.53539944964558,232.89553768386742,185.73599983072717,261.6237484799284,172.70526469426127
2019-05-31,188.7360732589835,170.89355622809475,240.4433600736722,181.3034313451916,269.60766433794515,168.99845301233705
2019-06-30,196.009692664258,176.32583997455083,251.9004005726953,187.31213855553835,283.03390619804884,174.32883905067558
2019-07-31,190.89482239135467,175.63337980784092,251.18672603729598,184.9649067334428,279.3138370838874,171.1366878726608
2019-08-31,200.70233987697085,190.77041567229261,274.3547971402036,194.92594350265793,294.47586034694024,181.5848670980053
2019-09-30,203.4744091175865,191.3027868005074,270.7397356876694,197.02171371063017,293.9500178088507,183.19593605857924
2019-10-31,201.27756071065429,190.56993913688999,271.15888044492215,195.64679238865114,293.80096377374736,180.17183131929735
2019-11-30,211.6673342556949,196.39992815824812,277.01730038487386,204.63164470192194,304.3908683966006,188.5428833735062
2019-12-31,214.3012179675897,200.07650845292707,281.1397041147432,209.28921979724566,309.2257444324748,192.14346257078998
2020-01-31,219.3906332529437,206.28767257714844,300.179301421189,212.85302713034443,325.9053166108952,197.67986258735286
2020-02-29,214.64577346405753,203.51373060019262,296.7787901354785,208.0118868844962,318.4557431570122,194.4092877522198
2020-03-31,196.28011091834725,189.45497666429242,278.48943373190724,185.93745090500263,286.85158783125837,181.54741724479723
2020-04-30,219.36735176632146,202.84710657603603,307.32995674197855,202.0719346277189,324.92855835830034,201.05117791040206
2020-05-31,235.62819615386655,218.93127931498208,334.2734190403717,217.29784231559296,351.31260582440734,215.6903905024719
2020-06-30,249.14819673420524,230.24154602336216,351.4369939306755,230.95827637858335,371.24415944551436,227.84603204428163
2020-07-31,252.98991542905824,239.1125663240389,373.8428971576206,234.97285259829468,387.7928044943295,233.2415909948492
2020-08-31,271.499051915408,248.49482102080609,390.2666513174566,249.80177998045866,411.8089220915004,247.11705364611345
2020-09-30,273.07818175597,245.92857455048036,381.82373983767417,249.5833883807456,408.8903506374218,247.4479906626809
2020-10-31,277.51035482153844,246.53972737859945,390.12058990285453,251.12346015194782,422.61586759634025,250.40724667847996
2020-11-30,295.92365936731125,251.87314621604625,403.1130390443939,267.01696705036085,457.37639011304736,259.88163201155953
2020-12-31,311.43967285877073,265.57524870976175,435.90521515496573,280.63179782691043,496.0155277625927,272.23739879309477
2021-01-31,327.3910525356777,268.3268780010696,445.2288415990938,290.48139134597307,519.5561353509167,281.1311227019933
2021-02-28,345.45301747967744,266.6440518034113,449.12394496981847,302.14381209654226,551.9316156294345,289.5452884634858
2021-03-31,371.88907252004924,279.72607413044767,479.4760318455479,321.45468936052305,601.6928301829059,308.22486385731816
2021-04-30,354.8328906379206,272.9611718231642,469.3926861172822,309.94426648545857,581.1205770467302,294.8821673766357
2021-05-31,352.58286597411086,284.26201383080337,475.62794439031444,314.17499152702123,568.154435829685,299.2130739185753
2021-06-30,335.4023527531721,268.6956047908267,451.2695907573323,299.5756735009923,542.342129194403,282.1414124153965
