carteira,metodo,tipo,estrategia,cenario_alternativos,detalhe_alternativos,grupo_familia,retorno_total,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,peso_max,top3_peso,hhi,n_efetivo_ativos,n_clusters_finais,rank_sharpe,rank_cagr,rank_mdd,rank_calmar,rank_vol,score_final,familia_estrategia,coluna_base100_metodo,label_familia
etfs_com_tudo,equal_weight,equal_weight,etfs_com_tudo,com_alternativos,ouro+btc+petroleo,alternativos,4.905224061594626,0.17235622825607733,0.1440016796321268,1.2715594923273479,2.1990752919216017,-0.23695812190062482,0.7273699963251729,0.6296296296296297,,,,,,29.0,25.0,47.0,43.0,38.0,182.0,equal_weight,etfs_com_tudo,equal_weight | etfs_com_tudo
etfs_com_tudo,markowitz_puro,min_vol,etfs_com_tudo__min_vol,com_alternativos,ouro+btc+petroleo,alternativos,4.547163246927932,0.16582461079001032,0.09743559689707872,1.710074596341904,2.864529470189996,-0.08986717682621659,1.8452188735235195,0.6518518518518519,0.36349229468751937,0.791090691836934,0.2615953353283714,3.8226981331480365,,6.0,31.0,2.0,1.0,1.0,41.0,markowitz_puro__min_vol,etfs_com_tudo__min_vol,markowitz_puro__min_vol | etfs_com_tudo
etfs_com_tudo,markowitz_puro,max_sharpe,etfs_com_tudo__max_sharpe,com_alternativos,ouro+btc+petroleo,alternativos,9.586269069888134,0.235287433582811,0.11177495773452023,2.0330545213374034,4.4140037391723475,-0.14303749746174754,1.644935333448027,0.7185185185185186,0.39757580626967415,0.8659885640739855,0.2865021762759022,3.4903748830061168,,1.0,7.0,7.0,4.0,7.0,26.0,markowitz_puro__max_sharpe,etfs_com_tudo__max_sharpe,markowitz_puro__max_sharpe | etfs_com_tudo
etfs_com_tudo,markowitz_restrito,min_vol,etfs_com_tudo__min_vol,com_alternativos,ouro+btc+petroleo,alternativos,4.140972604967342,0.15791238078785352,0.12062574848884905,1.372641246006629,2.157113468857338,-0.17787690150370206,0.8877621515380791,0.674074074074074,0.09999999999999998,0.29999999999999993,0.06386065234670041,15.659094657708561,,19.0,37.0,12.0,19.0,14.0,101.0,markowitz_restrito__min_vol,etfs_com_tudo__min_vol,markowitz_restrito__min_vol | etfs_com_tudo
etfs_com_ouro_petroleo,markowitz_restrito,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,com_alternativos,ouro+petroleo,alternativos,4.746363140546453,0.1695137962119282,0.12701570200814155,1.3932115004852625,2.529322561887642,-0.181225860675732,0.9353731061332343,0.6518518518518519,0.09999999999999941,0.2999999999999982,0.06242365951832711,16.019567063453042,,17.0,29.0,17.0,13.0,18.0,94.0,markowitz_restrito__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,markowitz_restrito__max_sharpe | etfs_com_ouro_petroleo
etfs_com_tudo,hrp,hrp,etfs_com_tudo__hrp,com_alternativos,ouro+btc+petroleo,alternativos,4.427570334256509,0.1635513746499615,0.12528076259662738,1.3673610285991922,2.3433719728859574,-0.17830505423190968,0.9172559653706785,0.6444444444444445,0.18776714788232163,0.3037615231016286,0.06380396562192717,15.673007002817632,27.0,20.0,33.0,13.0,16.0,17.0,99.0,hrp,etfs_com_tudo,hrp | etfs_com_tudo
