data,etfs_com_tudo__max_sharpe,etfs_com_ouro_btc__max_sharpe,etfs_com_btc_petroleo__max_sharpe,etfs_com_btc__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,etfs_com_ouro__max_sharpe,etfs_com_tudo__min_vol,etfs_com_ouro_btc__min_vol,etfs_com_petroleo__max_sharpe,etfs_todos__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_ouro__min_vol,etfs_com_btc_petroleo__min_vol,etfs_com_btc__min_vol,etfs_exterior__max_sharpe,etfs_com_petroleo__min_vol,etfs_todos__min_vol,etfs_america_norte__max_sharpe,etfs_america_norte__min_vol,etfs_global__max_sharpe,etfs_global__min_vol,etfs_exterior__min_vol,etfs_desenvolvidos_emergentes__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_latam__max_sharpe,etfs_latam__min_vol,etfs_asia__max_sharpe,etfs_asia__min_vol,etfs_europa__max_sharpe,etfs_europa__min_vol,etfs_oceania__max_sharpe,etfs_oceania__min_vol,etfs_brasil__max_sharpe,etfs_brasil__min_vol
2017-03-31,161.45249335888155,166.56818312994454,165.71359882890647,170.86138452410898,139.97452612033365,143.48213873007495,136.31160949180895,140.04287911202036,143.2509145360379,146.17912736124154,131.52063921936045,135.19130113171207,137.01908787900803,140.6483773789393,143.25091924647433,132.79606002886507,136.36540896197255,143.63934441292903,143.63934441292903,137.45335444224594,137.45335444224594,135.05324459872128,131.10724879730608,131.10724879730608,147.88366422289678,147.88366422289678,133.90550479852922,133.90550479852922,125.02644147191853,125.02644147191853,141.56378704293837,141.56378704293837,136.27051109285966,136.27051109285966
2017-04-30,169.2212524498213,175.0029533453528,173.65266824683525,179.4353610620733,143.3440415457863,147.19393710953403,139.9465178950299,144.3451003430544,146.6432538070243,149.93264654677327,134.38618553384595,138.66562634015654,140.7125627178716,144.98144497254444,146.74744873158667,135.69451441327308,139.86360628633955,145.53731966509028,145.53731966509028,141.43607846635467,141.43607846635467,138.3185134568994,135.2264921940143,135.2264921940143,150.0764614539556,150.0764614539556,137.5646970442912,137.5646970442912,130.14196644577785,130.14196644577785,143.20127265445424,143.20127265445424,139.02754727600535,139.02754727600535
2017-05-31,186.22611482159974,193.04514166094413,191.56802671863392,198.34691551511497,148.1037764603476,152.34675153202173,145.88961572994643,151.2802330648488,151.7413700195309,155.4241261104263,138.3086812285768,143.35647715884613,147.38695520529504,152.28458514976566,153.7880168649348,140.19205119047837,144.93853151100237,149.852591028,149.852591028,148.42630212029454,148.42630212029454,144.9373208443316,142.39944484255219,142.39944484255219,156.35550505412988,156.35550505412988,146.32414801752947,146.32414801752947,139.2520989841662,139.2520989841662,146.11908732762495,146.11908732762495,135.57737992872626,135.57737992872626
2017-06-30,189.65352195319548,197.06915134443776,195.68604832093604,202.9743669223351,149.5426058718977,154.04441108265056,147.69541772982305,153.4932465307907,153.57666188263715,157.6173416176306,139.74183175328733,145.28965070775237,149.4586892003557,155.2006757565157,156.55619135580358,141.9210602567954,147.42312490325483,151.08458031307822,151.08458031307822,151.57743422201273,151.57743422201273,147.897737872397,145.70604734244057,145.70604734244057,159.09220367482243,159.09220367482243,150.21259519904987,150.21259519904987,139.75818721756627,139.75818721756627,155.45972859030837,155.45972859030837,136.04419397729467,136.04419397729467
2017-07-31,193.78974794847525,200.9184374870535,200.0012535983363,206.9801251031798,150.74821621578315,154.99638618803067,149.86179787020566,155.1010001130838,155.02580717141717,158.79914726776298,141.4381935657894,146.46437293989501,151.86050088839832,157.28837197953837,155.38127634686148,143.80358332780926,148.94024665531506,149.59909891349884,149.59909891349884,149.85792514539372,149.85792514539372,148.03816122419013,146.06226798874243,146.06226798874243,160.65828840017076,160.65828840017076,150.9116279111907,150.9116279111907,137.63900734844157,137.63900734844157,155.32556295312367,155.32556295312367,144.77554381604088,144.77554381604088
2017-08-31,209.11617084217067,217.59812379014753,215.32636027051316,223.5210830188739,153.41105183600706,158.1316056428,154.02105977535598,159.96809977502542,157.41490043363848,161.63674067753382,143.60021868241586,149.2278809293188,155.64667835892058,161.87395345027159,155.0944692526752,145.59348523118658,151.36167255666234,147.1659823596954,147.1659823596954,149.38529745860762,149.38529745860762,148.60570812737723,146.8883760401273,146.8883760401273,163.0314229527097,163.0314229527097,151.48140634027396,151.48140634027396,136.57777780431684,136.57777780431684,152.53015715672822,152.53015715672822,156.38232194740988,156.38232194740988
2017-09-30,211.31562654749118,219.16150785294013,218.53784464983508,226.35821271071768,156.60612910990187,161.15376592111704,157.36571068470218,162.85106409799417,161.5547420512195,165.5028889505947,147.00936403345503,152.1150523571238,159.86269898586846,165.28359626619329,158.90821022613855,149.7833818395124,154.91724128197635,154.0750345885046,154.0750345885046,153.69077967397894,153.69077967397894,151.34603464036041,149.78928852381785,149.78928852381785,166.75337392874815,166.75337392874815,151.79673303943042,151.79673303943042,143.2598345439209,143.2598345439209,153.7589198542963,153.7589198542963,162.6875786206248,162.6875786206248
2017-10-31,231.3300219909662,239.68603737356494,240.0238874247315,248.24403130680608,163.77303917870606,168.32095554493475,165.68999290505246,170.93245245019583,169.33044178703767,173.3023516798745,153.32582174370464,158.02006241835934,168.6619695125901,173.6895342670439,167.91722846833864,156.58972788628617,161.32400058540486,162.48259695046184,162.48259695046184,162.0248462882275,162.0248462882275,158.8086242387868,158.69431195942428,158.69431195942428,171.16775971248202,171.16775971248202,164.66809834783106,164.66809834783106,149.80168909396494,149.80168909396494,157.20914019669277,157.20914019669277,161.86594114269047,161.86594114269047
2017-11-30,242.1465306985797,250.22587427868953,251.12895415242892,259.412342120683,162.04263233106423,166.37806200780213,166.56671131720452,171.31411663492585,167.6640585192594,171.41315123440842,152.2654352359296,156.5544618321439,169.26534435038272,174.10211614932166,167.2166593667106,155.32056057539444,159.8679200236844,164.00691486821592,164.00691486821592,162.47687603209965,162.47687603209965,156.5120127351095,157.41455520371522,157.41455520371522,162.4235215524102,162.4235215524102,163.6634879635456,163.6634879635456,147.75442191392762,147.75442191392762,155.33076899760977,155.33076899760977,156.92431647328883,156.92431647328883
2017-12-31,264.0212806743122,272.8202963054346,274.1501122037352,283.09537728704356,171.20435363237033,175.73952093547678,176.94749946062126,181.82258148261565,177.31969536497002,181.07515017284862,160.77443953944066,164.99389131283223,180.2841077909051,184.77616182505753,175.80359312459305,164.38088277189408,168.54026938802744,171.31062797237124,171.31062797237124,168.3936586136052,168.3936586136052,166.24614112495317,164.9059029547499,164.9059029547499,179.76687199641086,179.76687199641086,170.31432235676957,170.31432235676957,152.01037077151423,152.01037077151423,166.85982655500953,166.85982655500953,167.88721726583526,167.88721726583526
