carteira,tipo,coluna_retorno,data_inicio,data_fim,n_meses,retorno_total,retorno_anualizado_media,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,melhor_mes,pior_mes,n_ativos_total,n_ativos_com_peso,peso_max,peso_min,peso_medio,peso_mediano,top1_peso,top3_peso,top5_peso,hhi,n_efetivo_ativos,gini_pesos,classificacao_concentracao,n_ativos_no_limite_min,n_ativos_no_limite_max,pct_ativos_no_limite_min,pct_ativos_no_limite_max,n_ativos_universo,n_ativos_validos,n_ativos_com_peso_manifesto,peso_min_base,peso_max_base,peso_min_efetivo,peso_max_efetivo,ajuste_limites,periodo_inicio,periodo_fim
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,2015-02-28,2026-04-30,135,371.2399,15.9922,14.8921,12.9572,1.2342320620150449,1.866614539122961,-19.515,0.7631144684139985,66.6667,0.15613115666422786,-0.12148816530290225,26,26,10.0,2.0,3.8462,2.0,10.0,30.0,50.0,0.06396443785811523,15.633686990545936,0.3644218748174257,baixa,17,5,65.3846,19.2308,26,26,26,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_com_btc,min_vol,etfs_com_btc__min_vol,2015-02-28,2026-04-30,135,375.101,16.1081,14.9761,13.2032,1.2200156929891035,2.049049754703926,-23.1447,0.6470651550456075,65.1852,0.15821990758622817,-0.10899612418477023,25,25,10.0,2.0,4.0,2.0,10.0,30.0,50.0,0.06539889771189407,15.29077759697669,0.3691134341583213,baixa,15,5,60.0,20.0,25,25,25,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,2015-02-28,2026-04-30,135,312.5192,14.7627,13.531,12.8465,1.149160858429328,1.7357457224315667,-18.2913,0.7397493468159123,65.9259,0.1537142876842687,-0.11926508122514767,25,25,10.0,2.0,4.0,2.0,10.0,30.0,50.0,0.06465791476903117,15.466010674364714,0.3658402765811184,baixa,15,5,60.0,20.0,25,25,25,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_todos,min_vol,etfs_todos__min_vol,2015-02-28,2026-04-30,135,317.2652,14.9084,13.6473,13.0815,1.1396512961656784,1.930515900873505,-21.7969,0.6261147531348908,65.1852,0.1560860816298929,-0.10876763431395532,24,24,10.0,2.0,4.1667,2.0,10.0,30.0,50.0,0.06666384483002924,15.00063494011888,0.371132043521766,baixa,14,5,58.3333,20.8333,24,24,24,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_america_norte,min_vol,etfs_america_norte__min_vol,2015-02-28,2026-04-30,135,621.0104,20.8949,19.3522,18.7552,1.1140839106766454,2.132228977351142,-22.7328,0.8512908161582319,61.4815,0.2274823782803579,-0.1614841201723512,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_global,min_vol,etfs_global__min_vol,2015-02-28,2026-04-30,135,380.2592,16.8508,15.0874,16.3484,1.0307295827365341,1.7447273138735724,-29.0093,0.5200876407399283,59.2593,0.1828407822340592,-0.15232519990022758,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_exterior,min_vol,etfs_exterior__min_vol,2015-02-28,2026-04-30,135,311.9206,15.256,13.5162,15.0318,1.0149152006191253,1.6210467193988671,-22.5241,0.6000787239498281,65.1852,0.18073329568359126,-0.16646062277361964,22,22,10.0,2.0,4.5455,2.0,10.0,30.0,50.0,0.07205485028052996,13.878316256389631,0.3767028274243922,baixa,12,6,54.5455,27.2727,22,22,22,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_desenvolvidos_emergentes,min_vol,etfs_desenvolvidos_emergentes__min_vol,2015-02-28,2026-04-30,135,286.5805,14.7176,12.8726,15.5226,0.9481415842911604,1.4785817279039093,-31.4046,0.40989676544594295,64.4444,0.1751547361110919,-0.15889099565047282,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_latam,min_vol,etfs_latam__min_vol,2015-02-28,2026-04-30,135,372.3266,17.3115,14.9158,18.6699,0.9272365599582089,1.4542307236243903,-25.2892,0.5898101449955698,62.963,0.21115610069454266,-0.17460503022359777,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_asia,min_vol,etfs_asia__min_vol,2015-02-28,2026-04-30,135,311.5007,15.4727,13.5059,17.3528,0.8916566729940248,1.4228648425332855,-37.0783,0.3642526760895396,64.4444,0.18213372377588968,-0.17808986468475066,6,6,16.6667,16.6667,16.6667,16.6667,16.6667,50.0,83.3333,0.1666666666666667,5.999999999999998,-4.440892098500626e-16,media,0,6,0.0,100.0,6,6,6,2.0,10.0,2.0,16.6667,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_europa,min_vol,etfs_europa__min_vol,2015-02-28,2026-04-30,135,251.6296,14.2516,11.9188,17.4333,0.8174962145718582,1.281873442629143,-33.7057,0.35361529777057227,60.7407,0.18493529592130953,-0.15070106337190461,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_oceania,min_vol,etfs_oceania__min_vol,2015-02-28,2026-04-30,135,208.8495,13.3425,10.6262,18.4497,0.723181058613963,1.304928662045875,-31.0808,0.3418886065634556,55.5556,0.19685133200906535,-0.1418277607719597,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_brasil,min_vol,etfs_brasil__min_vol,2015-02-28,2026-04-30,135,216.444,13.6839,10.8671,22.8777,0.5981323884299005,0.7922275587952731,-39.9506,0.27201350816348,57.037,0.1667489810309566,-0.34272874459931685,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
