data,etfs_com_tudo__max_sharpe,etfs_com_ouro_btc__max_sharpe,etfs_com_btc_petroleo__max_sharpe,etfs_com_btc__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,etfs_com_ouro__max_sharpe,etfs_com_tudo__min_vol,etfs_com_ouro_btc__min_vol,etfs_com_petroleo__max_sharpe,etfs_todos__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_ouro__min_vol,etfs_com_btc_petroleo__min_vol,etfs_com_btc__min_vol,etfs_exterior__max_sharpe,etfs_com_petroleo__min_vol,etfs_todos__min_vol,etfs_america_norte__max_sharpe,etfs_america_norte__min_vol,etfs_global__max_sharpe,etfs_global__min_vol,etfs_exterior__min_vol,etfs_desenvolvidos_emergentes__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_latam__max_sharpe,etfs_latam__min_vol,etfs_asia__max_sharpe,etfs_asia__min_vol,etfs_europa__max_sharpe,etfs_europa__min_vol,etfs_oceania__max_sharpe,etfs_oceania__min_vol,etfs_brasil__max_sharpe,etfs_brasil__min_vol
2016-09-30,0.0,0.0,0.0,0.0,-0.018800871786481266,-0.0059351381385533974,-0.02385407373505477,-0.010802787720546103,-0.01993765759687538,-0.009494325953319893,-0.03925441106742966,-0.02621246389810372,-0.038857225683627594,-0.022600660618534163,-0.08273705763981443,-0.05166455303187445,-0.037195349727403015,-0.09735623585467956,-0.09735623585467956,-0.1242758842181072,-0.1242758842181072,-0.10526142370333857,-0.10354366249480107,-0.10354366249480107,-0.09822734874233707,-0.09822734874233707,-0.08040915652860725,-0.08040915652860725,-0.1893116622021258,-0.1893116622021258,-0.019186259428689678,-0.019186259428689678,0.0,0.0
2016-10-31,0.0,0.0,0.0,0.0,-0.027296959529240383,-0.013467807823952738,-0.028569783985201713,-0.017355329115924523,-0.025186216097500713,-0.014180309400578683,-0.047339193720490225,-0.034957244494795536,-0.04404844843566669,-0.026253898503078354,-0.11034106908193964,-0.05927117062097176,-0.04374588001714064,-0.13068920461761113,-0.13068920461761113,-0.15742005907741852,-0.15742005907741852,-0.122980415471455,-0.13413810952805194,-0.13413810952805194,-0.0757825102839832,-0.0757825102839832,-0.11115938418153293,-0.11115938418153293,-0.22255313920967623,-0.22255313920967623,-0.09113227689383374,-0.09113227689383374,0.0,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01789866032890164,-0.008622962643919485,-0.005497839174614216,0.0,-0.04735187699508148,-0.02252370875705989,-0.011704416668571804,-0.02332299217176692,-0.02332299217176692,-0.08929607112751548,-0.08929607112751548,-0.083580258106151,-0.09273971270265813,-0.09273971270265813,-0.07770497792578202,-0.07770497792578202,-0.06966326234896225,-0.06966326234896225,-0.1830021429936326,-0.1830021429936326,-0.023557205930030634,-0.023557205930030634,-0.06086760184953244,-0.06086760184953244
2016-12-31,-0.020036746249079695,-0.02340538875037823,-0.01834959313328599,-0.020640649760530483,-0.047921210857522656,-0.0497251268671115,-0.045427795430178275,-0.047678204205889974,-0.04475858938388422,-0.04656128075821364,-0.06724674483126136,-0.06128970519423327,-0.047869846373410185,-0.04689920452159868,-0.0955207127308092,-0.0688343241153544,-0.062251445799523575,-0.06531232084896932,-0.06531232084896932,-0.12463439786191499,-0.12463439786191499,-0.13680162068687285,-0.13746286771086902,-0.13746286771086902,-0.13101802835797483,-0.13101802835797483,-0.14504157245426352,-0.14504157245426352,-0.18666716359588154,-0.18666716359588154,-0.0854439397270007,-0.0854439397270007,-0.08232535411083375,-0.08232535411083375
2017-01-31,-0.0028314636478240507,-0.000550024172703556,0.0,0.0,-0.023522568681779266,-0.022513712763259086,-0.026288089291659267,-0.024850434521649256,-0.01938699563639923,-0.019132264187840087,-0.04816265632590522,-0.03849528230219046,-0.029876158824559296,-0.0241604444926512,-0.09066955682951694,-0.05106114960151997,-0.040323349568577305,-0.09062552715072969,-0.09062552715072969,-0.13191601166591216,-0.13191601166591216,-0.13134622554711983,-0.12865265422350214,-0.12865265422350214,-0.11709167847535717,-0.11709167847535717,-0.12248312735204248,-0.12248312735204248,-0.19743035575067103,-0.19743035575067103,-0.057792759464578514,-0.057792759464578514,0.0,0.0
2017-02-28,0.0,0.0,0.0,0.0,-0.0009685283335791883,0.0,-0.00271318836568768,-0.001105384772866147,0.0,0.0,-0.028868802359413692,-0.018601234851215454,-0.007430692295508967,-0.0010238957119922398,-0.07549629839126903,-0.032534027316852177,-0.021151310634300313,-0.07777274154450997,-0.07777274154450997,-0.11953376347278843,-0.11953376347278843,-0.11834782420818257,-0.12091082444719525,-0.12091082444719525,-0.09707481967963805,-0.09707481967963805,-0.10456606079751563,-0.10456606079751563,-0.19730496153205834,-0.19730496153205834,-0.05178955124290208,-0.05178955124290208,0.0,0.0
2017-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009700415692034281,0.0,0.0,0.0,-0.036582205103734444,-0.009883712850726756,0.0,-0.06310563607407771,-0.06310563607407771,-0.09001711898372744,-0.09001711898372744,-0.0705861832595358,-0.07954763499079542,-0.07954763499079542,-0.0034155584953032836,-0.0034155584953032836,-0.061519990269148006,-0.061519990269148006,-0.15108014662944802,-0.15108014662944802,-0.03464106696693814,-0.03464106696693814,-0.021405433639517413,-0.021405433639517413
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013031263994683795,0.0,0.0,-0.05072617816492875,-0.05072617816492875,-0.06365035023161969,-0.06365035023161969,-0.048112465920247316,-0.05062811277989365,-0.05062811277989365,0.0,0.0,-0.03587444292014452,-0.03587444292014452,-0.11634590004975975,-0.11634590004975975,-0.023474618414435655,-0.023474618414435655,-0.0016064279232543832,-0.0016064279232543832
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02257964545809943,-0.02257964545809943,-0.017372926995102178,-0.017372926995102178,-0.002558287560500583,-0.00026966542139528205,-0.00026966542139528205,0.0,0.0,0.0,0.0,-0.05448874660969327,-0.05448874660969327,-0.0035772791481172295,-0.0035772791481172295,-0.026382991774115183,-0.026382991774115183
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014543870966219119,-0.014543870966219119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05105249804573586,-0.05105249804573586,0.0,0.0,-0.02303067667845604,-0.02303067667845604
2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007520431754149071,0.0,0.0,-0.024232981032997647,-0.024232981032997647,-0.01134403191640121,-0.01134403191640121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06544159236939862,-0.06544159236939862,-0.000862954687222306,-0.000862954687222306,0.0,0.0
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00932595380934087,0.0,0.0,-0.04010316787627921,-0.04010316787627921,-0.014462017002687788,-0.014462017002687788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07264737854812453,-0.07264737854812453,-0.018844555917801764,-0.018844555917801764,0.0,0.0
2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027276688426523532,-0.027276688426523532,-0.010940569359477181,-0.010940569359477181,0.0,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005050400804417432,-0.005050400804417432
