carteira,tipo,carteira_tipo,ativo,peso_%
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,ACWI,2.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,ECH,2.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,ENZL,2.0
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,BOVA11.SA,10.0
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,EWH,10.0
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,EWJ,10.0
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,EWU,10.0
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,GLD,10.0
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,SMAL11.SA,10.0
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,EWW,3.1094
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,SPY,2.6619
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,ECH,2.2288
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,ACWI,2.0
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,BOVA11.SA,10.0
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,BTC-USD,10.0
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,GLD,10.0
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,QQQ,10.0
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,SMAL11.SA,8.4829
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,EWT,8.2816
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,ARGT,5.2355
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,ACWI,2.0
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,ECH,2.0
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,ENZL,2.0
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,BOVA11.SA,10.0
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,EWJ,10.0
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,EWU,10.0
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,GLD,10.0
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,SMAL11.SA,10.0
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,EWH,9.6844
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,MCHI,2.2551
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,EWW,2.0605
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,ACWI,2.0
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,ARGT,2.0
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,BOVA11.SA,10.0
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,GLD,10.0
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,QQQ,10.0
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,ARGT,8.4716
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,SMAL11.SA,8.4266
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,EWT,8.4254
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,SPY,5.1162
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,USO,3.5603
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,ACWI,2.0
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,ECH,2.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,BOVA11.SA,10.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,EWJ,10.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,GLD,10.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,SMAL11.SA,10.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,EWH,9.7403
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,USO,6.8667
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,EWU,4.5141
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,ECH,2.8789
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,ACWI,2.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,ARGT,2.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,ARGT,10.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,BOVA11.SA,10.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWT,10.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,QQQ,10.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,SMAL11.SA,10.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,SPY,10.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,USO,3.6775
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,ACWI,2.3225
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,ECH,2.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,ENZL,2.0
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,BOVA11.SA,10.0
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,EWH,10.0
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,EWJ,10.0
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,EWU,10.0
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,SMAL11.SA,10.0
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,USO,6.1357
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,ECH,3.8804
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,SPY,3.8589
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,IEMG,3.3988
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,MCHI,2.7263
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,BOVA11.SA,10.0
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,BTC-USD,10.0
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,GLD,10.0
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,QQQ,10.0
