carteira,tipo,coluna_retorno,data_inicio,data_fim,n_meses,retorno_total,retorno_anualizado_media,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,melhor_mes,pior_mes,n_ativos_total,n_ativos_com_peso,peso_max,peso_min,peso_medio,peso_mediano,top1_peso,top3_peso,top5_peso,hhi,n_efetivo_ativos,gini_pesos,classificacao_concentracao,n_ativos_universo,n_ativos_validos,n_ativos_com_peso_manifesto,periodo_inicio,periodo_fim
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,2015-02-28,2026-04-30,135,9.568789111436004,0.2270753154305952,0.235104636777127,0.11170690811127414,2.0327777329974936,4.382137647458068,-0.14254507216276402,1.649335422193161,0.7111111111111111,0.11178006789135302,-0.06166838664534405,27,6,0.39862332747233886,0.0,0.03703703703703703,0.0,0.39862332747233886,0.8655149780748328,0.9982841113608172,0.28679699342676074,3.4867869012558868,0.8813612021397994,alta,27,27,6,2015-02-28,2026-04-30
etfs_com_ouro_btc,max_sharpe,etfs_com_ouro_btc__max_sharpe,2015-02-28,2026-04-30,135,10.206833835264389,0.23324779045648675,0.2416052669265747,0.11755040002418989,1.984236467153564,4.647093718569822,-0.16452780488399998,1.4684768151919247,0.7037037037037037,0.14618871877232148,-0.05701938709846896,26,6,0.3961248461656212,0.0,0.038461538461538464,4.6153660437241135e-17,0.3961248461656212,0.8894860544201104,0.9874088476115093,0.2942434994805478,3.398545768268057,0.8803920214748195,alta,26,26,6,2015-02-28,2026-04-30
etfs_com_ouro_petroleo,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,2015-02-28,2026-04-30,135,6.195527017347429,0.19110795455419302,0.19330614034398885,0.10282801228471392,1.858520361407419,3.937692591276147,-0.11691425559673196,1.6534009420609288,0.6888888888888889,0.10800819076197574,-0.05018156769731723,26,5,0.38559278923175805,0.0,0.03846153846153845,1.3173942724896084e-16,0.38559278923175805,0.9138188089199705,0.9999999999999951,0.2950432100187186,3.3893340569896746,0.8813359958167186,alta,26,26,5,2015-02-28,2026-04-30
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,2015-02-28,2026-04-30,135,6.473892165704683,0.19517606543554544,0.19736917665977938,0.10730269435342114,1.8189297725618818,3.98607625773769,-0.13516327433382813,1.4602278439357295,0.6814814814814815,0.13241714005981292,-0.05519439467959827,25,5,0.38302260127613624,0.0,0.04,5.0568266064469685e-16,0.38302260127613624,0.9328329282046484,0.9999999999999901,0.30265903430654545,3.304048076051016,0.8784241610674479,alta,25,25,5,2015-02-28,2026-04-30
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,2015-02-28,2026-04-30,135,4.552187780038707,0.16670034959492191,0.16591913769188782,0.09741899373411086,1.7111688717490054,2.852687404823968,-0.08983258579803632,1.846981651679392,0.6592592592592592,0.10156229990124963,-0.06905994318488431,27,8,0.36378929867822635,0.0,0.037037037037037035,9.203270806758243e-18,0.36378929867822635,0.7914068316543407,0.9291292144590709,0.2616552849602276,3.8218222886344644,0.8609413087097115,alta,27,27,8,2015-02-28,2026-04-30
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,2015-02-28,2026-04-30,135,13.614893002468515,0.26666404503434893,0.27148153436347733,0.15587353278341334,1.7107718050175926,2.9547719093345153,-0.2513574471439194,1.0800616311480737,0.6888888888888889,0.16748338412714264,-0.12012709537212016,26,7,0.3405481012472741,0.0,0.038461538461538464,7.180331855567786e-17,0.3405481012472741,0.8312320440227381,0.9873595783364899,0.254653882256873,3.9268987032025127,0.8637846617798464,alta,26,26,7,2015-02-28,2026-04-30
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,2015-02-28,2026-04-30,135,4.487161146408211,0.16562457447731121,0.16468972233245038,0.09742763580144202,1.6999753007950935,2.83820558760979,-0.08920011677476403,1.846294918517903,0.6592592592592592,0.10137539409235001,-0.06881164890778259,26,7,0.363511507131852,0.0,0.038461538461538464,4.99668973439586e-18,0.363511507131852,0.7903225528373413,0.9316233562506694,0.26178342649980396,3.819951527759336,0.856095085981855,alta,26,26,7,2015-02-28,2026-04-30
etfs_com_btc,max_sharpe,etfs_com_btc__max_sharpe,2015-02-28,2026-04-30,135,14.280969445044404,0.2714119878526477,0.2765662691529749,0.15984151802265675,1.6980068208197094,3.1646073573921223,-0.27249092060336055,1.0149559058356532,0.6962962962962963,0.17150344064304743,-0.10182551395039374,25,6,0.3546885390421981,0.0,0.04,8.706855717490838e-18,0.3546885390421981,0.8583288041731879,0.9912393747361007,0.2705293626060396,3.6964564229438466,0.8664041027512812,alta,25,25,6,2015-02-28,2026-04-30
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,2015-02-28,2026-04-30,135,4.392656078055301,0.16479691104443303,0.16287911898500895,0.10070497473268984,1.6364326735781236,3.0609485311335045,-0.1231700081264,1.3223926949640088,0.674074074074074,0.10668959895017747,-0.059688208930531644,25,8,0.34435649031037135,0.0,0.039999999999999994,2.6636364507657443e-18,0.34435649031037135,0.8050314295393959,0.947785202257507,0.2602179770776466,3.8429320342522275,0.8519856582359546,alta,25,25,8,2015-02-28,2026-04-30
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,2015-02-28,2026-04-30,135,4.392655802312393,0.1647969065805853,0.16287911366009422,0.10070497473270447,1.6364326292518956,3.0609485308178335,-0.12317000541211487,1.3223926808732087,0.674074074074074,0.10668960055871013,-0.05968821223167329,26,8,0.34435650379999605,0.0,0.038461538461538464,8.200254033034768e-18,0.34435650379999605,0.8050316759536749,0.9477852979928506,0.26021801379128345,3.8429314920606665,0.8576785556951101,alta,26,26,8,2015-02-28,2026-04-30
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,2015-02-28,2026-04-30,135,7.04100009777267,0.20935613186952567,0.20523724305411117,0.13800020791047038,1.5170711337286424,2.5760064138812093,-0.21526479181330727,0.9534176087286365,0.6814814814814815,0.1591283960185464,-0.09867470932950363,25,5,0.42732605008312746,0.0,0.04,3.853882657202277e-17,0.42732605008312746,0.9090201957263113,0.9999999999999988,0.32259590153618506,3.0998533931709966,0.8852946399006987,alta,25,25,5,2015-02-28,2026-04-30
etfs_todos,max_sharpe,etfs_todos__max_sharpe,2015-02-28,2026-04-30,135,7.3081086096251,0.2128012885009229,0.20876945618450637,0.14109070859327877,1.5082586984119821,2.737829659525492,-0.23332406398292405,0.8947617859072834,0.6888888888888889,0.16054052400585844,-0.09682786037601175,24,4,0.4395696557765752,0.0,0.041666666666666664,0.0,0.4395696557765752,0.9372554434852978,0.9999999999999996,0.34189485044032447,2.9248758754690383,0.8889533895943409,alta,24,24,4,2015-02-28,2026-04-30
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,2015-02-28,2026-04-30,135,8.983174309406932,0.23843634851130316,0.22881568201629476,0.1813504535070128,1.314782201534902,2.5356889557263553,-0.2768562150089402,0.8264784014652006,0.6222222222222222,0.19599399283480062,-0.16088206083424572,22,4,0.43651031622880565,0.0,0.045454545454545456,2.219811935718923e-18,0.43651031622880565,0.9354961086487732,0.9999999999999998,0.32009846651851187,3.124038708702056,0.8708417026702031,alta,22,22,4,2015-02-28,2026-04-30
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,2015-02-28,2026-04-30,135,3.3568511700938313,0.15046300041586638,0.14087837550015148,0.11676005745341776,1.2886513050569082,1.9234773499293922,-0.16123547074576638,0.8737430718473005,0.6888888888888889,0.14557165462038266,-0.11082206475948557,25,7,0.3609779007925576,0.0,0.04,4.9200474796207545e-18,0.3609779007925576,0.7913391142102693,0.9472539182359161,0.24899378848860396,4.0161644435791555,0.8503083963466602,media,25,25,7,2015-02-28,2026-04-30
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,2015-02-28,2026-04-30,135,3.356850769370645,0.15046299233954943,0.14087836610318738,0.11676005745343927,1.2886512358864672,1.9234773084857446,-0.16123556464051048,0.8737425047463235,0.6888888888888889,0.14557165774818226,-0.11082201831283486,26,7,0.3609779114781971,0.0,0.038461538461538464,0.0,0.3609779114781971,0.7913397262877666,0.9472538582760388,0.2489940311375958,4.016160529757411,0.8560658782693733,media,26,26,7,2015-02-28,2026-04-30
