carteira,tipo,coluna_retorno,data_inicio,data_fim,n_meses,retorno_total,retorno_anualizado_media,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,melhor_mes,pior_mes,n_ativos_total,n_ativos_com_peso,peso_max,peso_min,peso_medio,peso_mediano,top1_peso,top3_peso,top5_peso,hhi,n_efetivo_ativos,gini_pesos,classificacao_concentracao,n_ativos_universo,n_ativos_validos,n_ativos_com_peso_manifesto,periodo_inicio,periodo_fim
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,2015-02-28,2026-04-30,135,4.388584028239967,0.1647317280026051,0.1628004559477414,0.10071111470438303,1.6356856786476999,3.060853786490857,-0.12334707727908689,1.3198566154866136,0.674074074074074,0.10671713129831507,-0.05966225407734281,25,8,0.3440789469274394,0.0,0.04000000000000001,2.4588610669824717e-18,0.3440789469274394,0.8051691846791754,0.9482582843465487,0.2602243320551976,3.84283818543104,0.8520190908189125,alta,25,25,8,2015-02-28,2026-04-30
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,2015-02-28,2026-04-30,135,3.3578416164797487,0.15048319540209257,0.14090159907667754,0.11675983424332628,1.288826730333371,1.9236696455452207,-0.16123335311940945,0.8738985845709343,0.6888888888888889,0.1455685116023978,-0.11082242988813126,25,7,0.3609634677324018,0.0,0.04000000000000001,8.935191897174908e-18,0.3609634677324018,0.7913823621873184,0.9472639706555472,0.24899464627050313,4.016150607967766,0.8503151952559613,media,25,25,7,2015-02-28,2026-04-30
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,2015-02-28,2026-04-30,135,3.3578412452911968,0.15048318773846733,0.14090159037410221,0.11675983424334445,1.2888266646973694,1.9236695814463824,-0.16123343893063158,0.8738980654920047,0.6888888888888889,0.14556851208969643,-0.11082238871044864,26,7,0.3609634792788407,0.0,0.038461538461538464,1.0895251720594092e-17,0.3609634792788407,0.7913829333224753,0.9472639212797108,0.2489948657367786,4.016147068097123,0.8560724078472073,media,26,26,7,2015-02-28,2026-04-30
etfs_todos,min_vol,etfs_todos__min_vol,2015-02-28,2026-04-30,135,3.3393773166661322,0.15042959908638026,0.14046786338662476,0.11785215467573587,1.2764263793078672,2.1352092370993887,-0.18090292771422112,0.7764819793769557,0.6962962962962963,0.1485350214505369,-0.09819234633231175,24,6,0.3694108240072126,0.0,0.041666666666666664,2.2697116233410846e-17,0.3694108240072126,0.7736519641707147,0.97038309953151,0.24552676644360039,4.072875696954648,0.8435567423333457,media,24,24,6,2015-02-28,2026-04-30
etfs_com_btc,min_vol,etfs_com_btc__min_vol,2015-02-28,2026-04-30,135,3.339377127465749,0.15042959523138028,0.14046785893361036,0.11785215467574922,1.2764263465972474,2.1352092819479473,-0.18090298176513397,0.776481722761096,0.6962962962962963,0.14853502261002705,-0.09819231968484782,25,6,0.36941086568517845,0.0,0.04,8.322470299957753e-18,0.36941086568517845,0.7736520941225808,0.9703831110478538,0.24552688300272868,4.072873763435862,0.8498145312159824,media,25,25,6,2015-02-28,2026-04-30
etfs_america_norte,min_vol,etfs_america_norte__min_vol,2015-02-28,2026-04-30,135,5.609314760226697,0.19913209476529503,0.18425941180352923,0.17770162824033123,1.1205980313021124,2.1727968190959417,-0.20196273323549407,0.9123436232598303,0.5777777777777777,0.1819229773102701,-0.14803250049016017,3,2,0.870156110606876,0.0,0.3333333333333333,0.12984388939312394,0.870156110606876,1.0,1.0,0.7740310924392197,1.2919377655084627,0.5801040737379173,alta,3,3,2,2015-02-28,2026-04-30
etfs_global,min_vol,etfs_global__min_vol,2015-02-28,2026-04-30,135,3.561585181349634,0.16373380050026082,0.14557966132837685,0.16249019283295546,1.0076534321587263,1.6752926051325425,-0.2967333586155987,0.4906076688093808,0.6,0.18279236149469386,-0.15349853832745824,3,2,0.5536062685087435,9.857343106898057e-17,0.3333333333333333,0.4463937314912565,0.5536062685087435,1.0,1.0,0.505747264046863,1.977272189271476,0.3690708456724958,alta,3,3,2,2015-02-28,2026-04-30
etfs_exterior,min_vol,etfs_exterior__min_vol,2015-02-28,2026-04-30,135,2.7410756184936287,0.14345656499826148,0.1254160855158093,0.14614761345682667,0.9815867779506359,1.5220603655600706,-0.23301510198241848,0.5382315757597215,0.6370370370370371,0.18272637047550244,-0.16200070302902891,22,8,0.3372579023543863,0.0,0.045454545454545456,1.293055596054077e-17,0.3372579023543863,0.7282448658281025,0.9108861142564806,0.22535004664162483,4.437540683496304,0.8070448756729014,media,22,22,8,2015-02-28,2026-04-30
etfs_desenvolvidos_emergentes,min_vol,etfs_desenvolvidos_emergentes__min_vol,2015-02-28,2026-04-30,135,2.8260859704745442,0.14607881311708376,0.12768288783497206,0.15503497128573263,0.9422313682237379,1.4914509010485673,-0.3210780047505998,0.3976693698908179,0.6592592592592592,0.17331237435445826,-0.15899384058956267,2,2,0.5846082134648085,0.4153917865351916,0.5,0.5,0.5846082134648085,1.0,1.0,0.5143170995714134,1.9443257881826446,0.08460821346480873,alta,2,2,2,2015-02-28,2026-04-30
etfs_asia,min_vol,etfs_asia__min_vol,2015-02-28,2026-04-30,135,2.734580477691539,0.14511272211128234,0.12524096979493415,0.16395909612974938,0.8850544162334677,1.3469894054807483,-0.2989098759054295,0.4189924117280035,0.6444444444444445,0.1709278172179948,-0.16523795499567082,6,4,0.4788625944420695,0.0,0.16666666666666666,0.12939592636905003,0.4788625944420695,0.9111525108197209,1.0,0.334909536478845,2.985880935233286,0.5437410841745633,alta,6,6,4,2015-02-28,2026-04-30
