data,etfs_todos,etfs_global,etfs_america_norte,etfs_latam,etfs_europa,etfs_asia,etfs_oceania,etfs_brasil,etfs_exterior,etfs_desenvolvidos_emergentes,etfs_com_ouro,etfs_com_btc,etfs_com_petroleo,etfs_com_ouro_btc,etfs_com_ouro_petroleo,etfs_com_btc_petroleo,etfs_com_tudo
2015-02-28,0.16975898029010586,0.18365270457122987,0.181371091270536,0.20622298696367203,0.18423725895143375,0.16508940901435928,0.19685112971945862,0.07708733689942027,0.1802735534734409,0.1751545947898494,0.15118859130241777,0.1692971262656175,0.1665410157658348,0.1566996295920622,0.15220205687633037,0.16977908122617083,0.14647201358292447
2015-03-31,0.08487214026125339,0.09630786709112088,0.09206940929562359,0.0895756418379391,0.07275204036989248,0.11203178883851923,0.0792041838589217,-0.0007546872157757067,0.09595833382111676,0.09614210133843804,0.0844464116193085,0.08564966121107853,0.08295087852027345,0.08550965263889013,0.08272969977789536,0.08414705968961776,0.08279579283136668
2015-04-30,-0.03690803915938915,-0.054573095927851555,-0.056853286024817956,-0.05713008824087162,-0.046954850555594806,-0.04631233600243362,-0.06991158468548692,0.06614026283342966,-0.05473704737221377,-0.03378689155230963,-0.0443480804510898,-0.038732280715598616,-0.032898897325213707,-0.04363456676326112,-0.03983977812105234,-0.034375504335981466,-0.03957945726702083
2015-05-31,0.039941576220199046,0.07027501221219468,0.06407398416036046,0.05208858773564677,0.06619498017869002,0.0687850326616992,0.019725948851629704,-0.040740175432541714,0.052804215855891325,0.04990701147651422,0.04563794586736825,0.04073741406720805,0.041465835925231766,0.043148537546297924,0.045675631617445235,0.03973131865760381,0.046050232243543904
2015-06-30,-0.040454718358046995,-0.039960647553195824,-0.039636035673825815,-0.05015223241062133,-0.045463814564173116,-0.040256353046027815,-0.06863956274743216,-0.005695085398006672,-0.043166966322582156,-0.04262402397730547,-0.03880005520764518,-0.03824634332590538,-0.039933376852830924,-0.03808666287431455,-0.03980277449558468,-0.03900886945169834,-0.03562036569890542
2015-07-31,0.05054009565043477,0.09367822644470737,0.0789935126037211,0.03632776029478866,0.10291624652780579,0.05757370231050394,0.08209690264806724,-0.03906839029507608,0.06443481254210892,0.054555966318495686,0.04426969380140611,0.05096396993917571,0.044120516957724426,0.043316645716203084,0.03702906081628173,0.043766013463878366,0.03272680496307992
2015-08-31,-0.02300267851686146,-0.01241976564320582,0.0010685229307863477,0.019327673020853545,-0.01934384213766525,-0.03797779913543143,-0.036124756771631794,-0.08514457331686653,-0.01386979193363375,-0.026387568359218017,-0.004180687580865097,-0.024334939653624862,-0.020034848653469797,-0.005341155429033734,0.0016577544366437919,-0.018892073701973613,0.004075496697370909
2015-09-30,0.07980323114535222,0.08954547088949658,0.08822344580193318,0.07416900188885274,0.08027449271508369,0.11383461614539327,0.10653307932305378,-0.036012470613239034,0.09147938322361622,0.09867493670113259,0.08304685794379653,0.07929274008135741,0.07874426280315643,0.079323997884812,0.08092646350784465,0.07669084409906884,0.07987334831267393
2015-10-31,0.023884985767574547,0.01560558763790175,0.04468776812479215,0.03761364655628707,0.019928671341784554,0.009368067167590482,0.03937922719626563,0.03855007166908064,0.02413022020064579,0.00932780401085953,0.018386314991942126,0.03185681877991095,0.023723916747794886,0.02655650896380226,0.01583668856431285,0.03000592138057885,0.021128442587934972
2015-11-30,-0.0209274058467183,-0.006244490139120877,0.0022592040826477848,-0.043332992192919986,-0.012326146370886977,-0.01681922284244888,-0.004205559054165642,-0.018222315219524055,-0.01986240877426274,-0.016111819050924625,-0.02740743798085403,-0.01856826742815211,-0.023966209470342694,-0.025991373922165127,-0.03246669076441718,-0.022504818495509293,-0.03226671637825369
2015-12-31,-0.0019596428761963,0.007982848679030253,-0.01648125423864111,-0.00945462088728769,-0.01255710625572149,0.016310649700758458,0.0759669447147191,-0.041373997219078584,0.0020925898221662667,0.0012090499576850045,0.0018834697804717554,-0.00032006262363208177,-0.006059567987178087,0.0029473648840098944,-0.0009333907087792728,-0.004339183697528857,-0.000692288753003852
2016-01-31,-0.028635701967274402,-0.029218448866410295,-0.0240108981869453,0.011022459912296117,-0.029466010256773024,-0.03965759032227833,-0.04095050176195547,-0.08088287670512873,-0.02264159370869426,-0.027282735447906603,-0.012170470956416457,-0.031231710566447756,-0.031183224246501128,-0.014490379726825653,-0.011349432562157369,-0.030333050405097546,-0.012351642147151677
2016-02-29,-0.028248542763363336,-0.0460230089530194,-0.03854889748495235,-0.005103452275565042,-0.059873047633051756,-0.04989186791107419,-0.020368536790295877,0.05455656745064319,-0.040675440632073595,-0.044887194394679086,-0.010070241305015219,-0.022832584383968325,-0.028461508893000968,-0.007671583526889861,-0.011641324469734433,-0.024846094966305545,-0.0023849108635875063
2016-03-31,0.013845079047467661,-0.025547676119168295,-0.021613468678456413,-0.004411670468092071,-0.030850151830897902,-0.0124180356390192,0.023330968236473293,0.14473852777433593,-0.004700627239624569,-0.003454423610984192,-0.002452793915856592,0.01182638514934621,0.0136065773209243,-0.0021917357734078016,-0.0034626631241421605,0.011451431056108564,-0.01007151023950478
2016-04-30,-0.006506429692146969,-0.015444876080625752,-0.011378535793402119,-0.006252606919414341,-0.0006070003718555477,-0.0409323694001742,-0.008976096684671975,0.06320009819541872,-0.014585972681498648,-0.017921622213350086,-0.002712483272655001,-0.0061045324424893275,-0.0029678289369679477,-0.0008341366700077187,0.0015930782495352672,-0.0012922482671540597,0.005611341846332992
2016-05-31,-0.0030353412731246037,0.026147217072729205,0.041687102370973346,-0.039112852626978965,0.014548910212387972,0.03663651866089687,0.01469636768792526,-0.07480137698579142,0.010102204412858059,0.00617294025259163,-0.007310195013202478,0.0011167903738327205,-2.182971670227968e-05,-0.004663077193431762,-0.006485685543430574,0.0018881908840372428,-0.0034911175104996033
2016-06-30,-0.062042283022889104,-0.1024125922225861,-0.08909802019153436,-0.05192259298151305,-0.12485674525886277,-0.08143575878964274,-0.06863308438049848,0.07795924211329242,-0.0802594530721251,-0.08209273780131976,-0.05316793463952561,-0.05734517098105702,-0.062254736737333505,-0.04912431455543576,-0.05379776358581053,-0.05776932295328713,-0.04646221032888752
2016-07-31,0.06732160531394517,0.054825875061790486,0.04469308958707482,0.023763169387750332,0.04629803427366724,0.07222231997054135,0.09231521809748944,0.13067122659834873,0.06056516951151371,0.06055581605800309,0.06248881877488124,0.06604536069696416,0.060877657184808774,0.06261266499595472,0.056983725991161624,0.06099470839718349,0.05274367406272573
2016-08-31,-0.014297233227933259,-0.010029317298487828,-0.0050375983252874314,-0.022743638717143817,-0.001280012184182534,0.000727403779549844,-0.026377990148683916,0.0022449712520633547,-0.014641833961794366,-0.006798933125312934,-0.017364120485918004,-0.012937413751469621,-0.010585309930418596,-0.018989683893780755,-0.017961700015742304,-0.01328701037153775,-0.01764612829957297
2016-09-30,0.02338951486919603,0.01956551019005607,0.025195361489758764,0.001565308577563611,0.01029438933358361,0.03554155330988003,0.024205886040276847,0.006352786784719733,0.02468551160106445,0.028802185144793935,0.02130243399092934,0.0238573075581568,0.023851519094730492,0.023406589970178557,0.022728625304021907,0.025590783219775714,0.02455336937846735
2016-10-31,-0.01423471840929586,-0.03862864968655901,-0.03693861193025721,0.03244905769834256,-0.051163764859238146,-0.028251897019382237,-0.07335339472633862,0.09131114207744628,-0.027188656291261406,-0.03412820653194781,-0.01654470237041792,-0.011287884418364898,-0.013280710743457618,-0.013340852726069758,-0.0157162654500824,-0.011506141378505925,-0.016884896099932118
2016-11-30,0.03772112975442195,0.07599975683907548,0.12467695791120603,-0.020146812757928474,0.06156714836712215,0.04940405178766528,0.07435083153008992,-0.06086760184953249,0.05023429864488017,0.04781177839208173,0.03032593244962397,0.0362979630909314,0.03843813685329388,0.03172879667803813,0.03244434042392473,0.04033705342501662,0.030249688350083716
2016-12-31,-0.04888196155760169,-0.0378938295150435,-0.04252718770466833,-0.05784289621286674,-0.011965271939330729,-0.08327414425185646,-0.06337978443060288,-0.02284848473288792,-0.0485001188685961,-0.04929473452589628,-0.053730596212580375,-0.047813807755958934,-0.048956592173458054,-0.04918432585027269,-0.050848232852590096,-0.044744752560064466,-0.04851927695910075
2017-01-31,0.013481269830448686,-0.007143173334307095,-0.02814958887258928,0.0016967706012628316,-0.01410343489544141,0.02098241566194149,0.030234538333459904,0.09477815189561956,0.004255676120969337,0.010214300529862497,0.014194987764091206,0.016560180291940278,0.012121888988597057,0.016435431971094934,0.011483062774874738,0.013111817652413087,0.015188038717417354
2017-02-28,0.01644030692441783,0.011623994492455018,0.014627755849888374,0.02335782444405086,0.00304380145003079,0.01923565325799799,0.0063714307886926225,0.04418248720396567,0.012818042646189562,0.008884895115400582,0.017851259281908647,0.01925038126798856,0.016442396684128373,0.02005951868171502,0.01785687252619688,0.01834974212992045,0.02137380437200157
2017-03-31,0.04258702087067068,0.03638705033984039,0.01511462807634487,0.10963840355465894,0.04924157802292047,0.0428507571869157,0.01808510367971783,-0.021405433639517413,0.049823282770428974,0.047052324845644034,0.036943403890789143,0.041974708632588204,0.03965738867563809,0.037025634597664635,0.03471273751595592,0.038598613280939977,0.031059787715605323
2017-04-30,0.025331169791023175,0.0300066905388835,0.01279679959943262,0.014521800409688961,0.03621338894768191,0.02747294276804607,0.011567146861549804,0.020232082209385327,0.025804466576485868,0.03141881460711171,0.024473599681837425,0.02805908740344376,0.02298478107602511,0.027006193264464934,0.02229676726074325,0.02559970006102587,0.02592628682393178
2017-05-31,0.038352532058092685,0.05177184734350113,0.028959688773165414,0.0323377052863002,0.07011125966809288,0.057808826512567815,0.020375649872010015,-0.024816429656416394,0.047737498219695904,0.05304396310486381,0.035204078988333325,0.04721964720071034,0.03684364537350057,0.0438419622401136,0.0340504718057356,0.04516899746896895,0.04144037006935005
2017-06-30,0.019247173859371917,0.021109051023094752,0.009846735422598988,0.032437495024468146,0.0016768222471443398,0.025892692887490732,0.0639248439990201,0.003443155848076085,0.018711819575252378,0.0232208178352602,0.014864252344801335,0.019342906034160216,0.017475284160082434,0.014014507892457477,0.011971449041666606,0.01648629993774979,0.010232293935572751
2017-07-31,0.008915219891049216,-0.01103147782592383,-0.010884913324673486,0.013818304069658996,-0.014985922748106307,0.0008684631495426132,-0.0008629546872222504,0.06418024601772743,0.00024552641463419236,0.0024450945640491217,0.0047919654836456535,0.008989791671100417,0.009401094785494274,0.006948396483762667,0.00730857044963233,0.010812342301131287,0.006431273052596046
2017-08-31,0.010199708634154014,-0.003813393341209189,-0.016478578949807636,0.014598368223371117,-0.01001806818445344,0.0027409292578028065,-0.017997131939943567,0.08017084809653463,-0.0004367569776160518,0.005655652482832285,0.013773866993016757,0.016564393902132737,0.007475063749065952,0.020931849620488368,0.013418971239441684,0.015015413727299613,0.019725371814544614
2017-09-30,0.018592327222615997,0.029715387495369134,0.0471457797678856,0.006199028395562748,0.0445399341289119,0.004457127747065744,0.008055794426863827,0.04031949772005117,0.01942622235078426,0.019749222886492612,0.01419149691177168,0.019059658945714104,0.02168574912801345,0.015785136415571128,0.01620916599209474,0.022214896870300708,0.014527486153870032
2017-10-31,0.04593567396986132,0.053597399390290575,0.0537757569376795,0.011445913902143471,0.04342593164101968,0.07973448005889949,0.02243918382536514,-0.005050400804417432,0.055727893910923455,0.059450084145365345,0.042245156273631845,0.04957975310637095,0.04594121493258303,0.04927653417057687,0.04648179882920034,0.05308235976523133,0.04891883277843007
2017-11-30,-0.013781271135654263,0.000931652139435596,0.010084323955165567,-0.05157273010172405,-0.013893432030325309,-0.0011595477437273515,-0.011948032363831462,-0.030529119557309692,-0.011384639933264305,-0.008064104593236865,-0.014285182640477243,-0.006209912258765099,-0.012307370968350368,-0.010305564505813835,-0.017046581158032446,-0.008116206550340939,-0.005380046464652396
2017-12-31,0.06240295272260067,0.036643162436349595,0.044351959365271955,0.08787605045763276,0.041210120802977104,0.038901362751353814,0.07422256322638277,0.06986107085840021,0.05903029733766312,0.04758957749235193,0.05941646461268641,0.06516957771180303,0.061682214038874396,0.06790736537975851,0.0647080536641024,0.06965311972505848,0.06379654356162921
2018-01-31,0.02260067547324358,0.009860537134238127,0.016501796042741,0.033783102368282136,0.007498255912911039,0.014333035882934246,-0.005566426147550707,0.07547916216465445,0.013873792314133238,0.02136078843257283,0.018930788565810982,0.01983454929377241,0.02383406131498547,0.016933892523305318,0.019728065735225998,0.020256517199320704,0.016166281633717562
2018-02-28,-0.026901004166315756,-0.027202078891426843,-0.032322577977568094,-0.02772941552663795,-0.048539342382932886,-0.030692631453134746,-0.013128402508222448,-0.00021722570160959132,-0.031572467241332315,-0.03357425625251903,-0.022929490452821742,-0.025725388494116222,-0.027097395490436705,-0.021463061091173446,-0.021977708268170536,-0.025809884440414873,-0.019230298936751936
2018-03-31,0.014864821638267673,0.012755446290400981,0.004583878034270567,0.027442912059725304,0.019486721565859722,0.02553953813247805,0.01002917353226268,0.0001734789249909774,0.017026107275318267,0.0239476603043296,0.017199553533560487,0.011326768133840431,0.017688752545054486,0.011820061041249311,0.01825672985060233,0.012557088294275105,0.015014830055906404
2018-04-30,0.0433558369899911,0.05060221032493554,0.07721582950401859,0.04375870683519076,0.07801981470499808,0.03958443521015847,0.032388090202329134,0.015414984372941531,0.049098902530014706,0.03458278510553936,0.0431564756929992,0.04715032181184432,0.04626245906421016,0.04511823587903922,0.04405426361960115,0.048883858588364124,0.04521493501554591
2018-05-31,0.03447225262353197,0.07134806017410358,0.114301497635381,-0.04898426759740541,0.05563335724958651,0.06853057169888645,0.09982204419740615,-0.11067989221861735,0.04960876510095277,0.05616005761905396,0.037837831111318394,0.028401924476029197,0.033609292455660814,0.031255161599975975,0.03809422013328652,0.03022190857094005,0.030813269203630672
