data,moeda_original,fator_brl,metodo_conversao,ticker_fx_1,ticker_fx_2
2018-12-07,AUD,2.802000045776367,direto_ccy_brl,AUDBRL=X,
2018-12-10,AUD,2.81030011177063,direto_ccy_brl,AUDBRL=X,
2018-12-11,AUD,2.8153998851776123,direto_ccy_brl,AUDBRL=X,
2018-12-12,AUD,2.8125998973846436,direto_ccy_brl,AUDBRL=X,
2018-12-13,AUD,2.780900001525879,direto_ccy_brl,AUDBRL=X,
2018-12-14,AUD,2.808799982070923,direto_ccy_brl,AUDBRL=X,
2018-12-17,AUD,2.80649995803833,direto_ccy_brl,AUDBRL=X,
2018-12-18,AUD,2.7964000701904297,direto_ccy_brl,AUDBRL=X,
2018-12-19,AUD,2.808799982070923,direto_ccy_brl,AUDBRL=X,
2018-12-20,AUD,2.7704999446868896,direto_ccy_brl,AUDBRL=X,
2018-12-21,AUD,2.7330000400543213,direto_ccy_brl,AUDBRL=X,
2018-12-24,AUD,2.7467000484466553,direto_ccy_brl,AUDBRL=X,
2018-12-25,AUD,2.748300075531006,direto_ccy_brl,AUDBRL=X,
2018-12-26,AUD,2.7323999404907227,direto_ccy_brl,AUDBRL=X,
2018-12-27,AUD,2.7344000339508057,direto_ccy_brl,AUDBRL=X,
2018-12-28,AUD,2.722100019454956,direto_ccy_brl,AUDBRL=X,
2018-12-31,AUD,2.7298998832702637,direto_ccy_brl,AUDBRL=X,
2019-01-01,AUD,2.735100030899048,direto_ccy_brl,AUDBRL=X,
2019-01-02,AUD,2.730299949645996,direto_ccy_brl,AUDBRL=X,
2019-01-03,AUD,2.6194000244140625,direto_ccy_brl,AUDBRL=X,
2019-01-04,AUD,2.6303000450134277,direto_ccy_brl,AUDBRL=X,
2019-01-07,AUD,2.6424999237060547,direto_ccy_brl,AUDBRL=X,
2019-01-08,AUD,2.6654000282287598,direto_ccy_brl,AUDBRL=X,
2019-01-09,AUD,2.6528000831604004,direto_ccy_brl,AUDBRL=X,
2019-01-10,AUD,2.6393001079559326,direto_ccy_brl,AUDBRL=X,
2019-01-11,AUD,2.664599895477295,direto_ccy_brl,AUDBRL=X,
2019-01-14,AUD,2.676100015640259,direto_ccy_brl,AUDBRL=X,
2019-01-15,AUD,2.660599946975708,direto_ccy_brl,AUDBRL=X,
2019-01-16,AUD,2.6760001182556152,direto_ccy_brl,AUDBRL=X,
2019-01-17,AUD,2.677299976348877,direto_ccy_brl,AUDBRL=X,
2019-01-18,AUD,2.694700002670288,direto_ccy_brl,AUDBRL=X,
2019-01-21,AUD,2.6858999729156494,direto_ccy_brl,AUDBRL=X,
2019-01-22,AUD,2.6847000122070312,direto_ccy_brl,AUDBRL=X,
2019-01-23,AUD,2.7147998809814453,direto_ccy_brl,AUDBRL=X,
2019-01-24,AUD,2.6891000270843506,direto_ccy_brl,AUDBRL=X,
2019-01-25,AUD,2.6717000007629395,direto_ccy_brl,AUDBRL=X,
2019-01-28,AUD,2.7067999839782715,direto_ccy_brl,AUDBRL=X,
2019-01-29,AUD,2.6933999061584473,direto_ccy_brl,AUDBRL=X,
2019-01-30,AUD,2.6603000164031982,direto_ccy_brl,AUDBRL=X,
2019-01-31,AUD,2.669800043106079,direto_ccy_brl,AUDBRL=X,
2019-02-01,AUD,2.6465001106262207,direto_ccy_brl,AUDBRL=X,
2019-02-04,AUD,2.649600028991699,direto_ccy_brl,AUDBRL=X,
2019-02-05,AUD,2.646199941635132,direto_ccy_brl,AUDBRL=X,
2019-02-06,AUD,2.655600070953369,direto_ccy_brl,AUDBRL=X,
2019-02-07,AUD,2.6277999877929688,direto_ccy_brl,AUDBRL=X,
2019-02-08,AUD,2.636399984359741,direto_ccy_brl,AUDBRL=X,
2019-02-11,AUD,2.6426000595092773,direto_ccy_brl,AUDBRL=X,
2019-02-12,AUD,2.651400089263916,direto_ccy_brl,AUDBRL=X,
2019-02-13,AUD,2.6333000659942627,direto_ccy_brl,AUDBRL=X,
2019-02-14,AUD,2.660099983215332,direto_ccy_brl,AUDBRL=X,
2019-02-15,AUD,2.642899990081787,direto_ccy_brl,AUDBRL=X,
2019-02-18,AUD,2.640199899673462,direto_ccy_brl,AUDBRL=X,
2019-02-19,AUD,2.6589999198913574,direto_ccy_brl,AUDBRL=X,
2019-02-20,AUD,2.6661999225616455,direto_ccy_brl,AUDBRL=X,
2019-02-21,AUD,2.6679999828338623,direto_ccy_brl,AUDBRL=X,
2019-02-22,AUD,2.6738998889923096,direto_ccy_brl,AUDBRL=X,
2019-02-25,AUD,2.6717000007629395,direto_ccy_brl,AUDBRL=X,
2019-02-26,AUD,2.687999963760376,direto_ccy_brl,AUDBRL=X,
2019-02-27,AUD,2.694200038909912,direto_ccy_brl,AUDBRL=X,
2019-02-28,AUD,2.663100004196167,direto_ccy_brl,AUDBRL=X,
2019-03-01,AUD,2.660599946975708,direto_ccy_brl,AUDBRL=X,
2019-03-04,AUD,2.672800064086914,direto_ccy_brl,AUDBRL=X,
2019-03-05,AUD,2.674299955368042,direto_ccy_brl,AUDBRL=X,
2019-03-06,AUD,2.6731998920440674,direto_ccy_brl,AUDBRL=X,
2019-03-07,AUD,2.6975998878479004,direto_ccy_brl,AUDBRL=X,
2019-03-08,AUD,2.7158000469207764,direto_ccy_brl,AUDBRL=X,
2019-03-11,AUD,2.708899974822998,direto_ccy_brl,AUDBRL=X,
2019-03-12,AUD,2.7128000259399414,direto_ccy_brl,AUDBRL=X,
2019-03-13,AUD,2.688699960708618,direto_ccy_brl,AUDBRL=X,
2019-03-14,AUD,2.7011001110076904,direto_ccy_brl,AUDBRL=X,
2019-03-15,AUD,2.713200092315674,direto_ccy_brl,AUDBRL=X,
2019-03-18,AUD,2.6998000144958496,direto_ccy_brl,AUDBRL=X,
2019-03-19,AUD,2.6893999576568604,direto_ccy_brl,AUDBRL=X,
2019-03-20,AUD,2.6835999488830566,direto_ccy_brl,AUDBRL=X,
2019-03-21,AUD,2.690200090408325,direto_ccy_brl,AUDBRL=X,
2019-03-22,AUD,2.694000005722046,direto_ccy_brl,AUDBRL=X,
2019-03-25,AUD,2.761899948120117,direto_ccy_brl,AUDBRL=X,
2019-03-26,AUD,2.7392001152038574,direto_ccy_brl,AUDBRL=X,
2019-03-27,AUD,2.7644999027252197,direto_ccy_brl,AUDBRL=X,
2019-03-28,AUD,2.824199914932251,direto_ccy_brl,AUDBRL=X,
2019-03-29,AUD,2.760200023651123,direto_ccy_brl,AUDBRL=X,
2019-04-01,AUD,2.779599905014038,direto_ccy_brl,AUDBRL=X,
2019-04-02,AUD,2.7356998920440674,direto_ccy_brl,AUDBRL=X,
2019-04-03,AUD,2.7181999683380127,direto_ccy_brl,AUDBRL=X,
2019-04-04,AUD,2.752700090408325,direto_ccy_brl,AUDBRL=X,
2019-04-05,AUD,2.7418999671936035,direto_ccy_brl,AUDBRL=X,
2019-04-08,AUD,2.7539000511169434,direto_ccy_brl,AUDBRL=X,
2019-04-09,AUD,2.741300106048584,direto_ccy_brl,AUDBRL=X,
2019-04-10,AUD,2.7416000366210938,direto_ccy_brl,AUDBRL=X,
2019-04-11,AUD,2.739000082015991,direto_ccy_brl,AUDBRL=X,
2019-04-12,AUD,2.7462000846862793,direto_ccy_brl,AUDBRL=X,
2019-04-15,AUD,2.7488999366760254,direto_ccy_brl,AUDBRL=X,
2019-04-16,AUD,2.774600028991699,direto_ccy_brl,AUDBRL=X,
2019-04-17,AUD,2.7955000400543213,direto_ccy_brl,AUDBRL=X,
2019-04-18,AUD,2.823499917984009,direto_ccy_brl,AUDBRL=X,
2019-04-19,AUD,2.8071999549865723,direto_ccy_brl,AUDBRL=X,
2019-04-22,AUD,2.805000066757202,direto_ccy_brl,AUDBRL=X,
2019-04-23,AUD,2.8017001152038574,direto_ccy_brl,AUDBRL=X,
2019-04-24,AUD,2.7792000770568848,direto_ccy_brl,AUDBRL=X,
2019-04-25,AUD,2.7969000339508057,direto_ccy_brl,AUDBRL=X,
2019-04-26,AUD,2.773099899291992,direto_ccy_brl,AUDBRL=X,
2019-04-29,AUD,2.7653000354766846,direto_ccy_brl,AUDBRL=X,
2019-04-30,AUD,2.781399965286255,direto_ccy_brl,AUDBRL=X,
2019-05-01,AUD,2.7715001106262207,direto_ccy_brl,AUDBRL=X,
2019-05-02,AUD,2.764899969100952,direto_ccy_brl,AUDBRL=X,
2019-05-03,AUD,2.773699998855591,direto_ccy_brl,AUDBRL=X,
2019-05-06,AUD,2.765000104904175,direto_ccy_brl,AUDBRL=X,
2019-05-07,AUD,2.7730000019073486,direto_ccy_brl,AUDBRL=X,
2019-05-08,AUD,2.7797000408172607,direto_ccy_brl,AUDBRL=X,
2019-05-09,AUD,2.74429988861084,direto_ccy_brl,AUDBRL=X,
2019-05-10,AUD,2.7558999061584473,direto_ccy_brl,AUDBRL=X,
2019-05-13,AUD,2.7679998874664307,direto_ccy_brl,AUDBRL=X,
2019-05-14,AUD,2.77239990234375,direto_ccy_brl,AUDBRL=X,
2019-05-15,AUD,2.7569000720977783,direto_ccy_brl,AUDBRL=X,
2019-05-16,AUD,2.770400047302246,direto_ccy_brl,AUDBRL=X,
2019-05-17,AUD,2.7876999378204346,direto_ccy_brl,AUDBRL=X,
2019-05-20,AUD,2.8127999305725098,direto_ccy_brl,AUDBRL=X,
2019-05-21,AUD,2.83240008354187,direto_ccy_brl,AUDBRL=X,
2019-05-22,AUD,2.778599977493286,direto_ccy_brl,AUDBRL=X,
2019-05-23,AUD,2.7762999534606934,direto_ccy_brl,AUDBRL=X,
2019-05-24,AUD,2.7864999771118164,direto_ccy_brl,AUDBRL=X,
2019-05-27,AUD,2.78410005569458,direto_ccy_brl,AUDBRL=X,
2019-05-28,AUD,2.7952001094818115,direto_ccy_brl,AUDBRL=X,
2019-05-29,AUD,2.7853000164031982,direto_ccy_brl,AUDBRL=X,
2019-05-30,AUD,2.7472000122070312,direto_ccy_brl,AUDBRL=X,
2019-05-31,AUD,2.7469000816345215,direto_ccy_brl,AUDBRL=X,
2019-06-03,AUD,2.7195000648498535,direto_ccy_brl,AUDBRL=X,
2019-06-04,AUD,2.7074999809265137,direto_ccy_brl,AUDBRL=X,
2019-06-05,AUD,2.6923999786376953,direto_ccy_brl,AUDBRL=X,
2019-06-06,AUD,2.7032999992370605,direto_ccy_brl,AUDBRL=X,
2019-06-07,AUD,2.704400062561035,direto_ccy_brl,AUDBRL=X,
2019-06-10,AUD,2.714400053024292,direto_ccy_brl,AUDBRL=X,
2019-06-11,AUD,2.7028000354766846,direto_ccy_brl,AUDBRL=X,
2019-06-12,AUD,2.682499885559082,direto_ccy_brl,AUDBRL=X,
2019-06-13,AUD,2.677999973297119,direto_ccy_brl,AUDBRL=X,
2019-06-14,AUD,2.6589999198913574,direto_ccy_brl,AUDBRL=X,
2019-06-17,AUD,2.6698999404907227,direto_ccy_brl,AUDBRL=X,
2019-06-18,AUD,2.6630001068115234,direto_ccy_brl,AUDBRL=X,
2019-06-19,AUD,2.653899908065796,direto_ccy_brl,AUDBRL=X,
2019-06-20,AUD,2.6410999298095703,direto_ccy_brl,AUDBRL=X,
2019-06-21,AUD,2.655400037765503,direto_ccy_brl,AUDBRL=X,
2019-06-24,AUD,2.644700050354004,direto_ccy_brl,AUDBRL=X,
2019-06-25,AUD,2.6633999347686768,direto_ccy_brl,AUDBRL=X,
2019-06-26,AUD,2.6745998859405518,direto_ccy_brl,AUDBRL=X,
2019-06-27,AUD,2.683300018310547,direto_ccy_brl,AUDBRL=X,
2019-06-28,AUD,2.672600030899048,direto_ccy_brl,AUDBRL=X,
2019-07-01,AUD,2.698699951171875,direto_ccy_brl,AUDBRL=X,
2019-07-02,AUD,2.671999931335449,direto_ccy_brl,AUDBRL=X,
2019-07-03,AUD,2.687299966812134,direto_ccy_brl,AUDBRL=X,
2019-07-04,AUD,2.688199996948242,direto_ccy_brl,AUDBRL=X,
2019-07-05,AUD,2.6686999797821045,direto_ccy_brl,AUDBRL=X,
2019-07-08,AUD,2.664099931716919,direto_ccy_brl,AUDBRL=X,
2019-07-09,AUD,2.6484999656677246,direto_ccy_brl,AUDBRL=X,
2019-07-10,AUD,2.63100004196167,direto_ccy_brl,AUDBRL=X,
2019-07-11,AUD,2.6112000942230225,direto_ccy_brl,AUDBRL=X,
2019-07-12,AUD,2.6166000366210938,direto_ccy_brl,AUDBRL=X,
2019-07-15,AUD,2.6224000453948975,direto_ccy_brl,AUDBRL=X,
2019-07-16,AUD,2.6417999267578125,direto_ccy_brl,AUDBRL=X,
2019-07-17,AUD,2.6410999298095703,direto_ccy_brl,AUDBRL=X,
2019-07-18,AUD,2.6357998847961426,direto_ccy_brl,AUDBRL=X,
2019-07-19,AUD,2.6243999004364014,direto_ccy_brl,AUDBRL=X,
2019-07-22,AUD,2.638000011444092,direto_ccy_brl,AUDBRL=X,
2019-07-23,AUD,2.6277999877929688,direto_ccy_brl,AUDBRL=X,
2019-07-24,AUD,2.637200117111206,direto_ccy_brl,AUDBRL=X,
2019-07-25,AUD,2.630000114440918,direto_ccy_brl,AUDBRL=X,
2019-07-26,AUD,2.6238999366760254,direto_ccy_brl,AUDBRL=X,
2019-07-29,AUD,2.608799934387207,direto_ccy_brl,AUDBRL=X,
2019-07-30,AUD,2.607100009918213,direto_ccy_brl,AUDBRL=X,
2019-07-31,AUD,2.604099988937378,direto_ccy_brl,AUDBRL=X,
2019-08-01,AUD,2.6082000732421875,direto_ccy_brl,AUDBRL=X,
2019-08-02,AUD,2.6101999282836914,direto_ccy_brl,AUDBRL=X,
2019-08-05,AUD,2.6419999599456787,direto_ccy_brl,AUDBRL=X,
2019-08-06,AUD,2.686000108718872,direto_ccy_brl,AUDBRL=X,
2019-08-07,AUD,2.6749000549316406,direto_ccy_brl,AUDBRL=X,
2019-08-08,AUD,2.6810998916625977,direto_ccy_brl,AUDBRL=X,
2019-08-09,AUD,2.666300058364868,direto_ccy_brl,AUDBRL=X,
2019-08-12,AUD,2.672800064086914,direto_ccy_brl,AUDBRL=X,
2019-08-13,AUD,2.688800096511841,direto_ccy_brl,AUDBRL=X,
2019-08-14,AUD,2.6909000873565674,direto_ccy_brl,AUDBRL=X,
2019-08-15,AUD,2.733599901199341,direto_ccy_brl,AUDBRL=X,
2019-08-16,AUD,2.7019999027252197,direto_ccy_brl,AUDBRL=X,
2019-08-19,AUD,2.712899923324585,direto_ccy_brl,AUDBRL=X,
2019-08-20,AUD,2.75219988822937,direto_ccy_brl,AUDBRL=X,
2019-08-21,AUD,2.7439000606536865,direto_ccy_brl,AUDBRL=X,
2019-08-22,AUD,2.7286999225616455,direto_ccy_brl,AUDBRL=X,
2019-08-23,AUD,2.746999979019165,direto_ccy_brl,AUDBRL=X,
2019-08-26,AUD,2.8052000999450684,direto_ccy_brl,AUDBRL=X,
2019-08-27,AUD,2.8101999759674072,direto_ccy_brl,AUDBRL=X,
2019-08-28,AUD,2.783799886703491,direto_ccy_brl,AUDBRL=X,
2019-08-29,AUD,2.80649995803833,direto_ccy_brl,AUDBRL=X,
2019-08-30,AUD,2.8057000637054443,direto_ccy_brl,AUDBRL=X,
2019-09-02,AUD,2.79010009765625,direto_ccy_brl,AUDBRL=X,
2019-09-03,AUD,2.8076000213623047,direto_ccy_brl,AUDBRL=X,
2019-09-04,AUD,2.8148000240325928,direto_ccy_brl,AUDBRL=X,
2019-09-05,AUD,2.7811999320983887,direto_ccy_brl,AUDBRL=X,
2019-09-06,AUD,2.795799970626831,direto_ccy_brl,AUDBRL=X,
2019-09-09,AUD,2.7525999546051025,direto_ccy_brl,AUDBRL=X,
2019-09-10,AUD,2.8066999912261963,direto_ccy_brl,AUDBRL=X,
2019-09-11,AUD,2.797800064086914,direto_ccy_brl,AUDBRL=X,
2019-09-12,AUD,2.793600082397461,direto_ccy_brl,AUDBRL=X,
2019-09-13,AUD,2.7839999198913574,direto_ccy_brl,AUDBRL=X,
2019-09-16,AUD,2.8092000484466553,direto_ccy_brl,AUDBRL=X,
2019-09-17,AUD,2.798099994659424,direto_ccy_brl,AUDBRL=X,
2019-09-18,AUD,2.796799898147583,direto_ccy_brl,AUDBRL=X,
2019-09-19,AUD,2.8041999340057373,direto_ccy_brl,AUDBRL=X,
2019-09-20,AUD,2.8290998935699463,direto_ccy_brl,AUDBRL=X,
2019-09-23,AUD,2.8034000396728516,direto_ccy_brl,AUDBRL=X,
2019-09-24,AUD,2.817500114440918,direto_ccy_brl,AUDBRL=X,
2019-09-25,AUD,2.829400062561035,direto_ccy_brl,AUDBRL=X,
2019-09-26,AUD,2.7995998859405518,direto_ccy_brl,AUDBRL=X,
2019-09-27,AUD,2.8145999908447266,direto_ccy_brl,AUDBRL=X,
2019-09-30,AUD,2.805299997329712,direto_ccy_brl,AUDBRL=X,
2019-10-01,AUD,2.803299903869629,direto_ccy_brl,AUDBRL=X,
2019-10-02,AUD,2.7871999740600586,direto_ccy_brl,AUDBRL=X,
2019-10-03,AUD,2.7671000957489014,direto_ccy_brl,AUDBRL=X,
2019-10-04,AUD,2.7532999515533447,direto_ccy_brl,AUDBRL=X,
2019-10-07,AUD,2.7432000637054443,direto_ccy_brl,AUDBRL=X,
2019-10-08,AUD,2.762399911880493,direto_ccy_brl,AUDBRL=X,
2019-10-09,AUD,2.7518999576568604,direto_ccy_brl,AUDBRL=X,
2019-10-10,AUD,2.7565999031066895,direto_ccy_brl,AUDBRL=X,
2019-10-11,AUD,2.777400016784668,direto_ccy_brl,AUDBRL=X,
2019-10-14,AUD,2.7759249210357666,direto_ccy_brl,AUDBRL=X,
2019-10-15,AUD,2.792860984802246,direto_ccy_brl,AUDBRL=X,
2019-10-16,AUD,2.8203680515289307,direto_ccy_brl,AUDBRL=X,
2019-10-17,AUD,2.802154064178467,direto_ccy_brl,AUDBRL=X,
2019-10-18,AUD,2.8388149738311768,direto_ccy_brl,AUDBRL=X,
2019-10-21,AUD,2.817107915878296,direto_ccy_brl,AUDBRL=X,
2019-10-22,AUD,2.8331549167633057,direto_ccy_brl,AUDBRL=X,
2019-10-23,AUD,2.7968809604644775,direto_ccy_brl,AUDBRL=X,
2019-10-24,AUD,2.7618629932403564,direto_ccy_brl,AUDBRL=X,
2019-10-25,AUD,2.751605987548828,direto_ccy_brl,AUDBRL=X,
2019-10-28,AUD,2.730238914489746,direto_ccy_brl,AUDBRL=X,
2019-10-29,AUD,2.7259340286254883,direto_ccy_brl,AUDBRL=X,
2019-10-30,AUD,2.7395870685577393,direto_ccy_brl,AUDBRL=X,
2019-10-31,AUD,2.7484378814697266,direto_ccy_brl,AUDBRL=X,
2019-11-01,AUD,2.7664709091186523,direto_ccy_brl,AUDBRL=X,
2019-11-04,AUD,2.7530770301818848,direto_ccy_brl,AUDBRL=X,
2019-11-05,AUD,2.7613589763641357,direto_ccy_brl,AUDBRL=X,
2019-11-06,AUD,2.7490899562835693,direto_ccy_brl,AUDBRL=X,
2019-11-07,AUD,2.806091070175171,direto_ccy_brl,AUDBRL=X,
2019-11-08,AUD,2.8262479305267334,direto_ccy_brl,AUDBRL=X,
2019-11-11,AUD,2.8530619144439697,direto_ccy_brl,AUDBRL=X,
2019-11-12,AUD,2.842482089996338,direto_ccy_brl,AUDBRL=X,
2019-11-13,AUD,2.8503880500793457,direto_ccy_brl,AUDBRL=X,
2019-11-14,AUD,2.8490591049194336,direto_ccy_brl,AUDBRL=X,
2019-11-15,AUD,2.8451340198516846,direto_ccy_brl,AUDBRL=X,
2019-11-18,AUD,2.840975046157837,direto_ccy_brl,AUDBRL=X,
2019-11-19,AUD,2.8683040142059326,direto_ccy_brl,AUDBRL=X,
2019-11-20,AUD,2.8590879440307617,direto_ccy_brl,AUDBRL=X,
2019-11-21,AUD,2.8501479625701904,direto_ccy_brl,AUDBRL=X,
2019-11-22,AUD,2.844074010848999,direto_ccy_brl,AUDBRL=X,
2019-11-25,AUD,2.8447771072387695,direto_ccy_brl,AUDBRL=X,
2019-11-26,AUD,2.861133098602295,direto_ccy_brl,AUDBRL=X,
2019-11-27,AUD,2.8704960346221924,direto_ccy_brl,AUDBRL=X,
2019-11-28,AUD,2.8808679580688477,direto_ccy_brl,AUDBRL=X,
2019-11-29,AUD,2.832962989807129,direto_ccy_brl,AUDBRL=X,
2019-12-02,AUD,2.8619461059570312,direto_ccy_brl,AUDBRL=X,
2019-12-03,AUD,2.8762199878692627,direto_ccy_brl,AUDBRL=X,
2019-12-04,AUD,2.878235101699829,direto_ccy_brl,AUDBRL=X,
2019-12-05,AUD,2.879621982574463,direto_ccy_brl,AUDBRL=X,
2019-12-06,AUD,2.8578898906707764,direto_ccy_brl,AUDBRL=X,
2019-12-09,AUD,2.8307149410247803,direto_ccy_brl,AUDBRL=X,
2019-12-10,AUD,2.8247311115264893,direto_ccy_brl,AUDBRL=X,
2019-12-11,AUD,2.821183919906616,direto_ccy_brl,AUDBRL=X,
2019-12-12,AUD,2.8303310871124268,direto_ccy_brl,AUDBRL=X,
2019-12-13,AUD,2.8310399055480957,direto_ccy_brl,AUDBRL=X,
2019-12-16,AUD,2.8217620849609375,direto_ccy_brl,AUDBRL=X,
2019-12-17,AUD,2.790013074874878,direto_ccy_brl,AUDBRL=X,
2019-12-18,AUD,2.7870240211486816,direto_ccy_brl,AUDBRL=X,
2019-12-19,AUD,2.7828240394592285,direto_ccy_brl,AUDBRL=X,
2019-12-20,AUD,2.80088210105896,direto_ccy_brl,AUDBRL=X,
2019-12-23,AUD,2.8291680812835693,direto_ccy_brl,AUDBRL=X,
2019-12-24,AUD,2.8240959644317627,direto_ccy_brl,AUDBRL=X,
2019-12-25,AUD,2.8246850967407227,direto_ccy_brl,AUDBRL=X,
2019-12-26,AUD,2.806941032409668,direto_ccy_brl,AUDBRL=X,
2019-12-27,AUD,2.824596881866455,direto_ccy_brl,AUDBRL=X,
2019-12-30,AUD,2.823889970779419,direto_ccy_brl,AUDBRL=X,
2019-12-31,AUD,2.81164288520813,direto_ccy_brl,AUDBRL=X,
2020-01-01,AUD,2.819849967956543,direto_ccy_brl,AUDBRL=X,
2020-01-02,AUD,2.8191070556640625,direto_ccy_brl,AUDBRL=X,
2020-01-03,AUD,2.8078598976135254,direto_ccy_brl,AUDBRL=X,
2020-01-06,AUD,2.823390007019043,direto_ccy_brl,AUDBRL=X,
2020-01-07,AUD,2.8149590492248535,direto_ccy_brl,AUDBRL=X,
2020-01-08,AUD,2.7892520427703857,direto_ccy_brl,AUDBRL=X,
2020-01-09,AUD,2.7910959720611572,direto_ccy_brl,AUDBRL=X,
2020-01-10,AUD,2.8035049438476562,direto_ccy_brl,AUDBRL=X,
2020-01-13,AUD,2.800309896469116,direto_ccy_brl,AUDBRL=X,
2020-01-14,AUD,2.8591079711914062,direto_ccy_brl,AUDBRL=X,
2020-01-15,AUD,2.847273111343384,direto_ccy_brl,AUDBRL=X,
2020-01-16,AUD,2.881196975708008,direto_ccy_brl,AUDBRL=X,
2020-01-17,AUD,2.884627103805542,direto_ccy_brl,AUDBRL=X,
2020-01-20,AUD,2.858175039291382,direto_ccy_brl,AUDBRL=X,
2020-01-21,AUD,2.8791370391845703,direto_ccy_brl,AUDBRL=X,
2020-01-22,AUD,2.881840944290161,direto_ccy_brl,AUDBRL=X,
2020-01-23,AUD,2.8599801063537598,direto_ccy_brl,AUDBRL=X,
2020-01-24,AUD,2.850037097930908,direto_ccy_brl,AUDBRL=X,
2020-01-27,AUD,2.8513948917388916,direto_ccy_brl,AUDBRL=X,
2020-01-28,AUD,2.842207908630371,direto_ccy_brl,AUDBRL=X,
2020-01-29,AUD,2.83392596244812,direto_ccy_brl,AUDBRL=X,
2020-01-30,AUD,2.8531150817871094,direto_ccy_brl,AUDBRL=X,
2020-01-31,AUD,2.8475499153137207,direto_ccy_brl,AUDBRL=X,
2020-02-03,AUD,2.8634860515594482,direto_ccy_brl,AUDBRL=X,
2020-02-04,AUD,2.839715003967285,direto_ccy_brl,AUDBRL=X,
2020-02-05,AUD,2.8626201152801514,direto_ccy_brl,AUDBRL=X,
2020-02-06,AUD,2.8568708896636963,direto_ccy_brl,AUDBRL=X,
2020-02-07,AUD,2.880192995071411,direto_ccy_brl,AUDBRL=X,
2020-02-10,AUD,2.8799850940704346,direto_ccy_brl,AUDBRL=X,
2020-02-11,AUD,2.8906030654907227,direto_ccy_brl,AUDBRL=X,
2020-02-12,AUD,2.907536029815674,direto_ccy_brl,AUDBRL=X,
2020-02-13,AUD,2.9257891178131104,direto_ccy_brl,AUDBRL=X,
2020-02-14,AUD,2.9204859733581543,direto_ccy_brl,AUDBRL=X,
2020-02-17,AUD,2.8830881118774414,direto_ccy_brl,AUDBRL=X,
2020-02-18,AUD,2.9024579524993896,direto_ccy_brl,AUDBRL=X,
2020-02-19,AUD,2.9123480319976807,direto_ccy_brl,AUDBRL=X,
2020-02-20,AUD,2.9155640602111816,direto_ccy_brl,AUDBRL=X,
2020-02-21,AUD,2.903623104095459,direto_ccy_brl,AUDBRL=X,
2020-02-24,AUD,2.905565023422241,direto_ccy_brl,AUDBRL=X,
2020-02-25,AUD,2.8991589546203613,direto_ccy_brl,AUDBRL=X,
2020-02-26,AUD,2.896181106567383,direto_ccy_brl,AUDBRL=X,
2020-02-27,AUD,2.911344051361084,direto_ccy_brl,AUDBRL=X,
2020-02-28,AUD,2.9498720169067383,direto_ccy_brl,AUDBRL=X,
2020-03-02,AUD,2.9170219898223877,direto_ccy_brl,AUDBRL=X,
2020-03-03,AUD,2.9236578941345215,direto_ccy_brl,AUDBRL=X,
2020-03-04,AUD,2.97012996673584,direto_ccy_brl,AUDBRL=X,
2020-03-05,AUD,3.0358099937438965,direto_ccy_brl,AUDBRL=X,
2020-03-06,AUD,3.0449891090393066,direto_ccy_brl,AUDBRL=X,
2020-03-09,AUD,3.0709431171417236,direto_ccy_brl,AUDBRL=X,
2020-03-10,AUD,3.1135780811309814,direto_ccy_brl,AUDBRL=X,
2020-03-11,AUD,3.0118350982666016,direto_ccy_brl,AUDBRL=X,
2020-03-12,AUD,3.1151950359344482,direto_ccy_brl,AUDBRL=X,
2020-03-13,AUD,3.0025711059570312,direto_ccy_brl,AUDBRL=X,
2020-03-16,AUD,3.0032689571380615,direto_ccy_brl,AUDBRL=X,
2020-03-17,AUD,3.0535149574279785,direto_ccy_brl,AUDBRL=X,
2020-03-18,AUD,2.999553918838501,direto_ccy_brl,AUDBRL=X,
2020-03-19,AUD,2.964724063873291,direto_ccy_brl,AUDBRL=X,
2020-03-20,AUD,2.9218590259552,direto_ccy_brl,AUDBRL=X,
2020-03-23,AUD,2.914794921875,direto_ccy_brl,AUDBRL=X,
2020-03-24,AUD,3.017102003097534,direto_ccy_brl,AUDBRL=X,
2020-03-25,AUD,3.044912099838257,direto_ccy_brl,AUDBRL=X,
2020-03-26,AUD,2.971204996109009,direto_ccy_brl,AUDBRL=X,
2020-03-27,AUD,3.047337055206299,direto_ccy_brl,AUDBRL=X,
2020-03-30,AUD,3.1377830505371094,direto_ccy_brl,AUDBRL=X,
2020-03-31,AUD,3.1992740631103516,direto_ccy_brl,AUDBRL=X,
2020-04-01,AUD,3.193636894226074,direto_ccy_brl,AUDBRL=X,
2020-04-02,AUD,3.19412899017334,direto_ccy_brl,AUDBRL=X,
2020-04-03,AUD,3.1847169399261475,direto_ccy_brl,AUDBRL=X,
2020-04-06,AUD,3.2126269340515137,direto_ccy_brl,AUDBRL=X,
2020-04-07,AUD,3.2321228981018066,direto_ccy_brl,AUDBRL=X,
2020-04-08,AUD,3.215226888656616,direto_ccy_brl,AUDBRL=X,
2020-04-09,AUD,3.193169116973877,direto_ccy_brl,AUDBRL=X,
2020-04-10,AUD,3.2335920333862305,direto_ccy_brl,AUDBRL=X,
2020-04-13,AUD,3.204284906387329,direto_ccy_brl,AUDBRL=X,
