data,etfs_todos__min_vol,etfs_todos__max_sharpe,etfs_global__min_vol,etfs_global__max_sharpe,etfs_america_norte__min_vol,etfs_america_norte__max_sharpe,etfs_latam__min_vol,etfs_latam__max_sharpe,etfs_europa__min_vol,etfs_europa__max_sharpe,etfs_asia__min_vol,etfs_asia__max_sharpe,etfs_oceania__min_vol,etfs_oceania__max_sharpe,etfs_brasil__min_vol,etfs_brasil__max_sharpe,etfs_exterior__min_vol,etfs_exterior__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_desenvolvidos_emergentes__max_sharpe,etfs_com_ouro__min_vol,etfs_com_ouro__max_sharpe,etfs_com_btc__min_vol,etfs_com_btc__max_sharpe,etfs_com_petroleo__min_vol,etfs_com_petroleo__max_sharpe,etfs_com_ouro_btc__min_vol,etfs_com_ouro_btc__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_ouro_petroleo__max_sharpe,etfs_com_btc_petroleo__min_vol,etfs_com_btc_petroleo__max_sharpe,etfs_com_tudo__min_vol,etfs_com_tudo__max_sharpe
2015-02-28,0.1485350214505369,0.16058723236719422,0.18279236149469386,0.1787630285525892,0.17852456287641047,0.19342788773403116,0.205456174265154,0.21294135651260412,0.18286787167613694,0.18604011240220822,0.1709278172179948,0.17944749500163626,0.20086115708339494,0.2069257771332833,0.0964700208792153,0.0964700208792153,0.18272637047550244,0.19609783215141818,0.17331237435445826,0.1791081746748687,0.10671713129831507,0.11063441437559439,0.14853502261002705,0.16950005954403272,0.1455685116023978,0.15917593293255486,0.10671713040559702,0.11491836257215832,0.10139767314406069,0.10815289850325084,0.14556851208969643,0.16754036591789445,0.10158438908918584,0.1119336353906119
2015-03-31,0.06156283242034385,0.057009510006173485,0.09576587416399251,0.09427304856924601,0.09365673728078215,0.08633545184105458,0.08538804061144782,0.1151697719622886,0.04712501736152519,0.07413536818351638,0.11125362711249923,0.09969485425547214,0.07635436708575813,0.07204440748386887,-0.010197927187564182,-0.010197927187564182,0.08393196219436265,0.10442715477179063,0.09600207563818912,0.09644260977991145,0.05427939263439649,0.0590470280092164,0.061562851965702006,0.05273062067666989,0.06464017883878768,0.05537683814965597,0.05427938492016066,0.0553126860486908,0.05793517059222883,0.05591804662086829,0.06464021418339805,0.05033593651047568,0.05794802745061588,0.05201615443872503
2015-04-30,0.012820698002884007,-0.002099407869766324,-0.053417860237827276,-0.058488716812331254,-0.06907331910280409,-0.060650152500283425,-0.05702876615172063,-0.05229674178471245,-0.023733119274321424,-0.045531159855563816,-0.06183443519303356,-0.04752439449218741,-0.06847427783688627,-0.06630054705134147,0.1034343218562579,0.1034343218562579,-0.03293883726894601,-0.051681466450670795,-0.031156905359028035,-0.039431091514421486,-0.007462861614550559,-0.019143792973937212,0.012820697930252598,-0.005507210502919077,0.015543841243655376,0.002474751150281699,-0.0074628604006029015,-0.022423555133097007,-0.002116724875758628,-0.01187536326793975,0.015543843295693287,-0.0003593956317744973,-0.0021198093208811817,-0.01411021966824891
2015-05-31,0.026218119952886136,0.03078274538355351,0.06937849217992591,0.06966510856576535,0.0744248129871086,0.08162087495118438,0.05332335992410846,0.04160841058792108,0.0763471338365449,0.06464615557632075,0.08253220602366815,0.06787819160194815,0.02536266031069695,0.03388741843018739,-0.05986818970541552,-0.05986818970541552,0.054426192304661315,0.0637919870245591,0.04665122463620423,0.05689423901697241,0.030104609407023673,0.03405627116747526,0.02621811665228107,0.025198349779201816,0.027625526428715366,0.03199695794182414,0.03010460945157033,0.031209114447441684,0.031382911548430134,0.036432775300768064,0.02762552506308022,0.02723582922383133,0.03131211634933938,0.0339193592782333
2015-06-30,-0.023791604996931292,-0.026731027048032433,-0.04098526830753938,-0.039170318618340194,-0.035633669287810414,-0.03973933701242681,-0.05139255783317225,-0.05052549194452075,-0.051868697375613615,-0.04307692705758421,-0.03297531301249821,-0.04318827076268103,-0.06425111360660811,-0.057614182176486395,0.002142173585594209,0.0021421735855942084,-0.047066722721134456,-0.04615989538159075,-0.04265368641515539,-0.04256036557065059,-0.0223619238749044,-0.023125199576158717,-0.023791596528042955,-0.008342258888428947,-0.022264139407774424,-0.02678928705855092,-0.02236192462869521,-0.010641109990015643,-0.02062574716417676,-0.022794342198256837,-0.02226413022441597,-0.008607755928566925,-0.02032133495137921,-0.010778247707562204
2015-07-31,0.03904681514898161,0.04434920420320697,0.09486342134622548,0.09103785251590146,0.09258344163408885,0.11128795868524614,0.03733958739711206,0.02204644812679572,0.09931426989330183,0.10762075003204562,0.08122374652346806,0.026410097542547976,0.07985263677958239,0.0764584904189618,-0.040614072867687256,-0.040614072867687256,0.05028082983830126,0.05770256213868011,0.04721330067739455,0.0703140236190139,0.018851745962513277,0.02263215334962906,0.039046806297623284,0.04558013510816409,0.030685673192246223,0.03757640254707831,0.018851745699615823,0.026445451868143403,0.002091441790282556,0.01287491469207262,0.030685653534065386,0.037343454313201366,0.002102227688906382,0.014966914453591693
2015-08-31,-0.04518935340214336,-0.03573308256152859,-0.01309711501276576,-0.010589507415753818,-0.0004917605383391542,-0.006624733590952075,0.01941004992707598,0.026178001697444265,-0.023074345320451828,-0.019232913147366398,-0.03309516367961193,-0.029215580077556497,-0.04305023802642732,-0.05352408487612337,-0.0816284963841506,-0.0816284963841506,-0.01570264370052831,-0.0028974847074511954,-0.028294379305769262,-0.022295371107471207,0.00019682129451261516,0.012827418196313393,-0.04518935378168111,-0.05448367434383625,-0.04065407147588497,-0.03189071258897053,0.00019682471499665076,0.003221230758567302,0.010104450289366525,0.017780871642870146,-0.04065407039526144,-0.048892240564575376,0.009849345401133068,0.009363373114883337
2015-09-30,0.04117664075602785,0.04973245208567486,0.0899511284344846,0.09398484099113147,0.09718935814849732,0.09932995863653757,0.07751229561139762,0.04920451436169605,0.0884318117128231,0.08103059303735666,0.10135604330447869,0.10590882653283261,0.09938719433118325,0.08858001685762251,-0.042126154410766836,-0.042126154410766836,0.09070287613936831,0.08223192443235063,0.10070153078834428,0.09432567346185157,0.05341343679026073,0.057416448578681674,0.04117662671617496,0.060002466917340486,0.04042475638875043,0.05002363380592104,0.05341343727802192,0.06310507207578092,0.05314821574987331,0.05796251003270376,0.04042474499554237,0.060065822130666524,0.05325701077645433,0.06356328866915431
2015-10-31,0.020742026295310856,0.044562447656397455,0.016040973191720896,0.020884878657957406,0.03220644815739899,0.055794256855487064,0.027287964033013496,0.0946981816306415,0.010764138568870818,0.018584945964366287,0.005952447698922772,0.005941099140183512,0.024181122180357093,0.0011960589788651023,0.022334819569124646,0.022334819569124646,0.018154822147818106,0.07119133812352428,0.008852755208173182,0.01034730382457452,0.0032606961469967065,0.01762004896593433,0.020742028044404788,0.05868136525166488,0.018646943736047625,0.04025275211310636,0.0032606933464220675,0.027308530477334746,-0.001156493256848684,0.010814666432142593,0.018646944635089882,0.05280718228657572,-0.0007539844615394513,0.01917420443914856
2015-11-30,-0.009610475564378999,-0.01062018280852198,-0.0074560327385200425,-0.006192197408874445,0.0023005548559902763,0.004277517451442622,-0.04462276003254176,-0.04414902104061789,-0.017444015625323495,-0.015920604686969035,-0.012340086942983847,-0.02079870350115738,0.0006999684866840944,0.00811891054854419,-0.01576578240726978,-0.01576578240726978,-0.025680227939153293,-0.01754150454421147,-0.01740407548395415,-0.013338514107736624,-0.03144987472601319,-0.03184034167946176,-0.009610471264052758,0.011168028605210845,-0.01396748259064458,-0.01464458422444812,-0.03144987711279479,-0.01779540822731434,-0.039551493012516356,-0.03867495673753248,-0.013967480352480997,0.005486146374235681,-0.03923644141188777,-0.02600637360064467
