data,carteira,base100
2015-06-09,etfs_com_tudo,119.52086221949678
2015-06-10,etfs_com_tudo,120.77203394150303
2015-06-11,etfs_com_tudo,121.15877598339493
2015-06-12,etfs_com_tudo,119.68858090223695
2015-06-15,etfs_com_tudo,120.19360182436063
2015-06-16,etfs_com_tudo,120.81094442674573
2015-06-17,etfs_com_tudo,119.50009135197548
2015-06-18,etfs_com_tudo,119.16047584236634
2015-06-19,etfs_com_tudo,118.79091598052042
2015-06-22,etfs_com_tudo,121.45354500171442
2015-06-23,etfs_com_tudo,121.5932876263135
2015-06-24,etfs_com_tudo,120.43111846164562
2015-06-25,etfs_com_tudo,120.8465138191543
2015-06-26,etfs_com_tudo,121.5755063474283
2015-06-29,etfs_com_tudo,119.14548375355842
2015-06-30,etfs_com_tudo,119.5215299479959
2015-07-01,etfs_com_tudo,119.23104370757113
2015-07-02,etfs_com_tudo,120.84357831826387
2015-07-03,etfs_com_tudo,120.70195668770151
2015-07-06,etfs_com_tudo,118.21473058621808
2015-07-07,etfs_com_tudo,117.83780210070489
2015-07-08,etfs_com_tudo,116.84042487458753
2015-07-09,etfs_com_tudo,120.06916298930041
2015-07-10,etfs_com_tudo,122.25462167457705
2015-07-13,etfs_com_tudo,120.6777833078807
2015-07-14,etfs_com_tudo,120.36441981073868
2015-07-15,etfs_com_tudo,119.81018166455061
2015-07-16,etfs_com_tudo,120.50339930445442
2015-07-17,etfs_com_tudo,120.77407507847695
2015-07-20,etfs_com_tudo,121.42981952870527
2015-07-21,etfs_com_tudo,121.68435757342647
2015-07-22,etfs_com_tudo,119.66557518342103
2015-07-23,etfs_com_tudo,120.5295867054347
2015-07-24,etfs_com_tudo,121.5128824753269
2015-07-27,etfs_com_tudo,122.67810732374818
2015-07-28,etfs_com_tudo,124.19805753371578
2015-07-29,etfs_com_tudo,124.81598917555755
2015-07-30,etfs_com_tudo,123.19545591999439
2015-07-31,etfs_com_tudo,125.20518228456712
