data,carteira,drawdown
2015-06-04,etfs_com_tudo,-0.04364501003572274
2015-06-05,etfs_com_tudo,-0.046820096596648875
2015-06-08,etfs_com_tudo,-0.04790068217860932
2015-06-09,etfs_com_tudo,-0.058941252119352305
2015-06-10,etfs_com_tudo,-0.04909003391166766
2015-06-11,etfs_com_tudo,-0.046044984077378226
2015-06-12,etfs_com_tudo,-0.05762070329929936
2015-06-15,etfs_com_tudo,-0.05364437357910001
2015-06-16,etfs_com_tudo,-0.048783668547145
2015-06-17,etfs_com_tudo,-0.05910479349797859
2015-06-18,etfs_com_tudo,-0.06177878814877602
2015-06-19,etfs_com_tudo,-0.06468855247273964
2015-06-22,etfs_com_tudo,-0.043724092492908984
2015-06-23,etfs_com_tudo,-0.04262381579737062
2015-06-24,etfs_com_tudo,-0.051774264000457926
2015-06-25,etfs_com_tudo,-0.04850360959123323
2015-06-26,etfs_com_tudo,-0.04276381836874332
2015-06-29,etfs_com_tudo,-0.061896829769792605
2015-06-30,etfs_com_tudo,-0.05893599469622435
2015-07-01,etfs_com_tudo,-0.06122316542620665
2015-07-02,etfs_com_tudo,-0.04852672253353507
2015-07-03,etfs_com_tudo,-0.0496417937592184
2015-07-06,etfs_com_tudo,-0.06922520235661933
2015-07-07,etfs_com_tudo,-0.07219298423193887
2015-07-08,etfs_com_tudo,-0.08004592761056839
2015-07-09,etfs_com_tudo,-0.0546241544486058
2015-07-10,etfs_com_tudo,-0.037416739979537206
2015-07-13,etfs_com_tudo,-0.049832125138391636
2015-07-14,etfs_com_tudo,-0.05229942210040994
2015-07-15,etfs_com_tudo,-0.056663268262443056
2015-07-16,etfs_com_tudo,-0.051205153987642915
2015-07-17,etfs_com_tudo,-0.04907396282776422
2015-07-20,etfs_com_tudo,-0.043910897235681534
2015-07-21,etfs_com_tudo,-0.04190676800497517
2015-07-22,etfs_com_tudo,-0.057801840989749165
2015-07-23,etfs_com_tudo,-0.050998965023481224
2015-07-24,etfs_com_tudo,-0.04325689331459637
2015-07-27,etfs_com_tudo,-0.03408238589813406
2015-07-28,etfs_com_tudo,-0.02211491499078544
2015-07-29,etfs_com_tudo,-0.017249572101277866
2015-07-30,etfs_com_tudo,-0.03000899307649285
2015-07-31,etfs_com_tudo,-0.01418522355955043
2015-08-03,etfs_com_tudo,-0.010392759819458086
2015-08-04,etfs_com_tudo,0.0
2015-08-05,etfs_com_tudo,0.0
2015-08-06,etfs_com_tudo,-0.00028474187290528086
2015-08-07,etfs_com_tudo,0.0
2015-08-10,etfs_com_tudo,0.0
2015-08-11,etfs_com_tudo,-0.04000171744888825
2015-08-12,etfs_com_tudo,-0.03765762136249351
2015-08-13,etfs_com_tudo,-0.041057932330799685
2015-08-14,etfs_com_tudo,-0.02899892735800802
2015-08-17,etfs_com_tudo,-0.04328938934694815
2015-08-18,etfs_com_tudo,-0.05618901294154266
2015-08-19,etfs_com_tudo,-0.06659480752256153
2015-08-20,etfs_com_tudo,-0.07461011964550557
2015-08-21,etfs_com_tudo,-0.10410116826665627
2015-08-24,etfs_com_tudo,-0.13305802068402017
2015-08-25,etfs_com_tudo,-0.11186684468651975
2015-08-26,etfs_com_tudo,-0.07445856015608054
2015-08-27,etfs_com_tudo,-0.05237005301612174
2015-08-28,etfs_com_tudo,-0.06234740211304313
2015-08-31,etfs_com_tudo,-0.05781754846470677
2015-09-01,etfs_com_tudo,-0.07719428965430397
2015-09-02,etfs_com_tudo,-0.04698917236843014
2015-09-03,etfs_com_tudo,-0.0292455141086585
2015-09-04,etfs_com_tudo,-0.052671477299834346
2015-09-07,etfs_com_tudo,-0.050192349468108244
2015-09-08,etfs_com_tudo,-0.004522443310252089
2015-09-09,etfs_com_tudo,-0.015820029796766888
2015-09-10,etfs_com_tudo,-0.018687938440404728
2015-09-11,etfs_com_tudo,-0.0017571774038267485
2015-09-14,etfs_com_tudo,0.0
2015-09-15,etfs_com_tudo,-0.007023422293302439
2015-09-16,etfs_com_tudo,0.0
2015-09-17,etfs_com_tudo,-0.007170621813726408
2015-09-18,etfs_com_tudo,-0.01003660832548292
2015-09-21,etfs_com_tudo,-0.0014432592203934558
2015-09-22,etfs_com_tudo,-0.008485410037337826
2015-09-23,etfs_com_tudo,-0.0030674666254025817
2015-09-24,etfs_com_tudo,0.0
2015-09-25,etfs_com_tudo,-0.0525145466551854
2015-09-28,etfs_com_tudo,-0.06515334584593935
2015-09-29,etfs_com_tudo,-0.034224475789624176
2015-09-30,etfs_com_tudo,-0.027311615295757208
2015-10-01,etfs_com_tudo,-0.04865155429445023
2015-10-02,etfs_com_tudo,-0.017697470747445432
2015-10-05,etfs_com_tudo,-0.014627372977867426
2015-10-06,etfs_com_tudo,-0.014806342383558935
2015-10-07,etfs_com_tudo,-0.015797759456853133
2015-10-08,etfs_com_tudo,0.0
2015-10-09,etfs_com_tudo,-0.021160241613050745
2015-10-12,etfs_com_tudo,-0.02887323781306439
2015-10-13,etfs_com_tudo,-0.040457430691743235
2015-10-14,etfs_com_tudo,-0.006065995435591387
2015-10-15,etfs_com_tudo,-0.009857990031940211
2015-10-16,etfs_com_tudo,-0.009948531393048854
2015-10-19,etfs_com_tudo,0.0
2015-10-20,etfs_com_tudo,-0.008509382803156718
2015-10-21,etfs_com_tudo,-0.012260006535229628
2015-10-22,etfs_com_tudo,0.0
2015-10-23,etfs_com_tudo,-0.0008982257350952372
2015-10-26,etfs_com_tudo,-0.009404458348816425
2015-10-27,etfs_com_tudo,-0.008031118830891582
2015-10-28,etfs_com_tudo,-0.008159961666973747
2015-10-29,etfs_com_tudo,-0.010769334572760747
2015-10-30,etfs_com_tudo,-0.02072159575230592
2015-11-02,etfs_com_tudo,-0.008279756772589297
2015-11-03,etfs_com_tudo,0.0
2015-11-04,etfs_com_tudo,-0.029934538005273792
2015-11-05,etfs_com_tudo,-0.027565953657233022
2015-11-06,etfs_com_tudo,-0.04084284384666437
2015-11-09,etfs_com_tudo,-0.05657457945863875
2015-11-10,etfs_com_tudo,-0.054686747633180155
2015-11-11,etfs_com_tudo,-0.06839638295352646
2015-11-12,etfs_com_tudo,-0.06983917034889109
2015-11-13,etfs_com_tudo,-0.07874836072929647
2015-11-16,etfs_com_tudo,-0.05113813613986773
2015-11-17,etfs_com_tudo,-0.05603452264583997
2015-11-18,etfs_com_tudo,-0.05212576671391711
2015-11-19,etfs_com_tudo,-0.05691773310737658
2015-11-20,etfs_com_tudo,-0.05528930014419198
2015-11-23,etfs_com_tudo,-0.07443703638231003
2015-11-24,etfs_com_tudo,-0.0649164499379864
2015-11-25,etfs_com_tudo,-0.07552156480244876
2015-11-26,etfs_com_tudo,-0.07232698068582111
2015-11-27,etfs_com_tudo,-0.07051129880816254
2015-11-30,etfs_com_tudo,-0.04630473385770695
2015-12-01,etfs_com_tudo,-0.03473484220300582
2015-12-02,etfs_com_tudo,-0.05099521756673775
2015-12-03,etfs_com_tudo,-0.0584506444734344
2015-12-04,etfs_com_tudo,-0.07123214002940648
2015-12-07,etfs_com_tudo,-0.08180580340190324
2015-12-08,etfs_com_tudo,-0.08850220241212503
2015-12-09,etfs_com_tudo,-0.07731359907922819
2015-12-10,etfs_com_tudo,-0.09650659533501504
2015-12-11,etfs_com_tudo,-0.09736861686879472
2015-12-14,etfs_com_tudo,-0.09189958328862002
2015-12-15,etfs_com_tudo,-0.0637843987218093
2015-12-16,etfs_com_tudo,-0.0484550220368023
2015-12-17,etfs_com_tudo,-0.060381044011642904
2015-12-18,etfs_com_tudo,-0.07099502476436248
2015-12-21,etfs_com_tudo,-0.04484431278462275
2015-12-22,etfs_com_tudo,-0.031359034919907325
2015-12-23,etfs_com_tudo,-0.022444317985932605
2015-12-24,etfs_com_tudo,-0.033107281720674675
2015-12-25,etfs_com_tudo,-0.033309503771318805
2015-12-28,etfs_com_tudo,-0.04820533710434716
2015-12-29,etfs_com_tudo,-0.05367548683726431
2015-12-30,etfs_com_tudo,-0.06064941356982212
2015-12-31,etfs_com_tudo,-0.04404933740561556
2016-01-04,etfs_com_tudo,-0.06164998176416625
2016-01-05,etfs_com_tudo,-0.043746998811824755
2016-01-06,etfs_com_tudo,-0.0626485510890411
2016-01-07,etfs_com_tudo,-0.08376291848560824
2016-01-08,etfs_com_tudo,-0.08954793496372193
2016-01-11,etfs_com_tudo,-0.10243494768900385
2016-01-12,etfs_com_tudo,-0.0891276343230476
2016-01-13,etfs_com_tudo,-0.10634953725167995
2016-01-14,etfs_com_tudo,-0.09859376767750883
2016-01-15,etfs_com_tudo,-0.13320782735630432
2016-01-18,etfs_com_tudo,-0.13182561239083468
2016-01-19,etfs_com_tudo,-0.11866480498393772
2016-01-20,etfs_com_tudo,-0.1291116320925405
2016-01-21,etfs_com_tudo,-0.11466023257851654
2016-01-22,etfs_com_tudo,-0.0820889605779137
2016-01-25,etfs_com_tudo,-0.1090074355461238
2016-01-26,etfs_com_tudo,-0.09518607681435232
2016-01-27,etfs_com_tudo,-0.10251463783965209
2016-01-28,etfs_com_tudo,-0.08595321200774952
2016-01-29,etfs_com_tudo,-0.0724379333111157
2016-02-01,etfs_com_tudo,-0.09128287206930863
2016-02-02,etfs_com_tudo,-0.1221691497004983
2016-02-03,etfs_com_tudo,-0.1026512251044237
2016-02-04,etfs_com_tudo,-0.11454518528868207
2016-02-05,etfs_com_tudo,-0.12742118446680184
2016-02-08,etfs_com_tudo,-0.1361948780151474
2016-02-09,etfs_com_tudo,-0.14713407431769243
2016-02-10,etfs_com_tudo,-0.14976604042812403
2016-02-11,etfs_com_tudo,-0.14942081672897023
2016-02-12,etfs_com_tudo,-0.1234658621652619
2016-02-15,etfs_com_tudo,-0.1217641826846908
2016-02-16,etfs_com_tudo,-0.10527520921533229
2016-02-17,etfs_com_tudo,-0.07283335393598056
2016-02-18,etfs_com_tudo,-0.09210763785836007
2016-02-19,etfs_com_tudo,-0.08492110171503087
2016-02-22,etfs_com_tudo,-0.06901745968302408
2016-02-23,etfs_com_tudo,-0.10198603738795753
2016-02-24,etfs_com_tudo,-0.09948995012837814
2016-02-25,etfs_com_tudo,-0.09247243694791019
2016-02-26,etfs_com_tudo,-0.09722165669146976
2016-02-29,etfs_com_tudo,-0.09248819855101098
2016-03-01,etfs_com_tudo,-0.058474182419940846
2016-03-02,etfs_com_tudo,-0.06926200413081007
2016-03-03,etfs_com_tudo,-0.06717215322064019
2016-03-04,etfs_com_tudo,-0.07633407573396234
2016-03-07,etfs_com_tudo,-0.08010308465762983
2016-03-08,etfs_com_tudo,-0.08998004484003319
2016-03-09,etfs_com_tudo,-0.09046349420845934
2016-03-10,etfs_com_tudo,-0.10719018333735142
2016-03-11,etfs_com_tudo,-0.10558652689072523
2016-03-14,etfs_com_tudo,-0.12230708762129283
2016-03-15,etfs_com_tudo,-0.11198692926624831
2016-03-16,etfs_com_tudo,-0.07264309316719353
2016-03-17,etfs_com_tudo,-0.06394701520870505
2016-03-18,etfs_com_tudo,-0.09056154033653208
2016-03-21,etfs_com_tudo,-0.08825154924554868
2016-03-22,etfs_com_tudo,-0.0912344950634999
2016-03-23,etfs_com_tudo,-0.11270955121866266
2016-03-24,etfs_com_tudo,-0.0917472713544275
2016-03-25,etfs_com_tudo,-0.09171057348123468
2016-03-28,etfs_com_tudo,-0.08678480755618878
2016-03-29,etfs_com_tudo,-0.08009271820059005
2016-03-30,etfs_com_tudo,-0.08318800094288359
2016-03-31,etfs_com_tudo,-0.09611926935088932
2016-04-01,etfs_com_tudo,-0.10279138691471368
2016-04-04,etfs_com_tudo,-0.11869347422954257
2016-04-05,etfs_com_tudo,-0.11548956659487075
2016-04-06,etfs_com_tudo,-0.09323665792987978
2016-04-07,etfs_com_tudo,-0.11331332378653625
2016-04-08,etfs_com_tudo,-0.08917130633270787
2016-04-11,etfs_com_tudo,-0.10661038466052442
2016-04-12,etfs_com_tudo,-0.11433318179890117
2016-04-13,etfs_com_tudo,-0.10414516980742794
2016-04-14,etfs_com_tudo,-0.10227921213883984
2016-04-15,etfs_com_tudo,-0.10852256444625286
2016-04-18,etfs_com_tudo,-0.0897956228237331
2016-04-19,etfs_com_tudo,-0.05640280280758636
2016-04-20,etfs_com_tudo,-0.07680265782465545
2016-04-21,etfs_com_tudo,-0.08144434187598082
2016-04-22,etfs_com_tudo,-0.08576259734817104
2016-04-25,etfs_com_tudo,-0.08126958534136441
2016-04-26,etfs_com_tudo,-0.07628712239497493
2016-04-27,etfs_com_tudo,-0.08065649380377582
2016-04-28,etfs_com_tudo,-0.0862777488144254
2016-04-29,etfs_com_tudo,-0.09784761390195762
2016-05-02,etfs_com_tudo,-0.10801515998194755
2016-05-03,etfs_com_tudo,-0.10929094739737055
2016-05-04,etfs_com_tudo,-0.10419564651227398
2016-05-05,etfs_com_tudo,-0.10581052201375396
2016-05-06,etfs_com_tudo,-0.10551908482379613
2016-05-09,etfs_com_tudo,-0.12224833299151983
2016-05-10,etfs_com_tudo,-0.10498127465886231
2016-05-11,etfs_com_tudo,-0.11741823781345662
2016-05-12,etfs_com_tudo,-0.12344484428114633
2016-05-13,etfs_com_tudo,-0.12712324804438202
2016-05-16,etfs_com_tudo,-0.10684995038437506
2016-05-17,etfs_com_tudo,-0.11858465097370974
2016-05-18,etfs_com_tudo,-0.12528831972828114
2016-05-19,etfs_com_tudo,-0.1146025755484883
2016-05-20,etfs_com_tudo,-0.10795006778274341
2016-05-23,etfs_com_tudo,-0.11126720703472526
2016-05-24,etfs_com_tudo,-0.1014341316131041
2016-05-25,etfs_com_tudo,-0.09256849624609087
2016-05-26,etfs_com_tudo,-0.08707483350594569
2016-05-27,etfs_com_tudo,-0.08446152301085663
2016-05-30,etfs_com_tudo,-0.08010338791999627
2016-05-31,etfs_com_tudo,-0.08536584346400988
2016-06-01,etfs_com_tudo,-0.08007601156361499
2016-06-02,etfs_com_tudo,-0.07456567292319893
2016-06-03,etfs_com_tudo,-0.06626131310896688
2016-06-06,etfs_com_tudo,-0.07278680903189405
2016-06-07,etfs_com_tudo,-0.07608708282533339
2016-06-08,etfs_com_tudo,-0.08228119296436587
2016-06-09,etfs_com_tudo,-0.10934041734025257
