data,000001.SS,ACWI,ARGT,BOVA11.SA,BRL=X,BTC-USD,BZ=F,ECH,ENZL,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EZA,FEZ,GC=F,GLD,IBIT,IEMG,INDA,MCHI,QQQ,SMAL11.SA,SMLL.SA,SPY,USO,VEA,VT,XLE,^AXJO,^BVSP,^FTSE,^GDAXI,^GSPC,^HSI,^IPSA,^JN0U.JO,^KS11,^MXX,^N225,^NDX,^NSEI,^NZ50,^STOXX50E,^TWII
2020-05-22,2813.764892578125,62.908714294433594,20.52627944946289,79.94000244140625,5.5524001121521,9182.5771484375,35.130001068115234,19.366352081298828,43.61975860595703,13.790860176086426,20.935646057128906,15.820623397827148,46.1290283203125,24.304162979125977,19.989063262939453,25.781455993652344,45.786231994628906,25.490873336791992,26.332672119140625,1734.5999755859375,163.2100067138672,,36.88930892944336,24.22332763671875,52.38799285888672,221.79940795898438,89.5999984741211,,271.5806579589844,25.56999969482422,30.021699905395508,62.42449188232422,15.167596817016602,5497.0,82173.0,5993.2998046875,11073.8701171875,2955.449951171875,22930.140625,,2818.35009765625,1970.1300048828125,35784.421875,20388.16015625,9413.990234375,9039.25,10662.6298828125,2905.469970703125,10811.150390625
2020-05-23,,,,,,9209.287109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,,,,,,8790.3681640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2817.969970703125,,,82.5999984741211,5.52869987487793,8906.9345703125,,,,,,,,,,,,,,,,,,,,,91.62000274658203,,,,,,,5615.60009765625,85663.0,,11391.2802734375,,22952.240234375,,2819.340087890625,1994.5999755859375,35832.76953125,20741.650390625,,,10775.7998046875,2971.35009765625,10871.1796875
2020-05-26,2846.547119140625,64.08953857421875,20.609344482421875,82.44999694824219,5.443399906158447,8835.052734375,36.16999816894531,19.3979434967041,44.95138168334961,14.443024635314941,21.721920013427734,16.04594612121582,47.69673156738281,24.83077621459961,20.388687133789062,26.809680938720703,47.36815643310547,25.680540084838867,27.101198196411133,1704.800048828125,160.88999938964844,,37.74523162841797,24.20478057861328,53.354522705078125,221.20065307617188,91.9000015258789,,274.9267272949219,25.65999984741211,30.91377067565918,63.61252212524414,15.589357376098633,5780.0,85469.0,6067.7998046875,11504.650390625,2991.77001953125,23384.66015625,,2896.7900390625,2029.780029296875,36206.859375,21271.169921875,9389.98046875,9029.0498046875,10914.740234375,2999.219970703125,10997.2099609375
2020-05-27,2836.803955078125,64.89179229736328,20.627803802490234,84.68000030517578,5.343999862670898,9181.017578125,34.7400016784668,19.192588806152344,45.24049377441406,14.617995262145996,22.22305679321289,15.820623397827148,48.3098030090332,24.857440948486328,20.644441604614258,27.180513381958008,47.38602828979492,26.09021759033203,27.835948944091797,1710.300048828125,161.17999267578125,,37.83845138549805,24.575733184814453,52.92002868652344,222.40789794921875,95.80000305175781,,279.0173645019531,25.0,31.238906860351562,64.47250366210938,15.790389060974121,5775.0,87946.0,6144.2998046875,11657.6904296875,3036.1298828125,23301.359375,,2870.110107421875,2031.199951171875,36889.9609375,21419.23046875,9442.0498046875,9314.9501953125,11049.1904296875,3051.080078125,11014.66015625
2020-05-28,2846.221923828125,64.9458999633789,20.304771423339844,83.6500015258789,5.27269983291626,9525.7509765625,35.290000915527344,18.97144317626953,44.59219741821289,14.70548152923584,22.240341186523438,15.885003089904785,48.94038772583008,24.657461166381836,20.804288864135742,26.910816192626953,47.02853012084961,25.75640869140625,28.09775161743164,1713.300048828125,161.72000122070312,,37.60963821411133,24.872499465942383,52.529869079589844,222.11813354492188,94.58000183105469,,278.5025939941406,25.030000686645508,31.447341918945312,64.50798034667969,15.348917961120605,5851.10009765625,86949.0,6218.7998046875,11781.1298828125,3029.72998046875,23132.759765625,,2924.159912109375,2028.5400390625,36508.140625,21916.310546875,9416.7099609375,9490.099609375,10856.6904296875,3094.469970703125,10944.1904296875
2020-05-29,2852.35107421875,65.09912872314453,20.138641357421875,84.1500015258789,5.403600215911865,9439.1240234375,35.33000183105469,18.868762969970703,45.00394058227539,14.363494873046875,22.28354835510254,15.965472221374512,48.52875518798828,24.784116744995117,20.564516067504883,26.87710189819336,47.86865234375,25.468120574951172,28.17376136779785,1736.9000244140625,162.91000366210938,,38.16895294189453,25.493846893310547,54.09050750732422,225.37277221679688,94.6500015258789,,279.74359130859375,25.8799991607666,31.405654907226562,64.64981079101562,15.277965545654297,5755.7001953125,87403.0,6076.60009765625,11586.849609375,3044.31005859375,22961.470703125,,2838.010009765625,2029.5999755859375,36122.73046875,21877.890625,9555.5302734375,9580.2998046875,10882.41015625,3050.199951171875,10942.16015625
2020-05-30,,,,,,9700.4140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,,,,,,9461.05859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
