data,etfs_com_tudo,etfs_com_ouro_btc,etfs_com_ouro_petroleo,etfs_com_ouro,etfs_com_btc_petroleo,etfs_com_btc,etfs_america_norte,etfs_com_petroleo,etfs_todos,etfs_global,etfs_exterior,etfs_desenvolvidos_emergentes,etfs_asia,etfs_latam,etfs_europa,etfs_oceania,etfs_brasil
2016-08-31,128.18611527939095,130.18758806911362,126.19369330818726,127.93644719018044,127.66660737392115,129.36765945763585,134.7381053659334,125.37593348611655,126.49117140770944,128.96856574412234,126.73194434276593,124.1145251527969,127.91229695014093,125.31879367463155,117.42082173985663,140.4308618177777,120.86734494103601
2016-09-30,131.3335163170366,133.23483556225386,129.0619024791197,130.6618049114833,130.93369584763138,132.45402349739555,138.13288063707333,128.36633995768034,129.4497385421721,131.49190153138588,129.86038722506476,127.68929468540595,132.45849867118355,125.51495625730035,118.62959739471603,143.8301152554767,121.63518941268158
2016-10-31,129.11596353958473,131.4573692430357,127.0335313602652,128.50004423804117,129.42715423199823,130.95889778940955,133.03044376441193,126.66154372750604,127.60705796586731,126.41254693051047,126.32965779095233,123.33148806446368,128.7162948073833,129.58779831489844,112.5600605682667,133.27968803760695,132.74183747476005
2016-11-30,133.02168119767794,135.62835338357777,131.15505049697097,132.3969278993777,134.64786426690222,135.71243902779858,149.61627480253657,131.53017747935337,132.42054035697782,136.0198697586375,132.67573954812855,129.2281858405675,135.07540130196364,126.97701720653598,119.49006251748544,143.18914366927402,124.66216016257101
2016-12-31,126.56756540608261,128.95756425622395,124.48604794950778,125.28316202663012,128.62307889753853,129.22351055803114,143.25351540033583,125.09090822199411,125.9475645938112,130.86555600334526,126.24095040906542,122.85791672629354,123.82711284906654,119.63229877883892,118.0603314254161,134.1138466107128,121.81381869932768
2017-01-31,128.48987848983944,131.07703753071522,125.91552905270804,127.06155497864479,130.30956125393502,131.36347519082958,139.22098783726327,126.60724632494392,127.64549769658824,129.9307606533229,126.77819100720976,124.11282441020872,126.4253048010838,119.83528734636835,116.3952752274235,138.1687168471122,133.359107310998
2017-02-28,131.23619601646354,133.70637981380645,128.16398660407089,129.32976374133108,132.70070810000777,133.892272172941,141.25747845652702,128.6889728921038,129.74402885624022,131.4410750995576,128.40323926614693,125.21555383756954,128.85717812727418,122.63437895040721,116.74955933493744,139.04904926366603,139.25124436329847
2017-03-31,135.31236440533846,138.65694337616904,132.6129094300565,134.1076454383274,137.82277141406686,139.5123612855554,143.39253270639972,133.7924415083546,135.26944052098585,136.22382811592794,134.8007101647432,131.1072367524621,134.37880577899713,136.07981647944692,122.49849187007035,141.56376573616564,136.27051109285966
2017-04-30,138.82051157573562,142.4015395864458,135.5697486073885,137.38974226705884,141.3509930238463,143.4269508247276,145.2274982114986,136.86763148605104,138.69597368635965,140.31145437022468,138.27917058467588,135.2264707176384,138.07058701940193,138.05594041414855,126.93457740166568,143.2012546047099,139.02754727600535
2017-05-31,144.5732849486506,148.6447025079288,140.18596251005505,142.2264216060151,147.73567566997667,150.19952084174486,149.43324136100904,141.91033396363406,144.01531546349412,147.57563756642458,144.88027224428288,142.39941864118578,146.05228563089491,142.5203527282843,135.8341205187335,146.11907322976802,135.57737992872626
2017-06-30,146.05260129547653,150.72788486439816,141.86419161660115,144.34051102686502,150.17129033057805,153.1048160597626,150.9046709520323,144.39025737490076,146.78720327863232,150.69081922957997,147.59124575853136,145.7060496012997,149.83397260825174,147.14335596079346,136.0618901939406,155.45971219126233,136.04419397729467
2017-07-31,146.99190545444966,151.77520196959492,142.90101605531123,145.03218577359752,151.7949937254348,154.48119645998202,149.26208668843103,145.74768387058413,148.09584347305343,149.02847679867855,147.62748330793383,146.0623146711289,149.96409789201158,149.17662759528974,134.02287721853287,155.32555750395264,144.77554381604088
2017-08-31,149.8913754432671,154.95213767334175,144.81860067984445,147.02983981014955,154.07425835795505,157.0400838486179,146.8024596087227,146.83715709879544,149.60637792640787,148.4601725976039,147.56300597451119,146.88839236374687,150.37513887554383,151.35436293524648,132.68022689628097,152.53014295190872,156.38232194740988
2017-09-30,152.06892032460368,157.39807830439983,147.16598941700693,149.11641332775355,157.4970021177451,160.03321428757891,153.72357603881946,150.0214308503106,152.387908659406,152.8717241539711,150.42959773932213,149.7893239639771,151.0453800794949,152.2926129288744,138.58979546245044,153.75889442742945,162.6875786206248
2017-10-31,159.5079544087594,165.15411008834974,154.00652933158844,155.41585951174795,165.8573146461046,167.96762154077604,161.9901776994739,156.91359764949834,159.3879499485335,161.06525100893379,158.81272240320197,158.6943118777129,163.08890492543227,154.03574106439078,144.6081864463457,157.20911852427145,161.86594114269047
2017-11-30,158.6497942025586,163.45210375343396,151.3812445304706,153.1957155733959,164.51118242255197,166.92455734869435,163.62373912895023,154.9824037932475,157.19138139453665,161.21530779462498,157.00469674182006,157.41458434837926,162.899795553699,146.0916973644579,142.5990824369248,155.33077888825403,156.92431647328883
2017-12-31,168.77110270944564,174.5517054851086,161.17683022528692,162.29806338657775,175.9698995079409,177.8029602608384,170.8807725579913,164.54206159628185,167.00058773610021,167.12274650536955,166.2727306738993,164.90587790865285,169.23681959265485,158.92965873349823,148.47560785054415,166.85982744529073,167.88721726583526
2018-01-31,171.49950388747962,177.5075453055531,164.35653732696673,165.37049370918965,179.53443680388625,181.32960184071067,173.70061221436924,168.46376718126174,170.77491382336476,168.7706665532616,168.5795640067728,168.42839747794727,171.66249700059004,164.29879566384815,149.58891595503258,165.93101453882346,180.5592037632158
2018-02-28,168.2015171602187,173.69769001651576,160.74435729762797,161.57863255250635,174.900673736903,176.66482738787496,168.086160631319,163.89883785614225,166.1808971551002,164.17975356712108,163.2570912446109,162.77353930082154,166.3937232458261,159.7428860883591,142.32796834679945,163.75260539136008,180.5199816634963
2018-03-31,170.727034355525,175.750807315235,163.67902360381945,164.3577128929727,177.09691693974548,178.6658689251024,168.8566470909018,166.79800384140157,168.65114655099808,166.27393959571776,166.03672399359806,166.67158472653108,170.64334208566788,164.12669606344866,145.10147383700803,165.39490868719017,180.55129807585467
2018-04-30,178.44644611930696,183.68037369561532,170.88978245866102,171.4508125343952,185.75409758386328,187.09002214171375,181.89505316329308,174.51448966610636,175.96315816903825,174.6877684586959,174.1889449213627,172.4355523243284,177.39816240450287,171.3086680403176,156.4222639391935,170.75173390875688,183.3344935142083
2018-05-31,183.94496450201234,189.4213334582157,177.39969545017073,177.93813942296995,191.3679409377203,192.40373882080132,202.68593015232477,180.3797981870449,182.02900460987584,187.1514018743668,182.83024337314936,182.11954287843605,189.55535989241537,162.91723840327558,165.1245596307118,187.79652103778056,163.04305153210092
2018-06-30,185.4642257737418,190.11183181850313,179.30506433727817,179.47682831069469,193.2596965737199,193.92375805698578,211.71090599793322,183.06309652139936,183.97610317984757,191.87281469312765,185.75304520989638,182.8802606372015,189.8440869324385,168.59087363658242,168.6078964444266,197.49800546746079,155.94538605780346
2018-07-31,185.1344852485136,190.89391997946436,178.67393795347354,179.45195964980581,194.9984314958867,196.36965547455466,210.14196347719798,184.3225232106396,185.37731362942716,190.20463273132177,185.87763056192762,181.3462737445328,187.76644842435763,176.5461117384515,166.80609357515664,191.9240309577335,166.75410914296347
2018-08-31,198.17337373626899,203.44675477382754,191.42270026495692,192.28635383289196,208.03091466499484,209.50967766540222,238.0078358278946,197.46251635602857,197.92082324213524,210.62166490507633,201.09059093373799,196.71460579111042,206.50382792447434,182.79611306245664,177.8713888034906,213.29368799382866,160.7479793560412
2018-09-30,192.80552099418335,197.82850471661123,186.56401589003815,186.88234176481004,202.61581880663448,203.53468648799563,232.3395729918858,192.35687881372584,192.44144173565314,204.76772564993513,194.50020993203822,189.94978766558705,198.2285692522261,181.5458002953419,173.09430496744932,203.6276533883182,162.0322692907658
2018-10-31,170.50254166007704,173.7780833991491,163.36339786384718,163.73566797790141,175.13494873560418,175.97119412849648,195.11891026714125,165.72622109341205,165.9303256125626,173.2641778068887,162.71460508880378,159.76849048692577,164.0158045397964,146.30519246121833,147.5878422216778,174.74759743230618,179.9890741767153
2018-11-30,178.61109203976883,184.05425346280015,172.4159956954554,173.95224557949285,184.96962578631064,186.94157744399095,203.70109340452353,175.48359112263262,177.18401046581658,182.54184333253363,173.87131549379066,170.84661226153926,179.53479815572598,151.54035301308122,152.24783232365152,188.99758059736465,187.39814211965572
2018-12-31,174.96538074402457,179.4450844403897,168.23920224390136,170.22966899571713,178.08007114131897,180.75218393980177,184.57522559477144,169.37958381766381,171.11889753695485,171.8100114155249,167.04507560131813,164.46847807722725,174.13880988454653,150.9858216807654,145.76698276552153,183.63185930976854,186.63297674474015
2019-01-31,181.10461893346502,185.8526212763576,174.28315912811073,175.7621904299542,185.96420668395425,188.1712677384273,191.73561542645606,176.79218994406568,178.19570015575079,175.89380657359516,172.16058534845732,169.62560013132224,176.8854581567953,160.9263138366279,147.7438021797572,185.45794675363533,205.8453716604219
2019-02-28,184.1012496703889,188.61718049358979,176.82434373600213,178.35304433379736,189.14289235969883,191.40252717169471,199.6975286674174,179.8373465700224,181.0342110325485,182.51119055460305,175.45416913992509,172.81299514215794,180.920762555492,158.76606639452973,154.22006490976284,192.5391681481396,204.32019738085208
2019-03-31,192.25618047797053,196.8318524454611,184.6164048056053,186.31797423327976,198.2587955387278,200.68520203451135,214.06629107993504,188.70069637358256,189.66005755737223,192.68512895905826,185.07366395396494,182.29997773312886,193.5616076411144,163.18011411930675,162.29560429741886,208.28005096801155,201.7191694486545
2019-04-30,198.00175257040166,202.8269867586003,190.14234651276664,191.79697223793553,205.50100557982475,207.9610205679954,223.48598215041454,195.39905678566535,196.25972282401426,201.11083301873185,191.7979673093325,189.1131898135591,198.72385868057694,167.75998446454605,170.6869371421462,212.0751024467327,204.35871156642372
2019-05-31,193.7519967174533,197.69819732028247,182.73622553640115,185.2134791048564,197.47080206536867,200.88826467770477,206.5281492998532,185.94348830387452,187.49798026265472,191.54317757948485,182.73880588324883,179.13621035234993,188.52830447776049,160.3924087786603,161.63358739556836,211.62709420952584,207.02105848191997
2019-06-30,199.8631351320016,203.6648011521438,187.61095650276195,189.91409093770457,202.95689548635784,206.17696978843298,213.70014727725564,190.26332112906698,191.72027199387384,194.93070924707837,186.2035093829734,181.74253927397842,189.76459569240055,164.38340032159968,163.97604105754866,214.60995301685045,218.185578645171
2019-07-31,196.20342314328187,199.29444213872554,183.46508039148966,185.73775498177284,197.94342830870556,201.0222373241408,213.79453135816257,185.4559304292495,186.81907611874254,191.60762931871,180.23441650060394,176.42177725794068,183.239879422033,156.33026550795446,158.02753364290726,214.46998020890584,226.16551388936958
2019-08-31,208.18196821803787,209.9483698037922,195.21727788943343,197.72091382347935,205.5823102186938,208.8896799642241,226.0547114901529,193.64736946826727,195.4936561186875,206.50614200438957,189.38031709009599,188.53616445867414,194.8972169110693,159.06177257246352,168.7657373862858,225.99274461574015,227.02059590754402
2019-09-30,210.029013693288,212.8901019697107,197.97963515171395,200.55120840766682,209.74107668797268,213.08778524468366,230.63148227593345,197.80103259853715,199.88352904568214,211.54306379435636,194.12422733224037,192.46326063546272,200.28479590880215,163.95306929992887,173.80752620768678,229.01494691344925,232.29788629105173
2019-10-31,206.56196224355784,209.03517341218168,193.94879555595298,197.3207845947005,206.0257134666715,210.1401240377076,224.3337096908427,194.6759775559196,196.72764497562954,208.91519856432504,190.399633870696,191.5632183641498,200.32497547033222,155.0511024621923,173.48998506006197,222.27304608717532,237.70284725015776
2019-11-30,216.15913914795416,218.3041328544205,201.99693134359174,206.12799636713754,216.12156051978073,220.81359503796122,242.995187437834,204.50937058736733,206.64247275646952,223.64083817309873,200.94924307204337,202.61384417587945,211.35497804148463,156.89243089596104,184.63549137207733,242.64499512179114,244.7821791016439
2019-12-31,220.28710243032887,222.47345260325693,205.83885918369984,209.38467539664276,220.89384822843678,225.06069590799126,242.74935965211958,208.6629563805065,210.53497808775128,221.96222846809007,202.59620928959546,205.0112439709805,210.93691536383625,162.71408539788987,184.26251996158896,240.48923204222334,268.2414459377171
2020-01-31,226.63443010531824,228.17720560903228,209.88979053742332,214.57380329449416,223.27525080308354,228.80291061613818,249.5416830542698,210.33434768322454,212.83467859777056,229.19655488735904,205.52117385168813,206.94464410298298,212.50209021054775,167.8270344849649,186.90915874983364,248.423600143546,265.89395031559997
2020-02-29,222.8848075885096,223.49130062456322,205.64496532342167,210.9782698022194,216.46977468930552,222.8195489014383,238.06347996274528,204.4233980873447,207.22217851164964,224.11630931672687,200.63816964485923,206.3448766031652,216.4752211746618,159.0918472810466,179.2177971081642,242.3132657051765,245.06986125975746
2020-03-31,208.13903300942204,209.3137915303918,192.41876925251512,199.27297052573593,194.0000022996513,201.86798659056402,225.8870297734087,183.19905435921845,188.9252202099514,221.54893806156247,188.8100145156263,200.6060043534348,219.16880036010565,133.95833161017353,169.69186677608747,226.60595017818653,161.07737537107204
2020-04-30,230.49954877215742,237.26900570312628,214.47540697972465,225.08811098093443,218.01215984067554,228.70764129712896,276.49653245044647,204.34073837507438,213.15924153579275,247.05288412048208,213.51592672112832,221.45076409823054,242.39767710504094,149.38737641817508,185.61040158285672,254.72480312881197,182.18754167912692
2020-05-31,247.28299630985626,251.15310813486272,227.5626897985116,237.06262874648365,232.61440696468884,242.46108661109736,292.369792257963,217.6197818537918,225.31587093389876,263.6666682622373,226.22537008372808,234.1068512302867,249.15260228396141,161.2310720465187,196.73567615329662,272.91659827955897,194.6370072530749
2020-06-30,261.2190991446871,265.58212215473117,240.54282122100906,250.1506386628015,246.82461442818627,257.14352906934533,298.50037503435254,230.85891425757748,238.85222676314618,272.1707529343961,237.9813405843769,245.92764824266547,262.9428232244955,168.14942843889247,204.3482884631978,299.28784597131005,216.7967216063192
2020-07-31,267.40495647914963,270.7527139993219,244.5120450205901,253.73699504616732,249.56165017616422,259.7930077569343,292.9408324661213,232.2787440998284,240.6846392717958,269.9604029408842,237.4297168436413,247.84279645855568,260.55412538724704,169.5961179041161,198.61834373471672,295.4936158987356,236.1279387880748
2020-08-31,283.3127860843393,286.56624647526706,258.99995382643584,269.36616370240006,265.4906130034063,277.0185326805991,323.26321319661884,247.8680960500939,256.4949880685809,298.1119276467065,256.1286398636004,269.88752792146647,286.8067558018604,173.24021237251043,215.72032246480953,320.77858392031516,229.85804486612506
2020-09-30,283.69219611209246,287.10422332593674,259.72807562992347,270.4770053406858,266.2690564416097,278.62038290220823,311.3201567677518,249.21057982576346,258.60244872846494,304.0492438460608,260.12843289664784,278.0704053969812,300.6523916333108,176.2512170667405,216.2183456246618,317.9821023723576,218.67588895829675
2020-10-31,287.08490031523297,291.09652349348005,261.76707997000386,273.3729016321992,269.09771275859896,282.4437980614284,309.3460341879282,250.98582212065295,261.60378527778505,303.11628312806914,262.49369768228416,282.0974650269324,307.179294124702,182.89908009913063,207.95116867263624,331.90332796664876,215.68094721762176
2020-11-30,297.9470179455093,304.3577487045023,271.7359832629725,283.73236719869175,287.9607236716337,301.73416744212244,333.1650610247491,267.7381943332187,277.8401955399816,317.24920291261867,276.71806411275776,292.0517819133199,312.117268124161,198.2124989791795,225.0057642550196,348.04215038073283,251.64552539395171
2020-12-31,312.11255876689694,318.88120411959136,283.7968115186331,295.747601545101,301.7447167733421,315.7941826912846,337.6002304908129,279.1755205139962,289.5726339977957,324.3434986508766,287.2086222786595,301.82745656631613,323.88836571827295,209.83870509396442,229.0087500201051,354.97576724634314,272.82818306252796
2021-01-31,322.3089643249825,329.3488231212663,293.71666993462605,305.214801227273,313.55738265895855,327.06880234501006,356.76314958473114,289.7066077171206,300.19977227227577,338.09959008433646,299.70890983260614,319.62120876441895,343.8582899386344,210.06609952344678,237.88294147777046,369.3136815781925,261.593521386704
2021-02-28,331.9555698881813,339.81650940569494,303.17577029845233,313.8756358839304,328.8393164910981,341.0933483705925,392.6980023951087,302.92557349031176,312.2226614143244,352.1374382373695,314.90499206188207,331.15513750092236,360.34300076047646,218.73924702113868,250.4039293363086,367.10020849749753,252.85641491073116
2021-03-31,353.3711803028223,363.9254531493733,323.8690909956428,335.18313216928766,353.6134162242241,366.8283590978243,423.281886228075,324.8648927626526,335.105641565427,377.9841920561497,338.5188973852082,349.54415898586683,378.56174528605584,243.3523151663751,271.26591914693535,384.6370714963443,267.5051406883241
2021-04-30,338.0741522019885,346.3203293690739,307.87464286336655,319.26898042964837,336.2350614482472,349.3870777463853,406.9486014713285,309.4171048863091,318.6185086432157,362.1211137416484,318.6918797650038,330.9099312841187,352.71900066915214,225.65402137118068,260.6758205892791,370.0499658531319,276.67807528262983
2021-05-31,343.03941534576546,348.6882083135905,310.86785523300284,323.5526214523768,336.9278365647076,350.86551881869656,406.4736232556142,311.88916674072016,320.8631035118229,364.56049183506735,319.78969769085256,333.5561158270105,353.6517083534279,223.40934302063764,265.9288844946638,361.0061291457469,293.68521522092425
2021-06-30,323.46723320700994,328.8695742055415,293.56077830844913,304.7365285498618,321.3658770974954,333.70363376994663,399.9497307041611,297.6785608156231,304.60506053117416,345.3389993431008,302.00061973183756,315.99896565345125,332.8573731177711,212.4498820542419,247.02100431135707,337.9735771937573,294.99262567264867
2021-07-31,329.00538491611474,332.57308533332815,296.59153027277273,307.87442855307154,323.25513537137743,336.1004232738428,406.38736883223396,299.09306980501134,305.56648542079625,356.3145753256989,305.57184380301135,315.6663634705866,332.650099249724,216.61446469319955,253.7859420758171,344.32052704035357,281.23840229789175
2021-08-31,341.43671204690673,346.3943597113579,306.9059456192571,318.8832652234991,336.46260405664225,350.4864311449955,421.74462289157395,310.02228520808035,317.35433886712275,369.90605663706367,320.3032293734983,326.3913631473183,345.08107891995394,235.64707339950712,261.6720256308065,361.0364963755914,272.17569638077487
2021-09-30,341.27554103775554,344.36425344786784,306.925512503105,318.1217420713717,335.7120905870109,348.11190507557194,438.00837796164575,309.8742617344054,315.75843166838087,371.8420262706283,322.0564241716237,328.9940117087871,351.7581076476574,228.14425842229542,263.2235399566815,364.10016939043544,254.20732140068188
2021-10-31,359.5551932724868,361.791564959494,322.3318186570922,334.08861352262807,353.6811621850689,366.2556705845344,494.65595225548986,325.79100049586407,331.8131750651646,404.1153652558337,343.1256978341638,350.4034296198363,367.3514166409076,233.09484324505087,286.16380604066035,398.5730746014024,229.91676512564237
2021-11-30,343.7811490917655,347.44792032848994,309.6865387834551,321.3192129538633,337.19817220992405,349.53700108510304,484.0828549978132,310.4954162507287,316.97717342488556,386.6678448822116,326.7900096143376,333.1566375032605,352.9159684281122,221.64343603790843,268.69244957166495,364.4324397959598,225.9017982664021
2021-12-31,354.81073635391687,355.9790599319,317.90778893498026,330.1232244784791,346.4036062845473,359.3508303472655,496.4562621001654,320.259320724808,325.9802279213579,400.29211053906596,336.52279793864983,341.52274171329077,358.22075909331915,234.12060861092024,282.2506089345777,375.33069502557413,233.38720931119892
2022-01-31,343.59841674645196,344.95414796766573,310.41723845528213,320.0071310758407,338.0672996256349,347.613976384726,484.9896182897222,312.6504701748391,315.9183241648401,369.1597844791544,322.1731443401061,321.68251793166024,339.0182891839082,230.63469145337723,272.2361190743062,325.7206605561657,245.51013395549566
2022-02-28,334.60869600143786,333.13978435337305,300.17118540126046,308.85521967811815,324.4033858855909,332.61785900022585,465.8546700770458,299.4865675668777,301.9307494879997,345.29357755378726,305.9258175491875,299.29167295222135,315.98020153146325,226.9362869087017,250.63888346284577,328.94271519345085,240.30285370002048
2022-03-31,323.0885881175761,321.4667752845596,289.5266346428646,296.9670367388862,314.04504505537983,321.0312561748301,455.6811178133178,289.35927898511545,290.579770387851,323.32538520624234,290.1789436132118,273.558892810339,285.89362718709503,231.12883064603986,230.56887182792192,320.8487539648854,258.4074363735481
2022-04-30,310.57513558151186,305.9400058455475,277.37672392200216,284.0837207959157,297.73344704521185,303.6574171425995,434.66640897722624,275.27187300990437,275.3672337647088,309.8573647947635,277.0706679879239,265.17716481529965,277.8896234411955,212.80678010549505,225.0416724784227,305.28545369699305,233.7252264444241
2022-05-31,305.02357263366156,302.7325585520987,276.48130694781884,281.4694810048876,297.64192801575564,301.64991548911513,438.39846511218224,275.6658753990642,274.6560499417463,301.40666454304085,275.05425066536435,258.11128731117986,270.8852452996735,222.26313451388918,224.57924263002354,289.686227848304,236.62377219227602
2022-06-30,300.912364430485,296.0748834909884,272.76044384259785,278.40393806019557,288.71364519163075,293.6765610267649,424.070097039101,269.944184547807,269.125865115334,300.16903349357784,271.1302445748681,260.60801983748973,282.38726109906537,209.48092259233695,220.9915056654408,286.9289423698051,203.72709372804258
2022-07-31,311.7859231495232,309.14371596025654,283.16066406355867,288.82077757626246,302.91430014082505,307.6977750859458,467.9032086523479,281.6639173551565,281.1446335330704,318.74545216267643,285.00135952200696,267.59938534260544,286.9220079207819,221.2077110146766,228.6009921006071,309.0234425172447,213.15600963088878
2022-08-31,303.9208028758667,302.12126842645637,275.87054311825534,281.28453780863,295.6498371478799,300.06191742298165,452.17601071406915,274.26293347217927,273.5630274822306,299.18431104062984,273.6644167618155,255.1479911443653,275.87533362787474,219.06472043100845,210.4842931612395,295.2532635058695,232.58850015358647
2022-09-30,295.4446850366713,291.87482789618394,265.7839192828121,272.0063188785078,282.89760618162217,288.19132415577394,430.1353665918291,262.6130940744411,261.532752437417,284.74984421150384,260.65191475988996,240.36074300357066,259.322853987586,219.29694027535572,201.25796071037212,276.5427370686509,231.79988902680876
2022-10-31,302.14693292716595,299.46518195089874,272.24853425767867,278.54945918030495,293.0074428443306,297.441968074917,473.7060433942257,271.48244876999763,269.6586800423098,296.42056258739797,270.0209671007466,240.9959516385256,246.9098286388869,235.17940398971865,214.38318084853464,286.6172893927295,245.75480031406488
2022-11-30,326.73377890284996,326.320049018234,297.0919421129931,304.9815145993968,319.76116328440185,325.9515309872905,491.60995739142,297.59215235757364,298.0339957056674,326.1408582486792,301.4898841594218,272.73509857023987,288.8748620303209,251.85808392173524,243.94388627378248,322.8714914694959,228.16843649253588
2022-12-31,323.58535853472097,322.489716070425,293.9166979431504,301.2743127992695,313.8093612231595,319.72338812297164,464.49769828079576,291.9018902887945,292.05538212692994,316.2230613424241,294.9162504470252,267.1961376717112,286.3766611442615,248.75855613513184,240.00918863802815,316.82842943706225,221.45699838912284
