data,ACWI,ARGT,BOVA11.SA,ECH,ENZL,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EZA,FEZ,IEMG,INDA,MCHI,QQQ,SMAL11.SA,SPY,VEA,VT,XLE
2015-02-28,0.17876245334428043,0.2265615652208932,0.0964700208792153,0.21103242780594145,0.18677663628909524,0.20692602772903546,0.18294067802132052,0.11928400303366948,0.20084328258029704,0.17370636967636321,0.18286759962732502,0.19587430905679337,0.13689608786711904,0.1317698993450671,0.18899761011528304,0.16426794074470452,0.16490405474637937,0.17618607143503628,0.19789203289040458,0.05770465291962523,0.1800144350615478,0.18604153147747926,0.1837183618804179,0.16853553063497717
2015-03-31,0.094272874602775,0.15916652041505386,-0.010197927187564182,0.08307920299506155,0.08636353110596451,0.0720441940466674,0.11573366402672391,0.12175223464421037,0.12668449897759015,0.09245357745424898,0.04712534332568574,0.06900050328040153,0.12246107092229175,0.0871407745395647,0.09931973086144308,0.09531449365234801,0.06139409090700032,0.14063715034698432,0.0843024603693292,0.008688552756012768,0.09305866181894373,0.09696952285371219,0.09702004737384362,0.09767047778827398
2015-04-30,-0.05848849391986888,-0.038429799032208,0.1034343218562579,-0.040873286634159234,-0.07352255865209134,-0.0663002396731347,-0.09146580784764557,-0.007087840433298687,-0.06061224728190384,-0.04401287432083467,-0.02373327306378714,-0.0742952577490561,-0.0218763098755822,-0.0345974113869878,-0.0658556267440299,-0.018244947999270344,-0.15910777087770955,0.05265812958061544,-0.0671230667211532,0.028846203810601434,-0.07571748166907577,-0.04932976687858914,-0.06138624997041642,-0.024548875880910148
2015-05-31,0.06966510856576535,0.02060226149925115,-0.05986818970541552,0.045342781714134306,0.005564326517074614,0.03388749267283031,0.051247539219984484,0.06471913264151108,0.08546865134794568,0.06315856139452869,0.07634713434588014,0.06765773571041045,0.010734725444900395,-0.016283381131069752,0.053736250779748085,0.030666953802158003,0.11188386164392816,0.02136980374177222,0.09371599743233805,-0.02161216115966791,0.08341682302933306,0.06914820681832978,0.07322150209682232,0.014163417342791806
2015-06-30,-0.039170394278772225,-0.0592750810041589,0.0021421735855942092,-0.07556176162717632,-0.07966462262338081,-0.05761430608132889,-0.038963389496844525,-0.04807168310610921,-0.026961834085397762,-0.04754182450237576,-0.0518687002638305,-0.030480658826844587,-0.059641453155792834,0.0014359175313376493,-0.034879717627849804,-0.04279981683524314,-0.01899966923014962,-0.06709290130861789,-0.03824055044373831,-0.013532344381607553,-0.0337738296839718,-0.04244898652255602,-0.035638408704876556,-0.04809693400322923
2015-07-31,0.09103802364090519,-0.010757825770732032,-0.040614072867687256,0.013989880447440317,0.08773547650865021,0.07645864326702201,0.09958500309179286,0.06628969053170009,0.09225576186289164,0.008742982029079194,0.0993142712482662,0.06752896903159367,0.004950848565412391,0.02986458076734011,0.11536640157462585,0.011164016323872206,0.11108506343511504,-0.03373970961212924,0.13143923041798855,-0.03752270772246491,0.10656254056073466,0.09794798453655185,0.08757155373201786,-0.0010992126805270397
2015-08-31,-0.010589667608049802,0.04545041392825078,-0.0816284963841506,0.041167926938495025,-0.018725574479115936,-0.05352421075972291,-0.012899158880928296,-0.07921135043170369,-0.0048318527521311605,-0.0357578484082588,-0.023074269545102832,-0.0040890160487973,-0.007608041153144174,-0.01980691292613801,-0.01565180693703694,-0.03765593372495657,-0.04015138643032001,-0.06434967247163026,-0.010777145060529403,-0.08866065024958247,-0.0030324260141314507,-0.01511864424504561,-0.008723993327320545,0.01653488986231233
2015-09-30,0.09398483772769772,0.001671908430498803,-0.042126154410766836,0.0659787263280005,0.12448632392866954,0.08858011036746993,0.0641065431506247,0.12352350858762584,0.06842708916838758,0.11596526359233783,0.08843162071497246,0.10527196385745707,0.1551859161603264,0.057659878730512704,0.07413008141773281,0.11065106830355131,0.15228470332917787,0.12547529445741556,0.10791805384915887,-0.02989878681571123,0.10401781090675155,0.08669851331517497,0.09088324447024365,0.05142956349815342
2015-10-31,0.020884802659493218,0.18668562733954297,0.022334819569124642,0.0038056222783802163,0.07756214407471007,0.0011958934510236663,0.03911990085227934,0.01721682782848699,0.022116148872259656,0.0016011675277571857,0.010764399139534975,0.006396507103223703,0.057141870114860716,0.006220749747579468,0.0258776508325409,0.006520651731868776,-0.054708721238290514,0.02382041676378943,0.056096641967640304,0.054765323769036645,0.028938854565274008,0.012135570435263254,0.017372022364277262,0.05410791195401976
2015-11-30,-0.006192198268859972,-0.054419961203479694,-0.01576578240726978,-0.07101896363638371,-0.016530172194215598,0.00811891054854419,0.004301462431471226,-0.0213186026178247,0.00400811708700588,-0.027454264993458155,-0.017444014260062812,-0.021491539025640827,-0.029520551914688387,-0.0634800618929392,-0.014500572864792005,-0.023748586920673498,-0.03664225095292817,-0.012476201558416,0.005224896104543575,-0.02067884803177833,0.002793511070566579,-0.008475383083513033,-0.0017003755194895387,-0.001005795816735655
2015-12-31,0.00832587559257969,-0.005425032539586039,-0.03592676584472021,0.017142765856060116,0.1000389924463112,0.05189561015417987,-0.010051542364462485,0.02724684355684337,0.015770329590037102,0.0024357335621179033,-0.012890681337177079,-0.028080034077558214,-0.008074435299982419,-0.08260339949148876,-0.014021081434647864,-0.005619826554116858,0.03914793509227654,-0.003042382153659595,0.013588612964211766,-0.04682122859343696,0.012214099803138145,0.008038249991957791,0.0075193029999940375,-0.07831083379469472
2016-01-31,-0.02662948215836214,-0.02499535045482526,-0.06978405807901344,0.05073998687692072,-0.03821679946419476,-0.04368456290459355,-0.045122326369878785,-0.06806534818381105,-0.024704665512251367,-0.007539566836875733,-0.02179755095290714,-0.0018274851143484927,-0.012062845751238616,0.008511934977829094,-0.03481690271492621,-0.02561788574926649,-0.028936792465099725,-0.09513685427979857,-0.043153969756247634,-0.091981695331244,-0.023298154543482497,-0.02894779243018164,-0.032418728517285667,-0.008078496822311432
2016-02-29,-0.037325253133977276,0.05215195513213944,0.057667828921285524,-0.008423196970382962,0.004311157995529058,-0.04504829536388444,-0.06401941716672932,-0.018643748209742905,-0.07686272473825173,0.01516852928410195,-0.05561755676218616,-0.02334036246293658,-0.048636502095648515,-0.04706273191076327,-0.06706609494703308,-0.034552139212663535,-0.09869873244546157,-0.04823429361357434,-0.04041324492381326,0.051445305980000855,-0.02595846566220872,-0.05522225155888294,-0.03593705441838457,-0.052451457143053326
2016-03-31,-0.025898966113392263,-0.05327844971785978,0.1734619660884924,0.00841796698874031,0.03255266603551776,0.01410939792323851,-0.0009472317284796583,-0.008735504007240658,-0.04965978597040133,-0.02091672418958057,-0.044205576251481915,0.0046923043039881485,0.02831717446737758,0.07325063192992554,-0.023981579129778385,0.020837227769901823,0.024089922561069788,0.005419300072282862,-0.03081534954539844,0.11601508946017947,-0.03195847233525784,-0.027746201259573167,-0.020658346748780754,-0.0007624693755335921
2016-04-30,-0.019423009581504447,0.03875110634097512,0.07216287377210517,-0.00011393498623191167,-0.016135477100788442,-0.0018168988945074238,-0.013564832315529962,-0.03187877786352311,-0.031519921429057685,-0.08821994231075958,0.0065096456758801935,-0.02624185665236578,-0.04281042253363676,0.0167343359809331,-0.0070350542583444975,-0.02585858808127872,-0.03450909262229562,-0.03783121236831244,-0.06320494218393224,0.054237322618732264,-0.028554726148136367,-0.009984737629384455,-0.02263941444540929,0.05534208667120444
