data,etfs_com_tudo__max_sharpe,etfs_com_ouro_btc__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,etfs_com_ouro__max_sharpe,etfs_com_tudo__min_vol,etfs_com_btc_petroleo__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_btc__max_sharpe,etfs_com_ouro__min_vol,etfs_com_ouro_btc__min_vol,etfs_com_petroleo__max_sharpe,etfs_todos__max_sharpe,etfs_exterior__max_sharpe,etfs_com_petroleo__min_vol,etfs_com_btc_petroleo__min_vol,etfs_todos__min_vol,etfs_com_btc__min_vol,etfs_america_norte__max_sharpe,etfs_america_norte__min_vol,etfs_asia__max_sharpe,etfs_global__max_sharpe,etfs_global__min_vol,etfs_exterior__min_vol,etfs_latam__max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_asia__min_vol,etfs_europa__max_sharpe,etfs_europa__min_vol,etfs_latam__min_vol,etfs_oceania__max_sharpe,etfs_oceania__min_vol,etfs_brasil__min_vol,etfs_brasil__max_sharpe
2015-12-31,-0.02119949017513134,-0.007064978216480888,-0.04383022137949988,-0.03254901287579337,-0.04637124081086197,0.0,-0.047364266022982715,0.0,-0.03367375839550768,-0.03367376608039929,-0.02557212589221647,-0.01722956059435321,-0.017342073325565477,-0.023426171274791296,-0.023426160116727934,-0.016641063806375755,-0.016641052381870747,-0.0005092229730492281,0.0,-0.015618342467218271,0.0,0.0,-0.030494007093849973,-0.054691635875618094,-0.009678195056773031,-0.01735875197637249,0.0,-0.029193554771287156,-0.030109830368172386,-0.05213154472309356,0.0,0.0,-0.22867078191168566,-0.22867078191168566
2016-01-31,-0.03050161124055739,-0.012564844641281936,-0.0485994103288121,-0.033709746684726816,-0.05384267288749278,-0.05584235939846638,-0.05463445291838098,-0.05389300600956615,-0.03779822892655593,-0.03779823370161506,-0.07261103089566823,-0.06257508768929987,-0.043976582738082026,-0.07282967911920102,-0.07282967769798887,-0.06329160009437351,-0.06329159280622731,-0.038263204315418076,-0.021321349919864008,-0.02662708782304124,-0.026629482158361917,-0.027912634751305787,-0.04504225795190464,-0.060685330309317886,-0.037298118762944865,-0.04389032470336407,-0.03527378904629397,-0.05681337494222327,-0.05125106075944574,-0.037287550597494334,-0.04368456290459355,-0.042038393876042024,-0.28249726486480053,-0.28249726486480053
2016-02-29,0.0,0.0,-0.014517728545806352,0.0,-0.024427941323257207,-0.03315993414683294,-0.02553645893033074,-0.026177626402220877,-0.007197034858882456,-0.007197039407796035,-0.06903180293276712,-0.05509801567198391,-0.04877008702356744,-0.08612632338179071,-0.08612633627475363,-0.0749952877070248,-0.07499528430559765,-0.07890616960272467,-0.05009401953062298,-0.0308788464936266,-0.06296078312995179,-0.07382528690420176,-0.07841268496274034,-0.04595376868411816,-0.08413851922243987,-0.0851303296483722,-0.09039108603852686,-0.1147889010639348,-0.10401815874072129,-0.04538085331803887,-0.08676494317590977,-0.07095708941010626,-0.24112043988446952,-0.24112043988446952
2016-03-31,-0.003050352142203838,-0.0005713766634685147,-0.01097784011240921,0.0,-0.014956584222525993,-0.004632389220719291,-0.015826770753513686,0.0,0.0,0.0,-0.032554642319828964,-0.01641612420513383,-0.0785663288760291,-0.049272270778694005,-0.04927228323035293,-0.03697906764313852,-0.03697905732090079,-0.1030435135961082,-0.07660264748959278,-0.057062915080315135,-0.08722913005458888,-0.09875919307680903,-0.088681612972344,-0.06817497474930645,-0.09541346087662872,-0.08451892476920264,-0.11207663672197066,-0.1447720577738898,-0.1436255523444514,-0.04625160958422603,-0.07387974636172734,-0.05269017597896031,-0.10948369936245927,-0.10948369936245927
2016-04-30,0.0,0.0,0.0,0.0,0.0,-0.005048539184190681,0.0,-0.006194752092594791,0.0,0.0,-0.04039163576723093,-0.029159074880949487,-0.11455750228253059,-0.03474497329806514,-0.03474499650130913,-0.025173890833071644,-0.02517388635826634,-0.14342380712929326,-0.09290780590127723,-0.12889919762341684,-0.10495788740725664,-0.11155596258764866,-0.0991797598127061,-0.05970515558195599,-0.1090076072479137,-0.10215906952883058,-0.14506782117677786,-0.14512410580662571,-0.13805085812433615,-0.05412392247304143,-0.07556241322674351,-0.05849506863636422,-0.045221483967550435,-0.045221483967550435
2016-05-31,-0.014043100023136468,-0.017928972909331486,-0.0230102440786345,-0.026679498704576976,-0.029388569193140035,0.0,-0.029742557473747655,0.0,-0.03615589506434147,-0.03615590256928258,-0.033162701830847574,-0.024376724643695002,-0.06960333207656288,-0.04128640894078428,-0.041286413341152794,-0.03691069815114123,-0.036910687339023474,-0.09060364522223541,-0.05740813947494228,-0.08572031596265539,-0.07933094664613738,-0.08931460123976931,-0.10275845693546848,-0.07238290106632794,-0.09832367028245681,-0.09904855529192846,-0.10546210202173922,-0.1313288499157198,-0.12662092799700309,-0.09547128236728575,-0.07508916563566082,-0.04997178437723171,-0.1391431457843646,-0.1391431457843646
2016-06-30,-0.015640430095102187,-0.014733091905008044,-0.04152212821561463,-0.04157854892083368,-0.043900298268199967,-0.010683350322690077,-0.044674837834506875,-0.006268855495476955,-0.050896766166706575,-0.050896777189711084,-0.07138950975790537,-0.05988062037789332,-0.1364655913754722,-0.08138055737470251,-0.08138055961981527,-0.07636168299954915,-0.07636166522709464,-0.18714798280817546,-0.13893892951503062,-0.13843551577680735,-0.16486026702036782,-0.18311131347943654,-0.1693799383284179,-0.11425382511638393,-0.1818938699379904,-0.16856838772894567,-0.1861624840656162,-0.24300978563461462,-0.22543282065647197,-0.14251447174945764,-0.14868669967531145,-0.11931003696837628,-0.08641518671379034,-0.08641518671379034
2016-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07890936023283934,-0.014903914461797174,-0.014903905473788837,-0.004127949591764102,-0.004127916807836529,-0.12773638829006684,-0.10088677656445155,-0.06963311339281752,-0.12151570523398103,-0.13894027823569988,-0.1316452080151268,-0.09579502065949386,-0.13376411617704542,-0.11755261416728224,-0.12790331342880235,-0.2094248950230878,-0.20308485152247202,-0.12021747952281137,-0.07314808914203863,-0.03926450418808125,0.0,0.0
2016-08-31,-0.02058726786053766,-0.023874196971811035,-0.01493136284386698,-0.01761115805296387,-0.013064316216577332,-0.009974657549269406,-0.012934869454090392,-0.012247674034652767,-0.01525872184811572,-0.015258721588566226,-0.0010913084710966192,-0.0030907423029595815,-0.08742999612287028,-0.012060181874872233,-0.012060164160165199,-0.0023351276203011917,-0.0023350920592570823,-0.12986209723891884,-0.11038691809009482,-0.0788649672182471,-0.13061809764457943,-0.14755890096350088,-0.13990080642115055,-0.11083467372187084,-0.14057771212157888,-0.12311396767106775,-0.13091957548498345,-0.2127088605388473,-0.20547116096196683,-0.14284983909586801,-0.11520295788358792,-0.07186774994795986,0.0,0.0
2016-09-30,0.0,-0.0033546059043113585,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012321110608415342,-0.00012321635836187728,0.0,0.0,-0.04586935958771077,0.0,0.0,0.0,0.0,-0.10243683481970256,-0.0998664970732519,-0.03572300160152264,-0.11635131959837419,-0.1302516481893763,-0.1225213331266709,-0.08943913872971365,-0.11750364367805854,-0.09706064580642759,-0.10259800572061872,-0.2049588331618215,-0.1963967756110795,-0.14373643070769315,-0.07908983939543923,-0.0432682126006958,0.0,0.0
