carteira,metodo,tipo,estrategia,cenario_alternativos,detalhe_alternativos,grupo_familia,retorno_total,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,peso_max,top3_peso,hhi,n_efetivo_ativos,n_clusters_finais,rank_sharpe,rank_cagr,rank_mdd,rank_calmar,rank_vol,score_final,familia_estrategia,coluna_base100_metodo,label_familia
etfs_com_tudo,equal_weight,equal_weight,etfs_com_tudo,com_alternativos,ouro+btc+petroleo,alternativos,4.90211612211021,0.17230096501373748,0.14400374673359692,1.2712133691977752,2.198507474869181,-0.23695810809595463,0.7271368192388055,0.6296296296296297,,,,,,29.0,25.0,48.0,44.0,38.0,184.0,equal_weight,etfs_com_tudo,equal_weight | etfs_com_tudo
etfs_com_tudo,markowitz_puro,min_vol,etfs_com_tudo__min_vol,com_alternativos,ouro+btc+petroleo,alternativos,4.552187780038707,0.16591913769188782,0.09741899373411086,1.7111688717490054,2.852687404823968,-0.08983258579803632,1.846981651679392,0.6592592592592592,0.36378929867822635,0.7914068316543407,0.2616552849602276,3.8218222886344644,,5.0,31.0,2.0,1.0,1.0,40.0,markowitz_puro__min_vol,etfs_com_tudo__min_vol,markowitz_puro__min_vol | etfs_com_tudo
etfs_com_tudo,markowitz_puro,max_sharpe,etfs_com_tudo__max_sharpe,com_alternativos,ouro+btc+petroleo,alternativos,9.568789111436004,0.235104636777127,0.11170690811127414,2.0327777329974936,4.382137647458068,-0.14254507216276402,1.649335422193161,0.7111111111111111,0.39862332747233886,0.8655149780748328,0.28679699342676074,3.4867869012558868,,1.0,7.0,7.0,4.0,7.0,26.0,markowitz_puro__max_sharpe,etfs_com_tudo__max_sharpe,markowitz_puro__max_sharpe | etfs_com_tudo
etfs_com_tudo,markowitz_restrito,min_vol,etfs_com_tudo__min_vol,com_alternativos,ouro+btc+petroleo,alternativos,4.139434381007902,0.15788135051542396,0.12062816505426435,1.3723922488314115,2.1566361445313014,-0.17786273160799604,0.8876584154986981,0.674074074074074,0.10000000000000003,0.3000000000000001,0.06386351891253389,15.658391786546849,,19.0,37.0,12.0,19.0,14.0,101.0,markowitz_restrito__min_vol,etfs_com_tudo__min_vol,markowitz_restrito__min_vol | etfs_com_tudo
etfs_com_ouro_petroleo,markowitz_restrito,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,com_alternativos,ouro+petroleo,alternativos,4.744695942798636,0.169483406036272,0.12705659069080824,1.3926441124386595,2.525710975006041,-0.18108940608926538,0.9359101103502853,0.6518518518518519,0.09999999999999767,0.29999999999999305,0.0624612911791787,16.00991559926874,,17.0,29.0,17.0,13.0,18.0,94.0,markowitz_restrito__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,markowitz_restrito__max_sharpe | etfs_com_ouro_petroleo
etfs_com_tudo,hrp,hrp,etfs_com_tudo__hrp,com_alternativos,ouro+btc+petroleo,alternativos,4.428578994069727,0.1635707372881965,0.1252736942289271,1.367549927968646,2.343587855347907,-0.1782814515811153,0.9174860078687116,0.6444444444444445,0.18794654799246732,0.30383546885105894,0.06385370764722709,15.660797733542823,27.0,20.0,33.0,13.0,16.0,17.0,99.0,hrp,etfs_com_tudo,hrp | etfs_com_tudo
