carteira,tipo,coluna_retorno,data_inicio,data_fim,n_meses,retorno_total,retorno_anualizado_media,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,melhor_mes,pior_mes,n_ativos_total,n_ativos_com_peso,peso_max,peso_min,peso_medio,peso_mediano,top1_peso,top3_peso,top5_peso,hhi,n_efetivo_ativos,gini_pesos,classificacao_concentracao,n_ativos_no_limite_min,n_ativos_no_limite_max,pct_ativos_no_limite_min,pct_ativos_no_limite_max,n_ativos_universo,n_ativos_validos,n_ativos_com_peso_manifesto,peso_min_base,peso_max_base,peso_min_efetivo,peso_max_efetivo,ajuste_limites,periodo_inicio,periodo_fim
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,2015-02-28,2026-04-30,135,4.680519797922233,0.17812507911863049,0.168307437106608,0.13696583782783875,1.3005073523700665,2.2373985829504837,-0.1972890109545622,0.8531009218013214,0.6296296296296297,0.16211870708526033,-0.11337870776079582,25,25,0.09999999999999994,0.019999999999999987,0.04,0.019999999999999987,0.09999999999999994,0.2999999999999998,0.49999999999999967,0.06868081622953247,14.560106517342234,0.37410853901964747,baixa,17,6,0.68,0.24,25,25,25,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,2015-02-28,2026-04-30,135,4.140972604967342,0.165575877706216,0.15791238078785352,0.12062574848884905,1.372641246006629,2.157113468857338,-0.17787690150370206,0.8877621515380791,0.674074074074074,0.1425170029842622,-0.10612103139928229,27,27,0.09999999999999998,0.019999999999999997,0.037037037037037035,0.020000000000000052,0.09999999999999998,0.29999999999999993,0.49999999999999967,0.06386065234670041,15.659094657708561,0.36054028524249015,baixa,19,5,0.7037037037037037,0.18518518518518517,27,27,27,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,2015-02-28,2026-04-30,135,4.137030651645679,0.16609611106781735,0.1578328436475378,0.12370670552203994,1.3426605321586647,2.428549738209003,-0.21127466812493234,0.7470504866878174,0.674074074074074,0.14598727438480985,-0.09671036547322934,26,26,0.09999999999999998,0.019999999999999997,0.03846153846153846,0.020000000000000018,0.09999999999999998,0.2999999999999999,0.4999999999999997,0.06752865923359201,14.808527391915872,0.36895464186741633,baixa,18,5,0.6923076923076923,0.19230769230769232,26,26,26,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_global,max_sharpe,etfs_global__max_sharpe,2015-02-28,2026-04-30,135,3.8076970298454116,0.16860430947894006,0.15098322294641364,0.16348591666953435,1.0313078515487781,1.7457221692790617,-0.29009286930113,0.5204651300466334,0.5925925925925926,0.1828410141708794,-0.15232500677027938,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,1.0,3,3,3,0.02,0.1,0.02,0.3333333333333333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_global,min_vol,etfs_global__min_vol,2015-02-28,2026-04-30,135,3.8076970298454116,0.16860430947894006,0.15098322294641364,0.16348591666953435,1.0313078515487781,1.7457221692790617,-0.29009286930113,0.5204651300466334,0.5925925925925926,0.1828410141708794,-0.15232500677027938,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,1.0,3,3,3,0.02,0.1,0.02,0.3333333333333333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_com_btc,min_vol,etfs_com_btc__min_vol,2015-02-28,2026-04-30,135,3.7565472736108267,0.16118690022126425,0.1498812663124598,0.1320310515068647,1.2208256950288974,2.0501500945081634,-0.2314047352407953,0.647701811963771,0.6518518518518519,0.15823585951969754,-0.10901838634175047,25,25,0.1,0.02,0.04,0.020000000000000014,0.1,0.30000000000000004,0.5,0.06533850094113233,15.30491189109105,0.36895525463761114,baixa,15,5,0.6,0.2,25,25,25,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_latam,max_sharpe,etfs_latam__max_sharpe,2015-02-28,2026-04-30,135,3.721646892241285,0.17308410364635274,0.14912317280704546,0.18670189147877456,0.9270613290279923,1.4529763547874572,-0.25289233916005915,0.5896705819651709,0.6222222222222222,0.2111558887547746,-0.1746049130987212,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,1.0,3,3,3,0.02,0.1,0.02,0.3333333333333333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_latam,min_vol,etfs_latam__min_vol,2015-02-28,2026-04-30,135,3.721646892241285,0.17308410364635274,0.14912317280704546,0.18670189147877456,0.9270613290279923,1.4529763547874572,-0.25289233916005915,0.5896705819651709,0.6222222222222222,0.2111558887547746,-0.1746049130987212,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,1.0,3,3,3,0.02,0.1,0.02,0.3333333333333333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,2015-02-28,2026-04-30,135,3.7153199961392804,0.15997703255171628,0.14898519625498952,0.1295685498172158,1.2346903070027269,1.8671987827890815,-0.19516602155623852,0.7633767141790013,0.6666666666666666,0.1561315540055184,-0.121479526508597,26,26,0.09999999999999996,0.01999999999999999,0.03846153846153845,0.019999999999999997,0.09999999999999996,0.2999999999999999,0.4999999999999997,0.06396797093306168,15.632823511729564,0.36444208151750557,baixa,17,5,0.6538461538461539,0.19230769230769232,26,26,26,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,2015-02-28,2026-04-30,135,3.447611190606419,0.15278712567547725,0.14298677988620367,0.12243215774824096,1.2479329653705498,2.239436447052336,-0.19906741801984618,0.7182831892256145,0.6666666666666666,0.1435233707721494,-0.09822956020226065,25,25,0.1,0.02,0.04000000000000001,0.02000000000000002,0.1,0.30000000000000004,0.5,0.06857252903218777,14.583099298125676,0.3735083111271551,baixa,16,6,0.64,0.24,25,25,25,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,2015-02-28,2026-04-30,135,3.4277784368461086,0.15183669980337344,0.1425294210636685,0.11945045436217608,1.2711270175917593,1.9811634193565624,-0.16461181603868047,0.865851701861894,0.6296296296296297,0.14044148614150828,-0.10369152309810742,26,26,0.1,0.02,0.03846153846153847,0.02,0.1,0.30000000000000004,0.4974889079631391,0.06427658895281341,15.557763974284912,0.36575589362716787,baixa,18,4,0.6923076923076923,0.15384615384615385,26,26,26,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_todos,min_vol,etfs_todos__min_vol,2015-02-28,2026-04-30,135,3.1766201238615652,0.14917053490377807,0.1365702041310417,0.1308153638038055,1.1403135730104401,1.9313514211523575,-0.21793280771527024,0.626661976977193,0.6518518518518519,0.15609934288060584,-0.10878638025017959,24,24,0.1,0.02,0.041666666666666664,0.02000000000000001,0.1,0.30000000000000004,0.5,0.06665983244832403,15.001537856777828,0.3710831307948568,baixa,14,5,0.5833333333333334,0.20833333333333334,24,24,24,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,2015-02-28,2026-04-30,135,3.1272765781751213,0.14767266514049826,0.13536120733514978,0.12846350828020914,1.149530065910931,1.7363263244441256,-0.18290539969672104,0.7400612970398621,0.6592592592592592,0.1537173985763413,-0.11924506109651781,25,25,0.09999999999999992,0.019999999999999983,0.04,0.019999999999999993,0.09999999999999992,0.29999999999999977,0.4999999999999996,0.06465751564365861,15.466106144739827,0.3658399123820124,baixa,15,5,0.6,0.2,25,25,25,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
