cenario_alternativos,metodo,qtd_estrategias,retorno_total_medio,cagr_medio,vol_anual_media,sharpe_medio,max_drawdown_medio,calmar_medio,peso_max_medio,hhi_medio,n_efetivo_medio,score_medio
com_alternativos,markowitz_puro,14,6.817125691709433,0.19291603715649655,0.11723291884335826,1.654291759025364,-0.15930610047934152,1.29394493907833,0.3707081964871305,0.27248384488543836,3.6948088484248194,78.28571428571429
com_alternativos,markowitz_restrito,14,5.665169327218121,0.17827946811370182,0.1344385657545474,1.3692821087623455,-0.21241623725980002,0.8362904327339741,0.09999999999999985,0.06500931163206353,15.400435159022205,144.21428571428572
com_alternativos,hrp,7,3.766695532853994,0.1498384867853376,0.13455070342624478,1.2041007513605955,-0.19322064603086955,0.7789708969734657,0.11916558752992239,0.051508240532618564,19.75789099399008,170.14285714285714
com_alternativos,equal_weight,7,4.348308089470849,0.16119093653789737,0.1449902572427106,1.1966191153074472,-0.23464070085956035,0.686262223790834,,,,208.14285714285714
sem_alternativos,markowitz_puro,20,4.085053240325147,0.1502746855289865,0.17366688273051734,0.9878216599759355,-0.2805689911541469,0.5608173709422279,0.6797060676072457,0.6063402551861536,2.0511811827172974,322.55
sem_alternativos,markowitz_restrito,20,3.4499780890861493,0.1399127249004375,0.17444917604613766,0.9359544614057022,-0.29501031946093975,0.5077202580756386,0.31999999999999995,0.3140852631006451,5.243014027966206,343.0
sem_alternativos,equal_weight,10,3.3615964567502084,0.13839916430551158,0.17556784779780069,0.9197372762026349,-0.29870013860823297,0.490576858007236,,,,353.0
sem_alternativos,hrp,10,3.1493200150009093,0.13337153866005794,0.17291398113410833,0.9050622133842443,-0.29157890233028366,0.48255118725445767,0.39129024310543065,0.3317450908071799,6.311683282735221,358.6
