carteira,metodo,tipo,estrategia,cenario_alternativos,detalhe_alternativos,grupo_familia,retorno_total,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,peso_max,top3_peso,hhi,n_efetivo_ativos,n_clusters_finais,rank_sharpe,rank_cagr,rank_mdd,rank_calmar,rank_vol,score_final
etfs_america_norte,markowitz_puro,min_vol,etfs_america_norte__min_vol,sem_alternativos,nenhum,regional,5.603338156864044,0.18416347171082403,0.17770975773922287,1.120094312784648,2.1732469052365464,-0.20194285428245407,0.9119583476483782,0.5777777777777777,0.8701150407036536,1.0,0.7739702867101343,1.292039264518326,,48.0,19.0,27.0,17.0,79.0,190.0
etfs_asia,markowitz_puro,max_sharpe,etfs_asia__max_sharpe,sem_alternativos,nenhum,regional,5.598443823221643,0.18408484597550823,0.18822780535242262,1.0686805418096392,1.838823880267788,-0.3815403226141446,0.48247808964001687,0.6222222222222222,0.7877178021579947,1.0,0.6655630673572539,1.5024872157806055,,56.0,20.0,98.0,73.0,94.0,341.0
etfs_brasil,markowitz_puro,min_vol,etfs_brasil__min_vol,sem_alternativos,nenhum,amplo_base,2.8710258515352716,0.12886274541288123,0.2185817372381942,0.7032913111643637,0.9673559858090012,-0.3765171592094706,0.3422493298404763,0.6,1.0,1.0,1.0,1.0,,97.0,78.0,96.0,94.0,97.0,462.0
etfs_com_btc,markowitz_puro,max_sharpe,etfs_com_btc__max_sharpe,com_alternativos,btc,alternativos,14.280969445044404,0.2765662691529749,0.15984151802265675,1.6980068208197094,3.1646073573921223,-0.27249092060336055,1.0149559058356532,0.6962962962962963,0.3546885390421981,0.8583288041731879,0.2705293626060396,3.6964564229438466,,8.0,1.0,65.0,10.0,58.0,142.0
etfs_com_btc_petroleo,markowitz_puro,max_sharpe,etfs_com_btc_petroleo__max_sharpe,com_alternativos,btc+petroleo,alternativos,13.614893002468515,0.27148153436347733,0.15587353278341334,1.7107718050175926,2.9547719093345153,-0.2513574471439194,1.0800616311480737,0.6888888888888889,0.3405481012472741,0.8312320440227381,0.254653882256873,3.9268987032025127,,6.0,2.0,54.0,9.0,53.0,124.0
etfs_com_ouro,markowitz_puro,max_sharpe,etfs_com_ouro__max_sharpe,com_alternativos,ouro,alternativos,6.473892165704683,0.19736917665977938,0.10730269435342114,1.8189297725618818,3.98607625773769,-0.13516327433382813,1.4602278439357295,0.6814814814814815,0.38302260127613624,0.9328329282046484,0.30265903430654545,3.304048076051016,,4.0,13.0,6.0,6.0,6.0,35.0
etfs_com_ouro_btc,markowitz_puro,max_sharpe,etfs_com_ouro_btc__max_sharpe,com_alternativos,ouro+btc,alternativos,10.206833835264389,0.2416052669265747,0.11755040002418989,1.984236467153564,4.647093718569822,-0.16452780488399998,1.4684768151919247,0.7037037037037037,0.3961248461656212,0.8894860544201104,0.2942434994805478,3.398545768268057,,2.0,3.0,10.0,5.0,10.0,30.0
etfs_com_ouro_petroleo,markowitz_puro,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,com_alternativos,ouro+petroleo,alternativos,6.195527017347429,0.19330614034398885,0.10282801228471392,1.858520361407419,3.937692591276147,-0.11691425559673196,1.6534009420609288,0.6888888888888889,0.38559278923175805,0.9138188089199705,0.2950432100187186,3.3893340569896746,,3.0,16.0,3.0,3.0,5.0,30.0
etfs_com_petroleo,markowitz_puro,max_sharpe,etfs_com_petroleo__max_sharpe,com_alternativos,petroleo,alternativos,7.04100009777267,0.20523724305411117,0.13800020791047038,1.5170711337286424,2.5760064138812093,-0.21526479181330727,0.9534176087286365,0.6814814814814815,0.42732605008312746,0.9090201957263113,0.32259590153618506,3.0998533931709966,,14.0,12.0,32.0,12.0,28.0,98.0
etfs_com_tudo,markowitz_puro,max_sharpe,etfs_com_tudo__max_sharpe,com_alternativos,ouro+btc+petroleo,alternativos,9.568789111436004,0.235104636777127,0.11170690811127414,2.0327777329974936,4.382137647458068,-0.14254507216276402,1.649335422193161,0.7111111111111111,0.39862332747233886,0.8655149780748328,0.28679699342676074,3.4867869012558868,,1.0,7.0,7.0,4.0,7.0,26.0
