data,equal_weight,markowitz_puro__min_vol,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,hrp
2018-03-31,-0.012243754288956854,-0.0035791888307673547,-5.6865419709506426e-05,-0.009461524810995381,-0.008427227508553958,-0.012436061156870681
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,0.0,-0.010364212517342986,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,-0.02931951948651701,0.0,-0.010437417665884685,-0.02111747996045099,-0.02329180117709906,-0.027684714608218197
2018-10-31,-0.16795100124277862,-0.06347542435466613,-0.08072246825674523,-0.1276065660057275,-0.12586162323184624,-0.161632803994735
2018-11-30,-0.11226497582063677,-0.016250031363260642,-0.04618547047083621,-0.0729994427532139,-0.07573957943087439,-0.10477327466928199
2018-12-31,-0.1462670253233327,-0.05766461080845886,-0.09329030291787899,-0.10338019117982933,-0.11413961186676902,-0.13541741220624903
2019-01-31,-0.11337823204417441,-0.0037125037366094737,-0.0360177299535992,-0.062223829986042256,-0.06840592744711149,-0.0996616867455773
2019-02-28,-0.0962187728191326,0.0,-0.015785113707373566,-0.04392995713697978,-0.05066958720159098,-0.08532003825048629
2019-03-31,-0.049475163004101375,0.0,0.0,-0.002534755836769431,-0.0066034301046667965,-0.04173772900417272
2019-04-30,-0.01631837022210436,0.0,0.0,0.0,0.0,-0.008392752166803463
2019-05-31,-0.05974975103163882,-0.030192025829360758,-0.03423613735221731,-0.03897376732895763,-0.029726813769084814,-0.05266167959866097
2019-06-30,-0.03688994709497884,-0.010053586302661177,0.0,-0.015450264335092112,0.0,-0.03132844309502325
2019-07-31,-0.058358442251563836,-0.018822629592044837,0.0,-0.030169985435076763,-0.0031391163619206575,-0.056091860075838995
2019-08-31,-0.01594175119606378,0.0,0.0,0.0,0.0,-0.012263323705350215
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,-0.013016395482969179,0.0,0.0,-0.004969072950334663,-0.009160416486684309,-0.015788614925501543
2019-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,-0.022823407413046115,-0.03682728467661589,-0.026853530089650635,-0.026096821869495357,-0.02768132217088015,-0.02637023309875086
2020-03-31,-0.09796654363403312,-0.13140347351748283,-0.10896005854274227,-0.1172824974841834,-0.12071458722455997,-0.11233817038343119
2020-04-30,0.0,-0.04418346961046982,0.0,-0.013634442083617193,0.0,0.0
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0
