data,ACWI,ARGT,BOVA11.SA,ECH,ENZL,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EZA,FEZ,IEMG,INDA,MCHI,QQQ,SMAL11.SA,SPY,VEA,VT,XLE
2015-02-28,0.1787630285525892,0.22656142074961738,0.0964700208792153,0.21103225895901967,0.18677648230563393,0.2069257771332833,0.18294098520539848,0.1192832905584793,0.20084363567727137,0.1737067434501569,0.18286787167613694,0.19587398655568666,0.13689608786711904,0.13176936368542425,0.1889979428877644,0.16426782410914353,0.16490375650441558,0.1761864001078055,0.19789118791462168,0.05770465291962523,0.18001515753050756,0.18604136547055528,0.1837186484894937,0.1685352591612892
2015-03-31,0.09427304856924601,0.1591664012742613,-0.010197927187564182,0.08307913157679625,0.08636396023397452,0.07204440748386887,0.11573375608757241,0.12175273581706914,0.1266843896875245,0.0924533512314385,0.04712501736152519,0.06900050328040153,0.12246116344718905,0.08714066831653255,0.09932010225185328,0.09531460661591229,0.061394649781365995,0.14063715034698432,0.08430304327747229,0.008688552756012768,0.09305779833015082,0.09696959606096378,0.0970202208327473,0.09767056026627818
2015-04-30,-0.058488716812331254,-0.038429794274643325,0.1034343218562579,-0.04087328374303978,-0.07352262231963236,-0.06630054705134147,-0.0914660343656577,-0.0070879459847591475,-0.06061242209198758,-0.04401277452817598,-0.023733119274321424,-0.07429517789928863,-0.021876315055643802,-0.03459740179433857,-0.06585588125097941,-0.018244746850391902,-0.15910794163545106,0.05265812958061544,-0.0671232115857201,0.028846203810601434,-0.07571723607228442,-0.049329036254227354,-0.0613863273956724,-0.024548736726390907
2015-05-31,0.06966510856576535,0.02060257064725124,-0.05986818970541552,0.04534291480248687,0.0055644792730720205,0.03388741843018739,0.05124762701808239,0.0647192557414209,0.08546894749856193,0.06315845448972324,0.0763471338365449,0.06765773588356305,0.010734564974380856,-0.01628300853450315,0.053736040866399604,0.030666640435798476,0.11188394045392758,0.021369723626406767,0.09371608154435807,-0.02161216115966791,0.0834169159445961,0.06914738251722996,0.07322150155177765,0.014163730449956224
2015-06-30,-0.039170318618340194,-0.059275375049865464,0.0021421735855942092,-0.07556169414154468,-0.07966494331837792,-0.057614182176486395,-0.038963389496844525,-0.04807162956591993,-0.026961920947250695,-0.04754192707341254,-0.051868697375613615,-0.030480657380207443,-0.05964121537257794,0.0014357199390560016,-0.034879388309986936,-0.04279931687521221,-0.01899973876315808,-0.06709275077088628,-0.03824069880401659,-0.013532344381607553,-0.03377382620316416,-0.04244873107939873,-0.035638857312698,-0.04809751207963442
2015-07-31,0.09103785251590146,-0.010757486771857505,-0.040614072867687256,0.01398951812278404,0.08773531487717268,0.0764584904189618,0.09958481434532729,0.0662897549915662,0.09225576093304788,0.008743192094611274,0.09931426989330183,0.06752868491845154,0.004950769132066046,0.029864791043280103,0.11536579913255052,0.011163810046603606,0.11108506343511504,-0.03373961026990868,0.13143915456270294,-0.03752270772246491,0.10656263218713735,0.09794812259038777,0.0875716399590507,-0.001098888261654607
2015-08-31,-0.010589507415753818,0.04545023047629071,-0.0816284963841506,0.04116862292506074,-0.01872542866714022,-0.05352408487612337,-0.012899080562343679,-0.07921141556547151,-0.004832136152799316,-0.0357578484082588,-0.023074345320451828,-0.004089122380557475,-0.007608034765736238,-0.01980689628894683,-0.015651121546128022,-0.03765604259159472,-0.040151239065576716,-0.06434984625555928,-0.010777239411983608,-0.08866065024958247,-0.003032409179280826,-0.015119094126841315,-0.008723679697834164,0.016534538890562
2015-09-30,0.09398484099113147,0.0016717133302035503,-0.042126154410766836,0.06597824820175169,0.12448614178848505,0.08858001685762251,0.06410664137877586,0.12352310722420712,0.06842707666217063,0.11596547258803414,0.0884318117128231,0.10527217122965249,0.15518557875383854,0.05765951955324833,0.07412961920878014,0.11065128039295757,0.1522845264199122,0.12547553322542915,0.10791849440093193,-0.02989878681571123,0.10401750504115004,0.0866985930093076,0.09088343657239384,0.05143014860438022
2015-10-31,0.020884878657957406,0.18668553146025513,0.022334819569124642,0.0038055469373379225,0.07756239541366616,0.0011960589788651,0.03911999404948041,0.01721719553059642,0.022116553995985555,0.001601098344382379,0.010764138568870818,0.006396512762510964,0.05714216634562308,0.006220644292025845,0.025877148711132225,0.0065204595271946,-0.05470879280947838,0.0238201995617624,0.05609671000913541,0.054765323769036645,0.028938405236205167,0.012135148494524461,0.017371758524308056,0.05410742117117362
2015-11-30,-0.006192197408874445,-0.05441943357454615,-0.01576578240726978,-0.07101874392934682,-0.016530028656875473,0.00811891054854419,0.004301551580290663,-0.021318471102861336,0.00400763968714446,-0.027454439005221376,-0.017444015625323495,-0.02149117422426594,-0.029520809501253797,-0.06347985281648194,-0.014500160368711046,-0.02374852700225738,-0.03664217801386149,-0.012476496048438701,0.005224749960173192,-0.02067884803177833,0.0027938617189604553,-0.00847511109959187,-0.0017002950145001972,-0.001005368766785475
2015-12-31,0.008325461700444459,-0.00542549028414685,-0.03592676584472021,0.017142518493759695,0.10003867891406237,0.05189521051537582,-0.010051627120304052,0.02724670389974837,0.015770521059518705,0.0024359195115233323,-0.012890684928623108,-0.02808040374567866,-0.008074166076754041,-0.08260333816026189,-0.014020792484708333,-0.005620077239847143,0.03914793509227654,-0.003042187237444538,0.013588687385357234,-0.04682122859343696,0.012214008621870498,0.008038177155217152,0.00751922175151698,-0.0783112370714586
2016-01-31,-0.026629155295334717,-0.02499523529873171,-0.06978405807901344,0.050740072770202316,-0.03821680394520155,-0.04368419957870939,-0.04512270130151086,-0.06806528474899043,-0.02470447271704712,-0.007539754803378096,-0.02179746551311834,-0.0018272839537378793,-0.012063032734783374,0.008512073706856693,-0.034817193269127134,-0.025617961299899905,-0.028936872470498476,-0.09513644466316173,-0.0431538136004882,-0.091981695331244,-0.023297617491667144,-0.0289475095959133,-0.0324188979991179,-0.008078205625714041
2016-02-29,-0.037325337299111694,0.05215195513213944,0.057667828921285524,-0.008423196970382962,0.004311301399417156,-0.04504837498000891,-0.06401903912771045,-0.0186436018357371,-0.07686301614036195,0.015168468899119159,-0.05561764623267973,-0.023340561988328123,-0.048636504361938226,-0.047062860278937024,-0.06706609825252452,-0.03455214173393306,-0.09869881882189868,-0.048234456125926806,-0.04041347198295642,0.051445305980000855,-0.02595901043937121,-0.05522224705542511,-0.03593714168441475,-0.052451451737516086
2016-03-31,-0.025898966113392263,-0.05327876363492534,0.1734619660884924,0.008417753063427735,0.03255252962225952,0.014109406850687067,-0.0009474301256260365,-0.008735787146889051,-0.04965948522081798,-0.020916602686835373,-0.04420531383640902,0.00469249939892924,0.028317276158144944,0.07325068356707876,-0.023981722940529582,0.02083750428922193,0.024090266734386967,0.005419119865423427,-0.03081534954539844,0.11601508946017947,-0.031958207165760144,-0.027746351511190315,-0.020657524273447914,-0.0007625805533137964
2016-04-30,-0.019422850042549622,0.03875166467401692,0.07216287377210517,-0.00011385971946509255,-0.016135296753020723,-0.001816896616323227,-0.013565013418904592,-0.03187884382791051,-0.03152031721486137,-0.08822010917739764,0.006509638685139096,-0.02624194636646182,-0.04281042253363676,0.01673421619271842,-0.007034677909101283,-0.025858646302841404,-0.03450916865587883,-0.03783131667620865,-0.06320494218393224,0.054237322618732264,-0.028554980162523336,-0.009984598123858768,-0.022640134323600458,0.05534189962067937
2016-05-31,0.028632022175185456,0.02816897031821286,-0.09837010389289291,-0.053575738153661456,0.02888065866603351,0.0005120767098170109,0.013478010536654761,0.023648098487849767,0.05841924387798292,0.0471828721325005,0.013260564169659483,-0.05371683895177348,-0.023653387528111747,-0.0749243100098329,0.0188896205201301,-0.00978552822339207,0.046798355205042164,0.024718491016717303,0.07000489398054688,-0.051232650078689934,0.042643694069508076,0.02213140872857533,0.03188883728557679,0.015634973407040453
2016-06-30,-0.09289938769055284,-0.02699984396170063,0.061250553808527286,-0.03349446058582395,-0.05769373016745516,-0.0795724385935418,-0.1377128799192855,-0.08206027461992649,-0.10779758411306595,-0.04414507193400041,-0.11313753899562673,-0.07270633754707645,-0.050316918675160194,-0.01561895540907099,-0.14332875501492848,-0.05304415850953592,-0.07730753659694001,-0.08278946751283267,-0.11312227019100896,0.09466793041805754,-0.08929354332921746,-0.1111413170931036,-0.09412864176188007,-0.06775630389341625
2016-07-31,0.05190114323001804,0.026865242197255945,0.11583163532167995,0.05913309758858065,0.09589896521020891,0.08873147098476997,0.08112096035966054,0.08202127567443696,0.06304485700057705,0.08438836863125254,0.02885201974237983,-0.0002029909589341683,0.08357184679800356,0.10721198893460615,0.05921238500265735,0.06528738588392669,0.07286295926750985,0.05266153370429261,0.08616950042055627,0.14551081787501752,0.05065327058947888,0.05582424623207949,0.05575240529581915,0.0009076834449295301
2016-08-31,-0.010361396901459652,-0.01854437336126502,0.004489942504126709,-0.06324720059336864,-0.0073820274623405124,-0.04537395283502732,0.007790188623277405,-0.007607245093075421,0.004249410233670092,-0.01374203194906376,-0.0029942586582191177,0.0019414448013825858,-0.0015159482004363234,-0.10319991203989842,-0.00526337843639435,-0.0038727067900666823,-0.013408305370582907,0.047647166083900405,-0.0033854847339346295,0.0,-0.012561297486731071,-0.009725159460559185,-0.010317378678622369,0.002798161211203576
2016-09-30,0.016410332682367246,0.06966174616099541,0.011264099136021777,0.017153249052859643,0.007596408941961119,0.040815363138592575,0.009256750797292934,0.05387521805764872,0.028271133285405536,0.05183847802272945,0.011420826090215108,-0.03275243241591108,0.038759373970515876,0.07480981143513787,0.0083346948772407,0.03416026183212284,0.0018415400184481623,0.04442108554638802,0.029240384774764205,0.0014414744334176888,0.007010002277450189,0.02344410845746503,0.014790716641211121,0.044089553628775535
2016-10-31,-0.0360334018430023,-0.020535139110709477,0.11209335216851302,0.06480927484084686,-0.10031025855733999,-0.04639653089533724,-0.030710486561320693,-0.03688923150703627,-0.010189734583380128,-0.013487190506394242,-0.06935890733638916,0.030394923351609426,-0.06424232000439445,-0.03073911866853607,-0.02294265200582335,-0.027370140585064262,-0.02960673625584409,-0.04621897921588858,-0.03156379707865953,0.07052893198637955,-0.03428105466885534,-0.040886272478831365,-0.0366235327065072,-0.04493961302246008
2016-11-30,0.08942816364447315,0.047007210534815824,-0.0461049515982247,0.010825301582847002,0.06192641559523082,0.08677524746494902,0.03332258918554176,0.05827211117654407,0.06482161997396196,0.05158499797983729,0.08042442966368446,-0.06407282134094783,0.037553129192183565,-0.008695407810216937,0.038871757600025925,0.03359892343342574,-7.726396608231934e-05,0.06795944022348999,0.08296853801105608,-0.07563025210084029,0.11798966715993275,0.06202463335073771,0.09110218672055681,0.1695636370153255
2016-12-31,-0.039863626946174735,-0.05690889040024638,-0.029333305358886674,-0.05922034992080338,-0.08366986877451121,-0.04308970008669455,0.004579142301018413,-0.12421606509464211,-0.06703295637371864,-0.07906585075271888,-0.025294656030207308,-0.057285065805073976,-0.04772895322684645,-0.01976603569118851,0.007257630440443252,-0.06330474773336348,-0.05992722587012933,-0.1081646050827888,-0.04767984288331917,-0.016363664106889164,-0.03925234460425564,-0.03528472131842908,-0.041261581287860616,-0.042043906985779755
2017-01-31,-0.011052203999719179,0.070199257760305,0.07125682677849277,-0.0014924448988975492,0.0514774202631012,0.008991656403818604,-0.0016069753672357523,0.03747906727827566,-0.00535426469174749,0.03136217833201749,-0.015189403981073935,-0.020628658180122494,0.045159546205240986,0.006897084571148682,-0.022903943839336693,0.024174217893109473,0.016572574158164377,0.03309347422171016,0.010409412466225954,0.11829947701274635,-0.02179110695858366,-0.0037456168333844797,-0.010157285191894516,-0.06986428809538336
2017-02-28,0.018502020111680784,0.01675044224604405,0.033819532473046365,0.029568143736624197,-0.014005458419807937,0.026748319997193182,-0.00610177668464873,0.02093821835984433,0.006503874802588516,0.02096018283608947,0.008068728801163827,0.021695923477905277,0.005209370573671546,-0.004108521916868613,-0.0014982293601369934,0.01374134753380929,0.03943019729415087,0.029465657331628536,0.03700484745913535,0.054545441934884975,0.032574798255560644,0.004028442696991874,0.02026118532512,-0.027178678929421052
2017-03-31,0.027294822087531534,0.08963960620414113,-0.026666685592296457,0.0959241963648998,-0.007962897543074332,0.04413310490250999,0.05895922942832832,0.04367436540531622,0.018996277507442594,0.039941968664289895,0.033984474986162194,0.12562231747394215,0.07094904851962558,0.017340719565443807,0.0798173543463947,0.04944829073514456,0.07583300474973842,0.039042496023589335,0.03419973958845901,-0.016144181686738368,0.014921024481059808,0.044656358956143505,0.02862045906423738,-0.001408753816223629
2017-04-30,0.026905936185495305,0.025993664634636815,0.006530739971076782,-0.0037736156042922353,0.019228124773882582,0.003906168949217026,0.04330169976307019,0.04013449800407365,0.017675343362240525,0.026729711265021106,0.027687291671679937,0.022263313989949962,0.01436791230494161,0.0708556098410904,0.051758449711005516,0.02985465876331239,0.029545834457250564,0.0355068089716466,0.03817021785475605,0.03393342444769387,0.02064267589238944,0.03298297045091103,0.02703614207218452,-0.019173020611583103
2017-05-31,0.04622064539821236,0.08178387305763923,-0.041620467013372076,0.022893129856131678,0.061350581536104176,-0.020599281792084145,0.06982252645640608,0.05713257496828561,0.0518335406413124,0.042406722319172196,0.07030476407744835,0.020839543641471447,0.11624388541792552,0.04093671383279207,0.06987734853322958,0.047569474030619174,0.03860481988818676,0.07582911373302292,0.06350159191125915,-0.008012392299460713,0.03805422424591165,0.05851845217910845,0.04353058965318657,-0.012604034091533434
2017-06-30,0.022264074060546202,-0.01985211529870956,0.006109625553079034,0.0009689019527567844,0.08251028922686299,0.04533939877117721,0.00884335829549987,0.02177594687812423,0.027707847265680874,0.05499334815405521,-0.0016870548849805544,0.0713926922703556,0.015628338783788553,-0.02478825674892604,0.0037465236630966903,0.02569752026365668,0.004087053740292168,0.035252473260670714,-0.009230004951142345,0.0007766861430731353,0.02074643538729748,0.020744115406863717,0.02068268275126095,0.013147802678715292
2017-07-31,-0.01154991441186104,-0.024379790615514207,0.045790265904370075,0.04966246711553879,-0.009145327169892581,0.00741941779544808,-0.023862050116406075,-0.002942491303946304,-0.017941324845976103,-0.015246836430202637,-0.015042721495677203,0.004248436363832875,-0.011030715071939756,0.020335861638256292,-0.006584871262880543,0.015028056375025134,0.029892560770236498,0.045190448188319854,0.0012283777441861599,0.08257022613108478,-0.018071775377605626,-0.01013786724692689,-0.012344314090415587,-0.012652923251849524
2017-08-31,-0.001958303456233157,-0.005613139316451354,0.07360330118578884,0.05287368960902339,-0.027856986320186627,-0.008137277559700506,-0.004329303260489525,0.010837841514447666,-0.0068551780900486525,0.017952806782251418,-0.014105119659233667,-0.0029461191912214524,-0.023489787949936836,0.03321953045023429,-0.004696671252319762,0.01702522612959445,-0.013180269800575406,0.03738827111879628,0.014664452217616253,0.08673839500728042,-0.0030472754002703883,-0.00571392116392988,-0.0017890597505683115,-0.06041013620661517
