carteira,metodo,tipo,estrategia,cenario_alternativos,detalhe_alternativos,grupo_familia,retorno_total,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,peso_max,top3_peso,hhi,n_efetivo_ativos,n_clusters_finais,rank_sharpe,rank_cagr,rank_mdd,rank_calmar,rank_vol,score_final,retorno_total_equal_weight,cagr_equal_weight,vol_anual_equal_weight,sharpe_equal_weight,sortino_equal_weight,max_drawdown_equal_weight,calmar_equal_weight,pct_meses_positivos_equal_weight,delta_retorno_total_vs_equal,delta_cagr_vs_equal,delta_vol_vs_equal,delta_sharpe_vs_equal,delta_sortino_vs_equal,delta_mdd_vs_equal,delta_calmar_vs_equal,delta_pct_meses_positivos_vs_equal
etfs_todos,markowitz_puro,max_sharpe,etfs_todos__max_sharpe,sem_alternativos,nenhum,amplo_base,7.3081086096251,0.20876945618450637,0.14109070859327877,1.5082586984119821,2.737829659525492,-0.23332406398292405,0.8947617859072834,0.6888888888888889,0.4395696557765752,0.9372554434852978,0.34189485044032447,2.9248758754690383,,16.0,11.0,46.0,18.0,32.0,123.0,3.5281320854666243,0.14481054881456545,0.1460587585116834,1.0930815685015733,1.8984666981558278,-0.2315645200687363,0.6253572385423325,0.6518518518518519,3.7799765241584753,0.06395890736994092,-0.004968049918404632,0.4151771299104088,0.8393629613696643,-0.0017595439141877556,0.2694045473649509,0.03703703703703698
etfs_com_ouro_btc,markowitz_puro,min_vol,etfs_com_ouro_btc__min_vol,com_alternativos,ouro+btc,alternativos,4.392655802312393,0.16287911366009422,0.10070497473270447,1.6364326292518956,3.0609485308178335,-0.12317000541211487,1.3223926808732087,0.674074074074074,0.34435650379999605,0.8050316759536749,0.26021801379128345,3.8429314920606665,,10.0,35.0,4.0,8.0,4.0,61.0,5.049949535246261,0.17490075663196114,0.14649526931224183,1.2675005888836015,2.3005603993069603,-0.24993709301336786,0.6997791105084454,0.6370370370370371,-0.6572937329338684,-0.01202164297186692,-0.04579029457953736,0.3689320403682941,0.7603881315108731,0.126767087601253,0.6226135703647633,0.03703703703703698
etfs_com_tudo,markowitz_restrito,max_sharpe,etfs_com_tudo__max_sharpe,com_alternativos,ouro+btc+petroleo,alternativos,9.561969813404048,0.23503324926688762,0.14615472892713996,1.6097421867055206,3.1109581160598685,-0.2432042048294365,0.9664029017578898,0.6444444444444445,0.0999999999999999,0.2999999999999997,0.060831321639975205,16.438899781241176,,11.0,8.0,52.0,11.0,41.0,123.0,4.90211612211021,0.17230096501373748,0.14400374673359692,1.2712133691977752,2.198507474869181,-0.23695810809595463,0.7271368192388055,0.6296296296296297,4.659853691293837,0.06273228425315014,0.0021509821935430384,0.33852881750774544,0.9124506411906874,-0.006246096733481865,0.23926608251908432,0.014814814814814836
etfs_com_ouro_btc,markowitz_restrito,max_sharpe,etfs_com_ouro_btc__max_sharpe,com_alternativos,ouro+btc,alternativos,9.988245798458268,0.239417048205393,0.1500186433568481,1.5967254319248207,3.3650538700628627,-0.2597811845928084,0.9216104260232126,0.6518518518518519,0.09999999999999998,0.29999999999999827,0.06439551472736284,15.529031862448669,,12.0,4.0,62.0,14.0,45.0,137.0,5.049949535246261,0.17490075663196114,0.14649526931224183,1.2675005888836015,2.3005603993069603,-0.24993709301336786,0.6997791105084454,0.6370370370370371,4.938296263212006,0.06451629157343186,0.0035233740446062867,0.32922484304121924,1.0644934707559024,-0.00984409157944055,0.2218313155147672,0.014814814814814836
etfs_com_btc_petroleo,markowitz_restrito,max_sharpe,etfs_com_btc_petroleo__max_sharpe,com_alternativos,btc+petroleo,alternativos,9.617931927510783,0.23561784957692034,0.15625654786223928,1.5249122420548635,2.781824489338777,-0.25661762652528974,0.9181670517621288,0.6518518518518519,0.09999999999999992,0.2999999999999997,0.06264797722375945,15.962207310035012,,13.0,6.0,61.0,15.0,55.0,150.0,4.823195293262233,0.1708886950614683,0.14744254015059513,1.2391657132072087,2.1273013121291506,-0.24199087554295484,0.7061782584903064,0.6296296296296297,4.79473663424855,0.06472915451545203,0.008814007711644145,0.28574652884765483,0.6545231772096263,-0.014626750982334902,0.2119887932718224,0.022222222222222254
etfs_com_btc,markowitz_restrito,max_sharpe,etfs_com_btc__max_sharpe,com_alternativos,btc,alternativos,9.978151784896546,0.23931504563591632,0.15967246472380342,1.5151479193176731,3.0465889736425145,-0.27582139337265,0.8676449738348919,0.6444444444444445,0.09999999999999996,0.2999999999999999,0.06656228195590745,15.02352339215812,,15.0,5.0,66.0,23.0,57.0,166.0,4.971288949357667,0.1735247281714407,0.14997654813172753,1.2361232443869912,2.2430019899690903,-0.25562944584936254,0.6788135365035195,0.6370370370370371,5.00686283553888,0.06579031746447561,0.009695916592075887,0.27902467493068195,0.8035869836734242,-0.020191947523287457,0.18883143733137242,0.007407407407407418
etfs_exterior,markowitz_puro,max_sharpe,etfs_exterior__max_sharpe,sem_alternativos,nenhum,amplo_base,8.983174309406932,0.22881568201629476,0.1813504535070128,1.314782201534902,2.5356889557263553,-0.2768562150089402,0.8264784014652006,0.6222222222222222,0.43651031622880565,0.9354961086487732,0.32009846651851187,3.124038708702056,,22.0,9.0,67.0,31.0,80.0,209.0,3.5309360033943413,0.1448740079223214,0.15618512329775366,1.0365453555587105,1.7332458953285144,-0.252485560818966,0.5737912593987786,0.6222222222222222,5.452238306012591,0.08394167409397335,0.025165330209259124,0.27823684597619147,0.802443060397841,-0.024370654189974195,0.25268714206642195,0.0
etfs_com_ouro_petroleo,markowitz_restrito,max_sharpe,etfs_com_ouro_petroleo__max_sharpe,com_alternativos,ouro+petroleo,alternativos,4.744695942798636,0.169483406036272,0.12705659069080824,1.3926441124386595,2.525710975006041,-0.18108940608926538,0.9359101103502853,0.6518518518518519,0.09999999999999767,0.29999999999999305,0.0624612911791787,16.00991559926874,,17.0,29.0,17.0,13.0,18.0,94.0,3.56892863754803,0.14573036241569093,0.1404869640000258,1.133638078394074,1.87204337742319,-0.2135409461844412,0.6824469265478462,0.6444444444444445,1.1757673052506057,0.02375304362058106,-0.013430373309217564,0.25900603404458544,0.653667597582851,0.03245154009517581,0.25346318380243904,0.007407407407407418
etfs_com_ouro,markowitz_restrito,max_sharpe,etfs_com_ouro__max_sharpe,com_alternativos,ouro,alternativos,4.905003997248199,0.1723694560390343,0.1299611290898128,1.3841974672490684,2.708443852597669,-0.1976920783737085,0.8719087656774723,0.6518518518518519,0.09999999999999937,0.2999999999999981,0.06630247881739047,15.082392360535849,,18.0,24.0,23.0,22.0,22.0,109.0,3.641418935704052,0.14734646113620675,0.14268914886529752,1.1284166890742209,1.975204076419303,-0.22647846324657206,0.6505981143813548,0.6592592592592592,1.2635850615441475,0.025022994902827556,-0.012728019775484711,0.25578077817484757,0.7332397761783658,0.028786384872863557,0.2213106512961175,-0.007407407407407307
etfs_com_petroleo,markowitz_restrito,max_sharpe,etfs_com_petroleo__max_sharpe,com_alternativos,petroleo,alternativos,4.671839670530238,0.1681474540843022,0.13694804166882885,1.2996451494681516,2.230742659867568,-0.19709186919538402,0.8531425206466117,0.6222222222222222,0.1,0.30000000000000004,0.06869180016420316,14.55777833175964,,23.0,30.0,22.0,25.0,27.0,127.0,3.4593246016839565,0.14324195756079927,0.14384598314781444,1.0978438985491046,1.7950392968292375,-0.21794987402888366,0.657224319119433,0.6444444444444445,1.2125150688462814,0.024905496523502935,-0.006897941478985592,0.201801250919047,0.43570336303833046,0.020858004833499644,0.19591820152717865,-0.022222222222222254
etfs_todos,markowitz_restrito,max_sharpe,etfs_todos__max_sharpe,sem_alternativos,nenhum,amplo_base,4.757683003059126,0.16971992599198282,0.13907840062364965,1.2921236932315627,2.4292537150135356,-0.21435583325217122,0.791767237760784,0.6370370370370371,0.09999999999999992,0.29999999999999977,0.0703999999999998,14.204545454545496,,24.0,28.0,31.0,34.0,29.0,146.0,3.5281320854666243,0.14481054881456545,0.1460587585116834,1.0930815685015733,1.8984666981558278,-0.2315645200687363,0.6253572385423325,0.6518518518518519,1.2295509175925021,0.02490937717741737,-0.00698035788803375,0.1990421247299894,0.5307870168577078,0.017208686816565066,0.16640999921845145,-0.014814814814814836
etfs_com_petroleo,markowitz_puro,min_vol,etfs_com_petroleo__min_vol,com_alternativos,petroleo,alternativos,3.3568511700938313,0.14087837550015148,0.11676005745341776,1.2886513050569082,1.9234773499293922,-0.16123547074576638,0.8737430718473005,0.6888888888888889,0.3609779007925576,0.7913391142102693,0.24899378848860396,4.0161644435791555,,25.0,61.0,8.0,20.0,8.0,122.0,3.4593246016839565,0.14324195756079927,0.14384598314781444,1.0978438985491046,1.7950392968292375,-0.21794987402888366,0.657224319119433,0.6444444444444445,-0.10247343159012523,-0.0023635820606477953,-0.027085925694396676,0.1908074065078036,0.12843805310015477,0.056714403283117276,0.21651875272786747,0.0444444444444444
etfs_todos,markowitz_puro,min_vol,etfs_todos__min_vol,sem_alternativos,nenhum,amplo_base,3.3379841200466016,0.14043506836063635,0.11785106793853455,1.2761899042606555,2.1347722711928396,-0.18088230240771896,0.7763892127162764,0.6962962962962963,0.36945172888921013,0.7734855371782041,0.24550768084373217,4.073192319536874,,27.0,63.0,15.0,37.0,11.0,153.0,3.5281320854666243,0.14481054881456545,0.1460587585116834,1.0930815685015733,1.8984666981558278,-0.2315645200687363,0.6253572385423325,0.6518518518518519,-0.19014796542002266,-0.004375480453929104,-0.028207690573148855,0.18310833575908214,0.23630557303701183,0.050682217661017326,0.15103197417394387,0.0444444444444444
etfs_asia,markowitz_puro,max_sharpe,etfs_asia__max_sharpe,sem_alternativos,nenhum,regional,5.598443823221643,0.18408484597550823,0.18822780535242262,1.0686805418096392,1.838823880267788,-0.3815403226141446,0.48247808964001687,0.6222222222222222,0.7877178021579947,1.0,0.6655630673572539,1.5024872157806055,,56.0,20.0,98.0,73.0,94.0,341.0,3.1249802445456556,0.13529137854168916,0.1732157466782122,0.8942129905845552,1.4294961581295031,-0.3716562584377674,0.3640228718611589,0.6444444444444445,2.4734635786759878,0.04879346743381907,0.015012058674210405,0.17446755122508406,0.40932772213828494,-0.009884064176377216,0.11845521777885798,-0.022222222222222254
