data,equal_weight,markowitz_puro__min_vol,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,hrp
2017-11-30,137.40542818426823,141.48826279892745,157.41466519612223,138.28375115311198,147.29785615257475,134.3787237407202
2017-12-31,145.22202753644976,148.2913345464422,164.5426906078717,145.78522487738383,155.60055474677114,142.7636561215807
2018-01-31,148.31104256485264,155.23169109552896,175.13645470476456,149.67197175124667,160.66701255654124,145.98992861784873
2018-02-28,144.21998858128043,153.43724720944925,175.27422149386842,146.1966298498583,157.74445808278978,142.0617879201986
2018-03-31,146.49514628691747,154.67579927046035,175.29426705579453,148.2574647607327,159.31302429612623,144.17389162922424
2018-04-30,152.87074415971725,160.4618543843754,179.36422039707762,154.5529721480157,164.61758628247432,150.42564080568908
2018-05-31,159.13351535819447,161.60945321277177,184.63850179537187,158.51480559238976,168.79999668542212,155.61230287828576
2018-06-30,160.9096808382372,159.93483345769636,185.14274777106408,158.98523681249213,169.38010635442004,157.27675645437137
2018-07-31,161.66665020133138,163.10620029178122,191.30402641724123,160.4311743850817,172.56350227733265,158.4740128296727
2018-08-31,173.84526792407883,171.2899669660615,207.19000741268795,170.3772980668086,184.51134688060276,169.1978317770798
2018-09-30,168.7481995003448,171.59872269446046,205.02553324128155,166.77807090230473,180.21373655766897,164.51373725248396
2018-10-31,144.6477612062306,160.7084118475619,190.44878580148176,148.63801467481593,161.28843373308897,141.8497356648192
2018-11-30,154.32852487181768,168.81269365613113,197.60667933893353,157.943897863169,170.53652638579683,151.4697489015126
2018-12-31,148.41742794406161,161.70469158777718,187.87285610616001,152.77009842560688,163.45129191824873,146.28375042470904
2019-01-31,154.13498845258297,170.963741416843,199.72525500255963,159.78166394478444,171.88967030234537,152.3334248219997
2019-02-28,157.11807737253042,174.57992218602288,203.90496788932336,162.8959045622497,175.16222008229374,154.76021456648778
2019-03-31,165.24423275368255,179.6016427936251,213.1134607184419,169.94804684858215,183.2929326492712,162.13414442580066
2019-04-30,171.00838149753562,183.90042630111685,221.23982121562165,175.1657957682146,188.90937746083566,167.77606464649682
2019-05-31,163.45805270427297,178.34808592162494,213.66441174235607,168.34192694794018,183.2937140668101,160.2848822678386
2019-06-30,167.43211641737366,182.05254454202594,221.27787619193148,172.4616873487819,189.7346287184235,163.8945688873134
2019-07-31,163.69991671602708,180.44144225617478,223.57839772502888,169.88242482979237,189.1390235408534,159.70461026043006
2019-08-31,171.07384977765958,187.88327623518418,230.6179250111797,177.33397604393514,194.10018767115957,167.12064181570284
2019-09-30,175.00245378762736,193.69320525656804,235.63299877914267,181.34398786268036,198.27207360692492,170.87384256229004
2019-10-31,172.72456439931094,194.3700941467206,237.1784833844198,180.44391767313863,196.45582180031965,168.1764488344895
2019-11-30,182.91262852527794,202.9834713067229,252.19620740884164,189.98797609841662,209.60760520135793,176.6527316638823
2019-12-31,185.92484950297487,206.47866749963515,259.8025512806011,194.33678303505806,215.9197566503745,179.98003689096103
2020-01-31,188.3348625577616,207.71589450338647,267.2785193372406,196.48466969514078,219.63304310493945,181.94484715008915
2020-02-29,184.03642421742427,200.06639166370502,260.12787396231136,191.3561868020399,213.55331802503295,177.14637457607614
2020-03-31,169.884356722674,180.42003457529736,238.16045357008937,173.43678645938272,193.12013861538102,161.50419225857988
2020-04-30,192.4490589543437,198.53955003575862,273.8826743917296,193.80398232648648,219.92206785670382,182.22320788151376
2020-05-31,204.3614601280288,210.68120723114632,296.6782011341845,203.9894866195429,236.06740907077543,192.61528082814698
2020-06-30,216.78149676611608,220.97718326327728,319.4219016481942,216.34164035886096,252.24442803224383,204.18584022293024
2020-07-31,218.50801025253713,222.47157263600818,336.12629528909764,217.88279926366604,259.9088151741176,205.75119471241896
2020-08-31,234.40579418243064,234.69616379689887,357.2915312129892,232.3094116985907,275.6993293089456,219.26735225191538
2020-09-30,236.49004809054514,234.86624249463839,351.02471013174295,233.55415104324928,274.9096569892908,221.06809260140503
2020-10-31,238.8141434290239,235.23730605293233,352.1739235993795,234.84957863870312,277.0154278064193,223.63264478337234
2020-11-30,253.3452186420787,253.58939077602693,379.4849170215162,251.123065175835,297.0216988279345,237.51439838604688
2020-12-31,263.26477333044943,265.7667601859839,400.43517169771724,261.2142049814322,309.75675894880834,247.54408760598272
2021-01-31,274.029442486822,269.6989635803497,408.5216769424278,269.20226403923596,318.5994814157751,256.6303217819423
2021-02-28,285.28439164323845,272.98635659071317,410.0131569854153,277.6704302578881,327.957478697259,266.91215957903165
2021-03-31,305.29804296272266,289.2730396226805,434.9688644347364,295.74769897945794,349.50404875883146,286.4738494575301
2021-04-30,291.2174025579675,280.2128184368905,432.7990366450234,284.74987141396605,340.57376464110666,272.37971737024424
2021-05-31,293.0637670508867,286.9455783992358,433.08469025756165,288.9936448904379,342.4943585866498,274.30031049925543
2021-06-30,279.0287587685601,276.1080128265622,431.6779455040147,275.953299570282,331.4751377543224,260.4027464161566
2021-07-31,280.6437017305605,275.0054517980911,438.4110909678665,275.840233643402,334.63925152997126,261.2232350707692
2021-08-31,292.00888948994145,277.9185720019761,454.6967014223366,282.8645225232928,349.41385127629184,271.2980953780717
2021-09-30,291.40610037390667,276.25606035843543,439.50136876016046,280.98534952945715,343.3785629869758,269.9366339279957
2021-10-31,307.5851104464314,279.7706820835185,458.2769292083797,290.4919953110607,357.7479197288594,283.6635978894775
2021-11-30,293.98801902959053,270.72244603977407,456.29319169680997,278.4370858876927,345.55441701402845,270.98078886090013
2021-12-31,303.0596269060114,277.3820230128188,467.1849654092017,286.7922811778885,357.7733920301397,278.6776496896313
2022-01-31,290.62258294124575,275.3285894444823,448.3270760281482,279.16656275996576,343.66974514335067,270.07828773035607
2022-02-28,276.6709147495158,265.5132940965927,430.40830786324733,265.66248044322856,328.28926927113747,258.12063848223573
2022-03-31,264.54905536227784,257.7202579089557,427.03250261288304,255.9594013066307,320.0851796272457,248.41609171663745
2022-04-30,251.42820657600907,242.22658703220446,385.6838590738639,242.99403407725615,299.3011791517609,235.4127002019089
2022-05-31,248.86967462650142,242.85768657283904,379.1203889933233,241.23243712227347,293.97497571406905,234.80579065156212
2022-06-30,243.71134738134944,237.40918383386105,358.1794706482049,236.41317817725772,281.08257846606335,230.07654382698144
2022-07-31,255.2641554701677,246.588544505064,387.3556536198497,245.33869376853056,298.43047370072765,240.35188332107805
2022-08-31,247.79381622700322,243.71298265180127,385.3144699819839,240.71869955051562,295.9091335564349,233.87028252502682
2022-09-30,236.35931196561427,236.94866619125082,371.43349341380963,231.28393779188704,284.38697878504547,223.58446187364996
2022-10-31,243.40737047021713,240.13552716924914,379.96415235893676,235.8648287699041,293.7173210938038,230.53442182067917
2022-11-30,269.007490323031,257.8278756571169,397.5669235029655,257.29275046612776,315.0243054983178,254.79174423479623
2022-12-31,262.8884836946889,254.6073392792117,376.37082776930214,253.0388269199287,305.518841899024,249.67898895063723
2023-01-31,277.4716913079086,263.7413628728463,401.0873036657958,264.7929183507546,323.9679293582169,263.01059477832484
2023-02-28,267.7818747498775,251.59269678918054,391.5509083405469,253.6603806958309,313.062955295566,253.18910685517423
2023-03-31,269.633088791449,250.39625495883763,400.54777631089576,253.9562329160231,315.1141466248373,254.10325759391498
2023-04-30,267.0496987014661,251.4118774890139,397.1432810488662,252.92793209440174,311.9224861490379,251.86958808294673
2023-05-31,265.07834060856163,252.2983194210762,422.93331171340594,253.06840374675926,320.08430839734854,248.60070366530306
2023-06-30,271.43322284112537,262.0053519583431,442.7768790161835,260.22290336482195,332.41642433099014,254.90607983446384
2023-07-31,276.2645703428427,265.97432913445556,449.17723498950755,264.5559000406949,337.0240614051401,260.10458096915823
2023-08-31,270.9508704941349,259.6941777982775,445.93594971277673,257.66434193293935,332.56668484341503,253.56280687646787
2023-09-30,267.78147657800474,260.2920455087435,440.107553241888,255.36520507564214,326.2967314560544,250.67224788847412
2023-10-31,258.30236514216097,253.50335681360878,428.6351011820054,246.3093096529701,314.40686971867297,241.44055909264318
2023-11-30,276.3690168929633,269.36187323159254,475.23773596224873,262.287920899906,344.84911598559813,257.98030351778107
