carteira,tipo,carteira_tipo,ativo,peso_%
etfs_com_ouro,hrp,etfs_com_ouro__hrp,SPY,2.5643
etfs_com_ouro,hrp,etfs_com_ouro__hrp,ARGT,2.4987
etfs_com_ouro,hrp,etfs_com_ouro__hrp,EWY,2.4058
etfs_com_ouro,hrp,etfs_com_ouro__hrp,FEZ,2.3901
etfs_com_ouro,hrp,etfs_com_ouro__hrp,MCHI,2.3247
etfs_com_ouro,hrp,etfs_com_ouro__hrp,EWT,2.0093
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,GLD,12.5503
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,ECH,8.1807
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,BOVA11.SA,5.7612
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,ARGT,5.1333
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,SMAL11.SA,4.4108
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EWG,4.1772
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EWW,4.1678
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,ENZL,4.1125
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EZA,3.8676
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,XLE,3.6043
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EWH,3.5862
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,QQQ,3.4447
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,INDA,3.3409
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,IEMG,3.2413
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EWU,3.1644
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,VEA,3.1089
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EWJ,3.0398
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,ACWI,2.7926
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,VT,2.7369
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EWA,2.7092
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,SPY,2.5691
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EWY,2.482
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,MCHI,2.3983
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,FEZ,2.3946
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,EWT,2.013
etfs_com_ouro_btc,hrp,etfs_com_ouro_btc__hrp,BTC-USD,1.0126
