carteira,tipo,carteira_tipo,ativo,peso_%
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,ACWI,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,SMAL11.SA,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,EZA,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,EWJ,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,VT,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,VEA,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,SPY,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,FEZ,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,ECH,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,ENZL,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,EWA,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,EWG,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,EWH,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,EWU,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,EWW,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,EWY,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,IEMG,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,INDA,0.0
etfs_com_btc_petroleo,max_sharpe,etfs_com_btc_petroleo__max_sharpe,XLE,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,BOVA11.SA,36.0963
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EWJ,29.0384
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EWH,14.0035
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,SPY,9.5795
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EWU,6.0086
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,USO,4.3541
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,MCHI,0.9195
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EWW,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,ENZL,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,QQQ,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,ACWI,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,SMAL11.SA,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EZA,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EWT,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,ARGT,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,IEMG,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,VEA,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,VT,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EWY,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,BTC-USD,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,ECH,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EWA,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,EWG,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,FEZ,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,INDA,0.0
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,XLE,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,GLD,38.1972
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,BOVA11.SA,31.0727
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,QQQ,24.1126
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,ARGT,3.8155
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,XLE,2.802
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EZA,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EWG,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EWW,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EWT,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,MCHI,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EWJ,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,ECH,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EWH,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,VEA,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,FEZ,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,SPY,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,SMAL11.SA,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,ACWI,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,ENZL,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EWA,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EWU,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,EWY,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,IEMG,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,INDA,0.0
etfs_com_ouro,max_sharpe,etfs_com_ouro__max_sharpe,VT,0.0
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,GLD,34.4079
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,BOVA11.SA,33.8613
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,EWU,12.2477
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,EWJ,7.76
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,SPY,6.5489
