ticker_yahoo,000001.SS,ACWI,ARGT,BOVA11.SA,ECH,ENZL,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EZA,FEZ,GLD,IEMG,INDA,MCHI,QQQ,SMAL11.SA,SPY,USO,VEA,VT,XLE,^AXJO,^BVSP,^FTSE,^GDAXI,^GSPC,^HSI,^KS11,^MXX,^N225,^NDX,^NSEI,^NZ50,^STOXX50E,^TWII,BRL=X,BTC-USD,BZ=F,GC=F
EWT,0.5425238432420876,0.7753058241156958,0.24932058319630254,-0.06470286613006275,0.4470641806610405,0.6797918015989496,0.6818465481370483,0.6627711800841496,0.6296354807588241,0.7183279376625841,1.0,0.6459059988468429,0.45792622374915226,0.753576179087838,0.5146715531059746,0.6540103779358735,0.39739724299959217,0.8626843299305882,0.5821223999178804,0.59516640991432,0.7397929510298081,-0.03954643657790778,0.7245384308316077,0.0516658684654952,0.7526099202715023,0.775140529654364,0.2799863588734065,0.6489445674366433,-0.06881949390108133,0.6385360181593716,0.6407293343654324,0.7248103763327164,0.597917370043637,0.7550652685820305,0.4490553678601538,0.7064380958525643,0.7416392495517313,0.5494359151919899,0.6740756070339514,0.6427789060942052,0.9482251615503203,0.43258944825416024,0.15542342643098817,0.10160244729454262,0.3918424911657297
EWU,0.5037856338770501,0.8691364706309919,0.35601367758990443,-0.06361041130504477,0.4621588727406084,0.7102645086857996,0.803435587819791,0.8572183173870592,0.6589847993748864,0.8021067120256896,0.6459059988468429,1.0,0.5951971626193024,0.6144154323716041,0.5850239238056272,0.8845940108826874,0.32617958635546646,0.7527328151822573,0.6620304429152067,0.4985241906382701,0.6857824553712984,-0.06933647218756006,0.8067459727077451,0.28059604156867884,0.9377392870319642,0.8737589770978771,0.6034748150063635,0.7631098059657316,-0.06591210818098517,0.9827572496972201,0.8420405477416684,0.8072251022454983,0.5772282675876675,0.616818209705694,0.5899594378388935,0.7338064804937963,0.6877555779729525,0.644119242536332,0.7171334985461838,0.86182680258223,0.6161443528997437,0.4926106349103738,0.2114137671773855,0.33522967728352165,0.3339377751971388
EWW,0.23412967524260797,0.5639650059980189,0.3248498549606,0.22551549973467572,0.39300444534311185,0.4751374599385152,0.6102267315240635,0.6404930960842247,0.3054537333872994,0.501803519352186,0.45792622374915226,0.5951971626193024,1.0,0.5010053626295049,0.5184232118695327,0.6772993111308772,0.2056889646570247,0.5197278010258068,0.5018339226983296,0.17801937467349696,0.42822535199846706,0.22913992735270994,0.5046167173933052,0.19806915065634428,0.6495741477621412,0.5771110792737532,0.3412731319515328,0.5766459273769229,0.22261775981887635,0.5829875680136027,0.6518804104176233,0.5040578605892861,0.1984690946776097,0.4958678029295961,0.9775345009307247,0.4894112922925745,0.42946776826731353,0.46408184536426345,0.4862380467017585,0.678784373830521,0.4130781356585219,0.17285856748779424,0.14811108563314168,0.21674074306255037,0.19493386259517165
EWY,0.4188695618105725,0.6458727131851445,0.2910845989629022,0.14180714833781047,0.4798956471061447,0.5981868399845193,0.6363293628606335,0.637557565673075,0.5142081695722993,0.650099443973138,0.753576179087838,0.6144154323716041,0.5010053626295049,1.0,0.58663939300092,0.6326972880079037,0.3295442309434508,0.7967913154383061,0.46941059829489395,0.43287370661213215,0.5510343402422301,0.1516282638689662,0.5593596540774218,0.03560808597522586,0.7170576672020587,0.6494790846826436,0.32051310894872787,0.615986531077241,0.14153205825840945,0.6173954775209777,0.6228170190505212,0.5608703139446078,0.45796624838420974,0.9651737413992721,0.5032057893296088,0.7211851397007646,0.5533903696696665,0.4663420498319408,0.5921404493921941,0.6262003587113872,0.7537811607778472,0.19259313876051154,0.12116806152961253,0.04964374727213824,0.3253820019911775
EZA,0.3006266483913978,0.5197590951723505,0.2970397380235907,0.3457418193306896,0.5365130667314539,0.4933622707328879,0.6112883286767702,0.5884289967735288,0.5107694009330975,0.44940734209922895,0.5146715531059746,0.5850239238056272,0.5184232118695327,0.58663939300092,1.0,0.5697657420980398,0.30225770714254696,0.7041822921450759,0.5154998941516893,0.42122089401085533,0.3419319544256125,0.29234371409092935,0.4312080851347653,0.09257632889624744,0.6031816161315763,0.5309273955005017,0.3940587433242084,0.5812827557304574,0.3435601364933762,0.5635458259872688,0.5579229149087419,0.432595721022832,0.4492385613440699,0.5652526504529938,0.5069565173627327,0.4259269412405682,0.34499902842035346,0.5153371098394172,0.47528141693674414,0.544720343465146,0.45757331621467684,0.05342047004961663,0.16560535062385742,0.13650022606749593,0.302056179480508
FEZ,0.4559664424653486,0.861838152272162,0.38202211639428796,0.03141845657224156,0.46381863253592664,0.6746750413809023,0.7768680527478298,0.965611787054379,0.6001296723518169,0.7896072224669017,0.6540103779358735,0.8845940108826874,0.6772993111308772,0.6326972880079037,0.5697657420980398,1.0,0.27816405398986205,0.7447346808474958,0.6297088737503816,0.47908624096802166,0.7255928488287902,0.04062349247761822,0.7929363021910318,0.17625089346167588,0.9349245537727244,0.8640188925701542,0.4541294517814082,0.7249511016198038,0.027760675669084207,0.8747321999078534,0.9546406536249095,0.7941259500898934,0.5252076847582198,0.6402272657243047,0.6657447944499143,0.7623952267088513,0.7275029846747089,0.6053012777420461,0.6730052017671019,0.9773829088656562,0.6251570479465807,0.38200170755335366,0.24307946471401712,0.20901818475076153,0.28042332097803474
GLD,0.3359516488101911,0.38637768770279085,-0.006282181896401549,-0.3374722246514951,0.14251858864764852,0.37690752685936907,0.29019525750873315,0.28909499701661256,0.364732700647835,0.43462014315588343,0.39739724299959217,0.32617958635546646,0.2056889646570247,0.3295442309434508,0.30225770714254696,0.27816405398986205,1.0,0.42200574815748576,0.3561189206425569,0.34966168516501694,0.3278236832863504,-0.28868925273155327,0.3564504824626426,-0.19766781819392673,0.39904438955401045,0.37551588824412435,-0.04904313682142305,0.2761518834520273,-0.337784520040607,0.3355195537799939,0.2870350783353512,0.35669729817603696,0.35026988664338987,0.3409357805946328,0.20638400297029716,0.3456338726986752,0.32879585666415845,0.29536095116183536,0.3742433621641259,0.28391578074753515,0.39525902477379593,0.6068059574615198,0.06110167676919433,-0.14485595444911914,0.9930772302263909
IEMG,0.6723829475803811,0.817123019161446,0.32844119112935055,0.061113140214809,0.5347564373558263,0.7532488862178139,0.7544072014421022,0.7582059254617372,0.7783786482248943,0.766112743922232,0.8626843299305882,0.7527328151822573,0.5197278010258068,0.7967913154383061,0.7041822921450759,0.7447346808474958,0.42200574815748576,1.0,0.6902941798952205,0.7852561487850573,0.6996012668845499,0.05583264007310078,0.7272992902227549,0.11937682000085154,0.8381890009767211,0.8220777445767739,0.37587278124674056,0.727511374227651,0.05953664926624157,0.742086221626451,0.7203698139248756,0.7284602324369474,0.7696822158022579,0.7784271661917183,0.5132034565846462,0.7381933352084871,0.7031665696869781,0.666150107557948,0.752707039542986,0.719608492351708,0.8124732879130553,0.41815514538698906,0.15115463200431137,0.16869575849743934,0.42002625407142885
INDA,0.37466597384924405,0.7181891509512185,0.26868550335969715,-0.028967375593831775,0.3815026330018106,0.638249879000458,0.6788372355222991,0.6330382351487563,0.49201274019434604,0.6642181337147823,0.5821223999178804,0.6620304429152067,0.5018339226983296,0.46941059829489395,0.5154998941516893,0.6297088737503816,0.3561189206425569,0.6902941798952205,1.0,0.3391811572793548,0.6255051648781775,0.05993263368364298,0.6865917309372114,0.04553758785154738,0.7114834251317489,0.7260858555790982,0.32993615240045215,0.6730358314562358,-0.0304652742432414,0.647199332115325,0.6205090543143841,0.6876690602249333,0.39534053364183575,0.47744286852014434,0.4923900670510313,0.6285784124730551,0.6284060482065414,0.9659540026427748,0.6672420957817575,0.6115228085311699,0.5354576292681532,0.5329489021663829,0.22886729721124446,0.1246076509515586,0.3644633384350849
MCHI,0.7594425333444315,0.5353668785794814,0.11389719889730163,-0.16312977449052316,0.3082761658992025,0.5180410359276628,0.4395761169908752,0.4955819825263155,0.827556209245253,0.5257771246104475,0.59516640991432,0.4985241906382701,0.17801937467349696,0.43287370661213215,0.42122089401085533,0.47908624096802166,0.34966168516501694,0.7852561487850573,0.3391811572793548,1.0,0.4515269619675195,-0.20212426616889,0.44954587361399645,0.09213231706707879,0.5455621931960922,0.5351816338895546,0.16782834186189097,0.39846415438452193,-0.1657285082852624,0.4782372144692687,0.43895453777334714,0.4492750230219545,0.9243880582485255,0.41209445975279857,0.17421579325968026,0.4262145203832999,0.45385902555913044,0.32503176515063514,0.5053418401125235,0.4397851932434158,0.540494013597083,0.3700417010215885,0.017505050404908632,0.0950143347572522,0.3427443355020161
