data,etfs_com_tudo,etfs_com_ouro_btc,etfs_com_ouro_petroleo,etfs_com_ouro,etfs_com_btc_petroleo,etfs_com_btc,etfs_america_norte,etfs_com_petroleo,etfs_todos,etfs_global,etfs_exterior,etfs_desenvolvidos_emergentes,etfs_asia,etfs_latam,etfs_europa,etfs_oceania,etfs_brasil
2016-08-31,-0.06793559577000541,-0.06029772910146458,-0.08006081644628504,-0.06977298544776311,-0.08126844806351252,-0.07249929033496061,-0.11956663271759171,-0.09171866167073628,-0.08601653574990342,-0.1454262337630563,-0.1231072364112632,-0.1286408403790621,-0.11769455483979319,-0.14048601035735542,-0.20034805307326686,-0.042366735762446206,0.0
2016-09-30,-0.04505033073276932,-0.03830291668126429,-0.05915201780121615,-0.04995700121885227,-0.05775637821335844,-0.05037146285575467,-0.09737057727525589,-0.0700535606248821,-0.06463609767446599,-0.12870626855430378,-0.10145878822336529,-0.10354412287064563,-0.08633661561485562,-0.13914138698188627,-0.19211601549679824,-0.019186427455692878,0.0
2016-10-31,-0.06119269458804544,-0.051139201870411655,-0.07394854670680429,-0.06568984886884743,-0.06860243480667061,-0.06109819778184378,-0.13071761893821987,-0.08241320189249468,-0.07795408134972648,-0.16236287924728754,-0.1258910279608858,-0.13413826142370822,-0.11215559292664812,-0.11120732366262953,-0.23345169784860476,-0.09113253147985223,0.0
2016-11-30,-0.03278994211755959,-0.021026686159166252,-0.04389549469388487,-0.037346033774783405,-0.031019254770925264,-0.027009804664217096,-0.022312586439775184,-0.047130392448830105,-0.04316291553879115,-0.09870252104685817,-0.08197007227579234,-0.09273990547774624,-0.06829589972052885,-0.12911476235034536,-0.18625616457815597,-0.023557456917429942,-0.06086760184953244
2016-12-31,-0.07972457835372093,-0.06917598324313279,-0.09251065188167429,-0.08906975735350642,-0.07437117136511451,-0.07352888950021874,-0.06389116889638136,-0.09377445312998178,-0.08993180092558672,-0.13285623124582735,-0.12649317269658034,-0.13746308214576286,-0.14587712081508908,-0.1794891815185906,-0.1959937951891404,-0.08544417140035909,-0.08232535411083375
2017-01-31,-0.06575909930232937,-0.053879394863113106,-0.08209567902780557,-0.076147940188099,-0.0622383182970081,-0.058189263476685404,-0.09026774815639671,-0.08279586978194475,-0.07766790188300765,-0.13905040294826754,-0.12278042824273583,-0.12865277213821735,-0.12795186021569316,-0.17809762274665453,-0.20733313340149784,-0.05779318765112007,0.0
2017-02-28,-0.0457957677151114,-0.03490361904243444,-0.06570737478025257,-0.059660351706222636,-0.04503492437795986,-0.04006363544857727,-0.0769869619271143,-0.06771954740100927,-0.06250697848329123,-0.12904267966933425,-0.11153929481576019,-0.12091083996938001,-0.11117849377321065,-0.15889987354486734,-0.20492011417377998,-0.051789702672476734,0.0
2017-03-31,-0.016165551245496568,0.0,-0.033286186791466776,-0.02492933092365246,-0.008183421719118122,0.0,-0.0630455368730648,-0.03075560540212874,-0.022586704022372728,-0.0973512316878894,-0.0672758669398128,-0.07954772639542451,-0.07308616925217104,-0.06668278830208374,-0.1657700760933386,-0.034641236049490765,-0.021405433639517413
2017-04-30,0.0,0.0,-0.011735381415776902,-0.0010682119787652766,0.0,0.0,-0.051075295430169976,-0.008481050482163632,0.0,-0.0702655954195297,-0.04321142755123608,-0.050628143498123945,-0.04762281574749383,-0.05312915920737038,-0.13556058317186237,-0.02347481334394219,-0.0016064279232543832
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.023620716206804504,0.0,0.0,-0.02213158577204899,0.0,-0.00026967259456611714,0.0,-0.02250987206450994,-0.07495376025905887,-0.0035775075062961514,-0.026382991774115183
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.014006687552258978,0.0,0.0,-0.0014897909887682248,0.0,0.0,0.0,0.0,-0.07340281816269678,0.0,-0.02303067667845604
2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.024738831572262532,0.0,0.0,-0.012505023454924769,0.0,0.0,0.0,0.0,-0.08728866146194492,-0.0008630250316356003,0.0
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.04083871103192893,0.0,0.0,-0.016270711781518954,-0.00044312554329095644,0.0,0.0,0.0,-0.09643248854245623,-0.018844568044375065,0.0
2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05618828687655253,-0.010940510133619963,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015202646850941415,0.0,-0.005050400804417432
2017-11-30,-0.005381856792784134,-0.01030667317390177,-0.017043313835850893,-0.014278683090641842,-0.008117021748896391,-0.006207268334144422,0.0,-0.012299262440729541,-0.013776415501682182,0.0,-0.011383919658971675,-0.008064288756841398,-0.0011610954343499458,-0.05157218501615668,-0.028885014132163378,-0.011948231487894923,-0.035425336071756686
2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005566218512277232,0.0
2018-02-28,-0.019233472909572225,-0.02146494562655077,-0.021978745961714452,-0.022933034633575544,-0.025814951614004045,-0.02573062116680913,-0.03236094562005609,-0.027103175727364315,-0.0269069293672487,-0.027202016827102438,-0.03158093669416717,-0.03357408439962106,-0.030699195468103513,-0.027729454079398863,-0.04853921473793443,-0.01862175052312076,-0.00021722570160942478
2018-03-31,-0.004492978199009845,-0.009893306835025761,-0.004117309416244663,-0.006121321510458522,-0.013576231878848488,-0.014689041852552709,-0.02790247670805701,-0.009887549198975498,-0.012439467611346289,-0.014793537887747066,-0.015086524753586739,-0.010430595523275743,-0.00593751563306999,-0.0010471225750269264,-0.029997998444933782,-0.008779290627116465,-4.378446069963626e-05
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048984367098000026,0.0,0.0,-0.1106798922186174
