carteira,tipo,coluna_retorno,data_inicio,data_fim,n_meses,retorno_total,retorno_anualizado_media,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,melhor_mes,pior_mes,n_ativos_total,n_ativos_com_peso,peso_max,peso_min,peso_medio,peso_mediano,top1_peso,top3_peso,top5_peso,hhi,n_efetivo_ativos,gini_pesos,classificacao_concentracao,n_ativos_no_limite_min,n_ativos_no_limite_max,pct_ativos_no_limite_min,pct_ativos_no_limite_max,n_ativos_universo,n_ativos_validos,n_ativos_com_peso_manifesto,peso_min_base,peso_max_base,peso_min_efetivo,peso_max_efetivo,ajuste_limites,periodo_inicio,periodo_fim
etfs_global,max_sharpe,etfs_global__max_sharpe,2015-02-28,2026-04-30,135,380.7697,16.8604,15.0983,16.3486,1.0313078515487781,1.7457221692790617,-29.0093,0.5204651300466334,59.2593,0.1828410141708794,-0.15232500677027938,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_desenvolvidos_emergentes,max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,2015-02-28,2026-04-30,135,286.8644,14.7243,12.8801,15.5231,0.9485388146661474,1.4792538809166107,-31.4046,0.4101331019871542,64.4444,0.1751545947898494,-0.15889092348866662,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_latam,max_sharpe,etfs_latam__max_sharpe,2015-02-28,2026-04-30,135,372.1647,17.3084,14.9123,18.6702,0.9270613290279923,1.4529763547874572,-25.2892,0.5896705819651709,62.2222,0.2111558887547746,-0.1746049130987212,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_asia,max_sharpe,etfs_asia__max_sharpe,2015-02-28,2026-04-30,135,312.1193,15.4864,13.5211,17.3537,0.8923987214325875,1.4241226171644925,-37.0783,0.3646644283765366,64.4444,0.18213372517861415,-0.17808982629322614,6,6,16.6667,16.6667,16.6667,16.6667,16.6667,50.0,83.3333,0.1666666666666667,5.999999999999998,-4.440892098500626e-16,media,0,6,0.0,100.0,6,6,6,2.0,10.0,2.0,16.6667,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_europa,max_sharpe,etfs_europa__max_sharpe,2015-02-28,2026-04-30,135,251.5426,14.2494,11.9164,17.4333,0.8173666266971791,1.2816753288387708,-33.7056,0.3535418111510111,60.7407,0.18493559992309994,-0.15070083859798547,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_oceania,max_sharpe,etfs_oceania__max_sharpe,2015-02-28,2026-04-30,135,208.2984,13.3263,10.6085,18.4492,0.7223268701389715,1.3033494627051305,-31.0808,0.34131941304198726,55.5556,0.19685112971945862,-0.1418277698311326,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_brasil,max_sharpe,etfs_brasil__max_sharpe,2015-02-28,2026-04-30,135,217.6024,13.7178,10.9034,22.8826,0.5994865206226014,0.7941913119378834,-39.9506,0.2729217909149317,57.037,0.1667489810309566,-0.34272874459931685,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,2015-02-28,2026-04-30,135,414.0973,16.5576,15.7912,12.0626,1.372641246006629,2.157113468857338,-17.7877,0.8877621515380791,67.4074,0.1425170029842622,-0.10612103139928229,27,27,10.0,2.0,3.7037,2.0,10.0,30.0,50.0,0.06386065234670041,15.659094657708561,0.36054028524249015,baixa,19,5,70.3704,18.5185,27,27,27,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,2015-02-28,2026-04-30,135,413.7031,16.6096,15.7833,12.3707,1.3426605321586647,2.428549738209003,-21.1275,0.7470504866878174,67.4074,0.14598727438480985,-0.09671036547322934,26,26,10.0,2.0,3.8462,2.0,10.0,30.0,50.0,0.06752865923359201,14.808527391915872,0.36895464186741633,baixa,18,5,69.2308,19.2308,26,26,26,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,2015-02-28,2026-04-30,135,342.7778,15.1837,14.2529,11.945,1.2711270175917593,1.9811634193565624,-16.4612,0.865851701861894,62.963,0.14044148614150828,-0.10369152309810742,26,26,10.0,2.0,3.8462,2.0,10.0,30.0,49.7489,0.06427658895281341,15.557763974284912,0.36575589362716787,baixa,18,4,69.2308,15.3846,26,26,26,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_com_ouro,min_vol,etfs_com_ouro__min_vol,2015-02-28,2026-04-30,135,344.7611,15.2787,14.2987,12.2432,1.2479329653705498,2.239436447052336,-19.9067,0.7182831892256145,66.6667,0.1435233707721494,-0.09822956020226065,25,25,10.0,2.0,4.0,2.0,10.0,30.0,50.0,0.06857252903218777,14.583099298125676,0.3735083111271551,baixa,16,6,64.0,24.0,25,25,25,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
